# Wordlist

# DATA
ID	LIST_ID	CONCEPTLIST	CONCEPTID	CONCEPT	ENGLISH	AGE SCORE	AGE_SCORE	ANALYZABILITY SCORE	BENNET1976100	BORROWED SCORE	BORROWING_SCORE	CATEGORY	CHEN1996200	CHINESE	COMMON_CHINESE	COMPOSITE SCORE	CONCEPTICON_GLOSS	CONTEXT	DEFINITION	DESCRIPTION	DSS_ID	FRENCH	GERMAN	HAUSA	IDS_ID	JACHONTOV_35	LATIN	NUMBER	NUMBERINSOURCE	OCCURRENCES	OMEGAWIKI	ONTOLOGICAL_CATEGORY	PAGENUMBER	RANK	REPRESENTATION	REPRESENTATION SCORE	RUSSIAN	SEEALSO	SEMANTICFIELD	SEMANTIC_FIELD	SIMPLICITY_SCORE	SPANISH	SWADESH_100	SWADESH_200	SWADESH_GLOSS	URL	WIKTIONARY	WOLD	WOLD_ID	RELATIONS
#
7260	Haspelmath-2009-1460-102	Haspelmath-2009-1460	1761	the younger sister	the younger sister		0.78906368429				0.0111165383773	Noun					YOUNGER SISTER	My older sister is married, but my younger sister still lives at home.		-					2.455			102							39					2	0.680399521652					http://wold.clld.org/meaning/2-455			2-455	similar
#
252	Wang-2006-200-180	Wang-2006-200	1937	there	there									那里			THERE											180																						similar
378	Swadesh-1950-215-105	Swadesh-1950-215	1937	there	there												THERE											105																						similar
673	Samarin-1969-218-178	Samarin-1969-218	1937	there	there												THERE											178																						similar
899	Gregersen-1976-217-178	Gregersen-1976-217	1937	there	there												THERE											178																						similar
1061	Swadesh-1950-165-105	Swadesh-1950-165	1937	there	there												THERE											105																						similar
1713	Allen-2007-500-487	Allen-2007-500	1937	there	there									那里			THERE											487																						narrower
2007	Chen-1996-100b-80	Chen-1996-100b	1937	there									180	那儿			THERE											80																						similar
2791	Hou-2004-180-116	Hou-2004-180	1937	there										那里			THERE											116																						similar
3753	SatterthwaitePhillips-2011-423-373	SatterthwaitePhillips-2011-423	1937	there	there									那里			THERE											373	393				231																	similar
4618	Chen-1996-200-180	Chen-1996-200	1937	there										那儿			THERE											180																						similar
4951	Dunn-2012-207-169	Dunn-2012-207	1937	there	there												THERE											169																		http://ielex.mpi.nl/meaning/there/				similar
6390	Kraft-1981-434-321	Kraft-1981-434	1937	there	there												THERE							cân				321																						similar
7114	Swadesh-1952-200-162	Swadesh-1952-200	1937	there	there												THERE											162																						similar
8581	Haspelmath-2009-1460-1380	Haspelmath-2009-1460	1937	there	there		0.832407407407				0.0185185185185	Function word					THERE	-		-					0			1380							57					24	0.796296296296					http://wold.clld.org/meaning/24-1			24-1	similar
9443	Shiro-1973-200-108	Shiro-1973-200	1937	there	there												THERE											108																						similar
9545	Wiktionary-2003-207-10	Wiktionary-2003-207	1937	there	there												THERE											10																						similar
#
1581	Allen-2007-500-362	Allen-2007-500	1937	there is	there is									有			THERE											362																						narrower
6404	Kraft-1981-434-335	Kraft-1981-434	1579	there is	there is												BE							àkwai àbinci				335																						similar
#
6405	Kraft-1981-434-336	Kraft-1981-434	1240	there is not	there is not												NOT							bābù àbinci				336																						similar
#
253	Wang-2006-200-181	Wang-2006-200	817	they	they									他们			THEY											181																						similar
394	Swadesh-1950-215-121	Swadesh-1950-215	817	they	they												THEY											121																						similar
674	Samarin-1969-218-179	Samarin-1969-218	817	they	they												THEY											179																						similar
900	Gregersen-1976-217-179	Gregersen-1976-217	817	they	they												THEY											179																						similar
2008	Chen-1996-100b-81	Chen-1996-100b	817	they									181	他们			THEY											81																						similar
2785	Hou-2004-180-110	Hou-2004-180	817	they										他们			THEY											110																						similar
4326	Blust-2008-210-187	Blust-2008-210	817	they	they												THEY											187																		http://language.psy.auckland.ac.nz/austronesian/word.php?v=187				similar
4619	Chen-1996-200-181	Chen-1996-200	817	they										他们			THEY											181																						similar
4952	Dunn-2012-207-170	Dunn-2012-207	817	they	they												THEY											170																		http://ielex.mpi.nl/meaning/they/				similar
7115	Swadesh-1952-200-163	Swadesh-1952-200	817	they	they												THEY											163																						similar
7304	Haspelmath-2009-1460-146	Haspelmath-2009-1460	817	they	they		0.801906779661				0.0741525423729	Function word					THEY	-		-					2.96			146							49					2	0.798728813559					http://wold.clld.org/meaning/2-96			2-96	similar
9438	Shiro-1973-200-103	Shiro-1973-200	817	they	they												THEY											103																						similar
9541	Wiktionary-2003-207-6	Wiktionary-2003-207	817	they	they												THEY											6																						similar
#
1706	Allen-2007-500-480	Allen-2007-500	817	they (3 p.p.)	they (3 p.p.)									他们			THEY											480																						similar
#
254	Wang-2006-200-182	Wang-2006-200	1244	thick	thick									厚			THICK											182																						similar
472	Swadesh-1950-215-199	Swadesh-1950-215	1244	thick	thick												THICK											199																						similar
675	Samarin-1969-218-180	Samarin-1969-218	1244	thick	thick												THICK											180																						similar
901	Gregersen-1976-217-180	Gregersen-1976-217	1244	thick	thick												THICK											180																						similar
1616	Allen-2007-500-394	Allen-2007-500	1244	thick	thick									厚			THICK											394																						narrower
2009	Chen-1996-100b-82	Chen-1996-100b	1244	thick									182	厚			THICK											82																						similar
2822	Hou-2004-180-147	Hou-2004-180	1244	thick										粗			THICK											147																						similar
2937	Tadmor-2009-100-77	Tadmor-2009-100	1244	thick	thick	0.827	0.827	0.906		0.950						0.712	THICK											77						76		1.000														similar
3754	SatterthwaitePhillips-2011-423-374	SatterthwaitePhillips-2011-423	1244	thick	thick									厚			THICK											374	273				231																	similar
4292	Blust-2008-210-157	Blust-2008-210	1244	thick	thick												THICK											157																		http://language.psy.auckland.ac.nz/austronesian/word.php?v=157				similar
4620	Chen-1996-200-182	Chen-1996-200	1244	thick										厚			THICK											182																						similar
4953	Dunn-2012-207-171	Dunn-2012-207	1244	thick	thick												THICK											171																		http://ielex.mpi.nl/meaning/thick/				similar
5696	Bulakh-2013-870-512	Bulakh-2013-870	1244	thick	thick												THICK				1552							512		12																http://semshifts.iling-ran.ru/show-meaning.html?id=1552				narrower
7116	Swadesh-1952-200-164	Swadesh-1952-200	1244	thick	thick												THICK											164																						similar
8078	Haspelmath-2009-1460-892	Haspelmath-2009-1460	1244	thick	thick		0.863366336634				0.049504950495	Adjective					THICK	a thick board		(in dimension; as opposed to thick in density, e.g. thick soup, hair)					12.63			892							52					12	0.905940594059					http://wold.clld.org/meaning/12-63			12-63	similar
9198	Matisoff-1978-200-171	Matisoff-1978-200	1244	thick	thick												THICK											171																						similar
9493	Shiro-1973-200-158	Shiro-1973-200	1244	thick	thick												THICK											158																						similar
9565	Wiktionary-2003-207-30	Wiktionary-2003-207	1244	thick	thick												THICK											30																						similar
#
5697	Bulakh-2013-870-513	Bulakh-2013-870	1244	thick (of a growth, hair)	thick (of a growth, hair)												THICK				1553							513		5																http://semshifts.iling-ran.ru/show-meaning.html?id=1553				narrower
#
1613	Allen-2007-500-392	Allen-2007-500	1244	thick,coarse	thick,coarse									粗			THICK											392																						narrower
#
5698	Bulakh-2013-870-514	Bulakh-2013-870	1160	thief	thief												THIEF				1554							514		3																http://semshifts.iling-ran.ru/show-meaning.html?id=1554				similar
#
2936	Tadmor-2009-100-76	Tadmor-2009-100	800	thigh	thigh	0.856	0.856	0.918		0.906						0.712	THIGH											76						76		1.000														similar
3892	OGrady-1969-100-84	OGrady-1969-100	800	thigh	thigh												THIGH											84																						similar
6125	Kraft-1981-434-56	Kraft-1981-434	800	thigh	thigh												THIGH							cinyā̀				56																						similar
6911	TeilDautrey-2008-430-394	TeilDautrey-2008-430	800	thigh	thigh												THIGH											394																		http://language.psy.auckland.ac.nz/bantu/word.php?v=394				similar
8755	Alpher-1999-151-84	Alpher-1999-151	800	thigh	thigh												THIGH											84																						similar
9250	Hale-1961-100-18	Hale-1961-100	800	thigh	thigh												THIGH											18																						similar
#
255	Wang-2006-200-183	Wang-2006-200	1400	thin	thin									薄			THIN											183																						similar
473	Swadesh-1950-215-200	Swadesh-1950-215	1400	thin	thin												THIN											200																						similar
676	Samarin-1969-218-181	Samarin-1969-218	1400	thin	thin												THIN											181																						similar
902	Gregersen-1976-217-181	Gregersen-1976-217	1400	thin	thin												THIN											181																						similar
1810	Jachontov-1991-100-84	Jachontov-1991-100	1400	thin	thin												THIN											84																						similar
2010	Chen-1996-100b-83	Chen-1996-100b	1400	thin									183	薄			THIN											83																						similar
2817	Hou-2004-180-142	Hou-2004-180	1400	thin										瘦			THIN											142																						similar
3335	McMahon-2005-30-16	McMahon-2005-30	1400	thin	thin												THIN											16																						similar
4015	Starostin-1991-110-107	Starostin-1991-110	1400	thin	thin												THIN											107																						similar
4291	Blust-2008-210-156	Blust-2008-210	1400	thin	thin												THIN											156																		http://language.psy.auckland.ac.nz/austronesian/word.php?v=156				similar
4409	Jachontov-1991-65-59	Jachontov-1991-65	1400	thin	thin												THIN											59																						similar
4621	Chen-1996-200-183	Chen-1996-200	1400	thin										薄			THIN											183																						similar
4954	Dunn-2012-207-172	Dunn-2012-207	1400	thin	thin												THIN											172																		http://ielex.mpi.nl/meaning/thin/				similar
5046	Starostin-2007-110-56	Starostin-2007-110	1400	thin													THIN											56									тонкий													similar
6370	Kraft-1981-434-301	Kraft-1981-434	1400	thin	thin												THIN							sī̀rīrī̀				301																						similar
7117	Swadesh-1952-200-165	Swadesh-1952-200	1400	thin	thin												THIN											165																						similar
8079	Haspelmath-2009-1460-893	Haspelmath-2009-1460	1400	thin	thin		0.887368421053				0.126315789474	Adjective					THIN	a thin board		(in dimension; as opposed to thin in density, e.g. thin soup, hair)					12.65			893							53					12	0.897368421053					http://wold.clld.org/meaning/12-65			12-65	similar
9177	Matisoff-1978-200-151	Matisoff-1978-200	1400	thin	thin												THIN											151																						similar
9494	Shiro-1973-200-159	Shiro-1973-200	1400	thin	thin												THIN											159																						similar
9570	Wiktionary-2003-207-35	Wiktionary-2003-207	1400	thin	thin												THIN											35																						similar
#
5699	Bulakh-2013-870-515	Bulakh-2013-870	1400	thin (of an object)	thin (of an object)												THIN				1556							515		18																http://semshifts.iling-ran.ru/show-meaning.html?id=1556				narrower
#
3755	SatterthwaitePhillips-2011-423-375	SatterthwaitePhillips-2011-423	1400	thin [object]	thin [object]									薄			THIN											375	275				231																	narrower
#
3756	SatterthwaitePhillips-2011-423-376	SatterthwaitePhillips-2011-423	1400	thin [person]	thin [person]									瘦			THIN											376	184				231																	narrower
#
1617	Allen-2007-500-395	Allen-2007-500	1400	thin,flimsy	thin,flimsy									薄			THIN											395																						narrower
#
1457	Allen-2007-500-243	Allen-2007-500	738	thing	thing									东西			THING											243																						similar
5700	Bulakh-2013-870-516	Bulakh-2013-870	738	thing	thing												THING				1559							516		4																http://semshifts.iling-ran.ru/show-meaning.html?id=1559				similar
6313	Kraft-1981-434-244	Kraft-1981-434	738	thing	thing												THING							àbù				244																						similar
#
256	Wang-2006-200-184	Wang-2006-200	1415	think	think									想（思索）			THINK, REFLECT											184																						similar
474	Swadesh-1950-215-201	Swadesh-1950-215	1415	think	think												THINK, REFLECT											201																						similar
677	Samarin-1969-218-182	Samarin-1969-218	1415	think	think												THINK, REFLECT											182																						similar
903	Gregersen-1976-217-182	Gregersen-1976-217	1415	think	think												THINK, REFLECT											182																						similar
1201	Heggarty-2005-30b-29	Heggarty-2005-30b	1415	think	think												THINK, REFLECT											29																						similar
1575	Allen-2007-500-357	Allen-2007-500	1415	think	think									想			THINK, REFLECT											357																						broader
1576		Allen-2007-500	1513	think	think									想			THINK, BELIEVE											357																						broader
2011	Chen-1996-100b-84	Chen-1996-100b	1415	think									184	想			THINK, REFLECT											84																						similar
4622	Chen-1996-200-184	Chen-1996-200	1415	think										想			THINK, REFLECT											184																						similar
4955	Dunn-2012-207-173	Dunn-2012-207	1415	think	think												THINK, REFLECT											173																		http://ielex.mpi.nl/meaning/think/				similar
9520	Shiro-1973-200-185	Shiro-1973-200	1415	think	think												THINK, REFLECT											185																						similar
#
2668	Heggarty-2005-150-143	Heggarty-2005-150	1415	think (over, about), to	think (over, about), to												THINK, REFLECT									-		143														pensar (cogitar)	-	166	TO THINK		think			similar
#
8131	Haspelmath-2009-1460-945	Haspelmath-2009-1460	1859	third	third		0.814084507042				0.0845070422535	Function word					THIRD	You are the third person I see today.		-					13.42			945							36					13	0.591549295775					http://wold.clld.org/meaning/13-42			13-42	similar
#
6329	Kraft-1981-434-260	Kraft-1981-434	848	thirst	thirst												THIRST							ƙishirwā				260																						similar
6912	TeilDautrey-2008-430-395	TeilDautrey-2008-430	848	thirst	thirst												THIRST											395																		http://language.psy.auckland.ac.nz/bantu/word.php?v=395				similar
#
1666	Allen-2007-500-443	Allen-2007-500	847	thirsty	thirsty									渴			THIRSTY											443																						similar
3757	SatterthwaitePhillips-2011-423-377	SatterthwaitePhillips-2011-423	847	thirsty	thirsty									渴			THIRSTY											377	179				231																	similar
#
6082	Kraft-1981-434-13	Kraft-1981-434	1708	thirteen	thirteen												THIRTEEN							gōmà shā̂ ukù				13																						similar
#
2039	Leibniz-1768-128-12	Leibniz-1768-128	1715	thirty								Nomina numeralia					THIRTY										30	12																						similar
6089	Kraft-1981-434-20	Kraft-1981-434	1715	thirty	thirty												THIRTY							tàlā̀tin				20																						similar
#
25	Jachontov-1991-35-86	Jachontov-1991-35	1214	this	this												THIS											86									этот													similar
158	Wang-2006-200-87	Wang-2006-200	1214	this	this									这个			THIS											87																						similar
379	Swadesh-1950-215-106	Swadesh-1950-215	1214	this	this												THIS											106																						similar
678	Samarin-1969-218-183	Samarin-1969-218	1214	this	this												THIS											183																						similar
1062	Swadesh-1950-165-106	Swadesh-1950-165	1214	this	this												THIS											106																						similar
1710	Allen-2007-500-484	Allen-2007-500	1214	this	this									这			THIS											484																						similar
1811	Jachontov-1991-100-85	Jachontov-1991-100	1214	this	this												THIS											85																						similar
1830	Samarin-1969-100-4	Samarin-1969-100	1214	this	this												THIS					celui-ci	dieser					4														este								similar
2542	Heggarty-2005-150-19	Heggarty-2005-150	1214	this	this												THIS									1		19														este	4	167	THIS		this			similar
2793	Hou-2004-180-118	Hou-2004-180	1214	this										这个			THIS											118																						similar
2899	Tadmor-2009-100-39	Tadmor-2009-100	1214	this	this	0.851	0.851	0.897		1.000						0.745	THIS											39						38		0.976														similar
3758	SatterthwaitePhillips-2011-423-378	SatterthwaitePhillips-2011-423	1214	this	this									这			THIS											378	189				231																	similar
3893	OGrady-1969-100-85	OGrady-1969-100	1214	this	this												THIS											85																						similar
3994	Starostin-1991-110-86	Starostin-1991-110	1214	this	this												THIS											86																						similar
4314	Blust-2008-210-177	Blust-2008-210	1214	this	this												THIS											177																		http://language.psy.auckland.ac.nz/austronesian/word.php?v=177				similar
4440	Chen-1996-200-4	Chen-1996-200	1214	this										这			THIS											4																						similar
4682	Chen-1996-100a-4	Chen-1996-100a	1214	this									4	这			THIS											4																						similar
4956	Dunn-2012-207-174	Dunn-2012-207	1214	this	this												THIS											174																		http://ielex.mpi.nl/meaning/this/				similar
5018	Starostin-2007-110-28	Starostin-2007-110	1214	this													THIS											28									этот													similar
6391	Kraft-1981-434-322	Kraft-1981-434	1214	this	this												THIS							wannàn				322																						similar
7119	Swadesh-1952-200-167	Swadesh-1952-200	1214	this	this												THIS											167																						similar
8578	Haspelmath-2009-1460-1377	Haspelmath-2009-1460	1214	this	this		0.843951612903				0.0	Function word					THIS	this man		-					0			1377							44					24	0.897177419355					http://wold.clld.org/meaning/24-07			24-07	similar
8756	Alpher-1999-151-85	Alpher-1999-151	1214	this	this												THIS											85																						similar
9325	Hale-1961-100-92	Hale-1961-100	1214	this	this												THIS											92																						similar
9338	Shiro-1973-200-4	Shiro-1973-200	1214	this	this												THIS											4																						similar
9542	Wiktionary-2003-207-7	Wiktionary-2003-207	1214	this	this												THIS											7																						similar
9829	Swadesh-1955-100-86	Swadesh-1955-100	1214	this	this												THIS											86																						similar
#
8965	Dixon-1919-173-141	Dixon-1919-173	1214	this (1)	this (1)												THIS											141																						broader
8966	Dixon-1919-173-142	Dixon-1919-173	1214	this (1)	this (1)												THIS											142																						broader
#
1234	Allen-2007-500-32	Allen-2007-500	513	this year	this year									今年			THIS YEAR											32																						similar
2690	Hou-2004-180-15	Hou-2004-180	513	this year										今年			THIS YEAR											15																						similar
#
1329	Allen-2007-500-122	Allen-2007-500	124	thorn	thorn									刺			THORN											122																						similar
3759	SatterthwaitePhillips-2011-423-379	SatterthwaitePhillips-2011-423	124	thorn	thorn									刺			THORN											379	64				232																	similar
5701	Bulakh-2013-870-517	Bulakh-2013-870	124	thorn	thorn												THORN				1561							517		3																http://semshifts.iling-ran.ru/show-meaning.html?id=1561				similar
6207	Kraft-1981-434-138	Kraft-1981-434	124	thorn	thorn												THORN							ƙayā̀				138																						similar
6913	TeilDautrey-2008-430-396	TeilDautrey-2008-430	124	thorn	thorn												THORN											396																		http://language.psy.auckland.ac.nz/bantu/word.php?v=396				similar
#
9119	Matisoff-1978-200-99	Matisoff-1978-200	124	thorn (prick)	thorn (prick)												THORN											99																						similar
#
26	Jachontov-1991-35-87	Jachontov-1991-35	1215	thou	thou												THOU											87									ты													similar
274	Swadesh-1950-215-2	Swadesh-1950-215	1215	thou	thou												THOU											2																						similar
679	Samarin-1969-218-184	Samarin-1969-218	1215	thou	thou												THOU											184																						similar
957	Swadesh-1950-165-2	Swadesh-1950-165	1215	thou	thou												THOU											2																						similar
1812	Jachontov-1991-100-86	Jachontov-1991-100	1215	thou	thou												THOU											86																						similar
1828	Samarin-1969-100-2	Samarin-1969-100	1215	thou	thou												THOU					tu	du					2														tú								similar
2781	Hou-2004-180-106	Hou-2004-180	1215	thou										你			THOU											106																						similar
3346	McMahon-2005-30-27	McMahon-2005-30	1215	thou	thou												THOU											27																						similar
3995	Starostin-1991-110-87	Starostin-1991-110	1215	thou	thou												THOU											87																						similar
4320	Blust-2008-210-183	Blust-2008-210	1215	thou	thou												THOU											183																		http://language.psy.auckland.ac.nz/austronesian/word.php?v=183				similar
4957	Dunn-2012-207-175	Dunn-2012-207	1215	thou	thou												THOU											175																		http://ielex.mpi.nl/meaning/thou/				similar
4995	Starostin-2007-110-5	Starostin-2007-110	1215	thou													THOU											5									ты													similar
7120	Swadesh-1952-200-168	Swadesh-1952-200	1215	thou	thou												THOU											168																						similar
8963	Dixon-1919-173-139	Dixon-1919-173	1215	thou	thou												THOU											139																						similar
9046	Matisoff-1978-200-41	Matisoff-1978-200	1215	thou	thou												THOU											41																						similar
9336	Shiro-1973-200-2	Shiro-1973-200	1215	thou	thou												THOU											2																						similar
9537	Wiktionary-2003-207-2	Wiktionary-2003-207	1215	thou	thou												THOU											2																						similar
9830	Swadesh-1955-100-87	Swadesh-1955-100	1215	thou	thou												THOU											87																						similar
#
2538	Heggarty-2005-150-15	Heggarty-2005-150	1215	thou (you sg.)	thou (you sg.)												THOU									1		15														tú	2	168	THOU		thou (you sg.)			similar
3356	Heggarty-2005-30a-7	Heggarty-2005-30a	1215	thou (you sg.)	thou (you sg.)												THOU											7																						similar
#
2043	Leibniz-1768-128-16	Leibniz-1768-128	1843	thousand								Nomina numeralia					THOUSAND										1000	16																						similar
#
3760	SatterthwaitePhillips-2011-423-380	SatterthwaitePhillips-2011-423	1161	thread	thread									线			THREAD											380	161				232																	similar
#
257	Wang-2006-200-185	Wang-2006-200	492	three	three									三			THREE											185																						similar
280	Swadesh-1950-215-8	Swadesh-1950-215	492	three	three												THREE											8																						similar
680	Samarin-1969-218-185	Samarin-1969-218	492	three	three												THREE											185																						similar
906	Gregersen-1976-217-185	Gregersen-1976-217	492	three	three												THREE											185																						similar
963	Swadesh-1950-165-8	Swadesh-1950-165	492	three	three												THREE											8																						similar
1675	Allen-2007-500-452	Allen-2007-500	417	three	three									三			THREE TIMES											452																						broader
1676		Allen-2007-500	492	three	three									三			THREE											452																						broader
2012	Chen-1996-100b-85	Chen-1996-100b	492	three									185	三			THREE											85																						similar
2030	Leibniz-1768-128-3	Leibniz-1768-128	492	three								Nomina numeralia					THREE										3	3																						similar
2526	Heggarty-2005-150-3	Heggarty-2005-150	492	three	three												THREE									-		3														tres	-	169	THREE		three			similar
2840	Hou-2004-180-165	Hou-2004-180	492	three										三			THREE											165																						similar
3322	McMahon-2005-30-3	McMahon-2005-30	492	three	three												THREE											3																						similar
3352	Heggarty-2005-30a-3	Heggarty-2005-30a	492	three	three												THREE											3																						similar
3761	SatterthwaitePhillips-2011-423-381	SatterthwaitePhillips-2011-423	492	three	three									三			THREE											381	3				232																	similar
4433	Brinton-1891-21-18	Brinton-1891-21	492	three	three												THREE											18																						similar
4623	Chen-1996-200-185	Chen-1996-200	492	three										三			THREE											185																						similar
4958	Dunn-2012-207-176	Dunn-2012-207	492	three	three												THREE											176																		http://ielex.mpi.nl/meaning/three/				similar
5125	Norman-2003-40-2	Norman-2003-40	492	three	three									三	*sam¹		THREE											2																						similar
6072	Kraft-1981-434-3	Kraft-1981-434	492	three	three												THREE							ukù				3																						similar
6914	TeilDautrey-2008-430-397	TeilDautrey-2008-430	492	three	three												THREE											397																		http://language.psy.auckland.ac.nz/bantu/word.php?v=397				similar
7121	Swadesh-1952-200-169	Swadesh-1952-200	492	three	three												THREE											169																						similar
8099	Haspelmath-2009-1460-913	Haspelmath-2009-1460	492	three	three		0.892134831461				0.219101123596	Function word					THREE	three trees		-					13.03			913							45					13	0.977528089888					http://wold.clld.org/meaning/13-03			13-03	similar
8786	Alpher-1999-151-115	Alpher-1999-151	492	three	three												THREE											115																						similar
8980	Dixon-1919-173-156	Dixon-1919-173	492	three	three												THREE											156																						similar
9143	Matisoff-1978-200-121	Matisoff-1978-200	492	three	three												THREE											121																						similar
9316	Hale-1961-100-83	Hale-1961-100	492	three	three												THREE											83																						similar
9445	Shiro-1973-200-110	Shiro-1973-200	492	three	three												THREE											110																						similar
9559	Wiktionary-2003-207-24	Wiktionary-2003-207	492	three	three												THREE											24																						similar
#
8132	Haspelmath-2009-1460-946	Haspelmath-2009-1460	417	three times	three times		0.779487179487				0.0897435897436	Function word					THREE TIMES	He came over three times today.		-					13.44			946							39					13	0.544871794872					http://wold.clld.org/meaning/13-44			13-44	similar
#
5702	Bulakh-2013-870-518	Bulakh-2013-870	1727	threshold	threshold												THRESHOLD				1564							518		3																http://semshifts.iling-ran.ru/show-meaning.html?id=1564				similar
#
3894	OGrady-1969-100-86	OGrady-1969-100	1346	throat	throat												THROAT											86																						similar
5703	Bulakh-2013-870-519	Bulakh-2013-870	1346	throat	throat												THROAT				1565							519		9																http://semshifts.iling-ran.ru/show-meaning.html?id=1565				similar
8757	Alpher-1999-151-86	Alpher-1999-151	1346	throat	throat												THROAT											86																						similar
#
8575	Haspelmath-2009-1460-1374	Haspelmath-2009-1460	97	through	through		0.856423173804				0.105793450882	Function word					THROUGH	The car went through the tunnel.		-					24.05			1374							36					24	0.92443324937					http://wold.clld.org/meaning/24-05			24-05	similar
#
258	Wang-2006-200-186	Wang-2006-200	1456	throw	throw									扔（投掷）			THROW											186																						similar
475	Swadesh-1950-215-202	Swadesh-1950-215	1456	throw	throw												THROW											202																						similar
681	Samarin-1969-218-186	Samarin-1969-218	1456	throw	throw												THROW											186																						similar
907	Gregersen-1976-217-186	Gregersen-1976-217	1456	throw	throw												THROW											186																						similar
2013	Chen-1996-100b-86	Chen-1996-100b	1456	throw									186	扔			THROW											86																						similar
3009	Bennet-1976-50b-48	Bennet-1976-50b	1456	throw	throw				98								THROW											48																						similar
3762	SatterthwaitePhillips-2011-423-382	SatterthwaitePhillips-2011-423	1456	throw	throw									抛			THROW											382	344				232																	similar
4116	Bennet-1976-100-98	Bennet-1976-100	1456	throw	throw												THROW											98																						similar
4624	Chen-1996-200-186	Chen-1996-200	1456	throw										扔			THROW											186																						similar
4959	Dunn-2012-207-177	Dunn-2012-207	1456	throw	throw												THROW											177																		http://ielex.mpi.nl/meaning/throw/				similar
6481	Kraft-1981-434-412	Kraft-1981-434	1456	throw	throw												THROW							yā jēfā̀				412																						similar
9511	Shiro-1973-200-176	Shiro-1973-200	1456	throw	throw												THROW											176																						similar
#
2118	Leibniz-1768-128-90	Leibniz-1768-128	1150	thunder								Naturalia					THUNDER										tonitru	90																						similar
2679	Hou-2004-180-4	Hou-2004-180	1150	thunder										打雷			THUNDER											4																						similar
4268	Blust-2008-210-134	Blust-2008-210	1150	thunder	thunder												THUNDER											134																		http://language.psy.auckland.ac.nz/austronesian/word.php?v=134				similar
5704	Bulakh-2013-870-520	Bulakh-2013-870	1150	thunder	thunder												THUNDER				1567							520		3																http://semshifts.iling-ran.ru/show-meaning.html?id=1567				similar
6183	Kraft-1981-434-114	Kraft-1981-434	1150	thunder	thunder												THUNDER							tsāwā				114																						similar
#
1211	Allen-2007-500-9	Allen-2007-500	1150	thunder (vb)	thunder (vb)									打雷			THUNDER											9																						similar
#
3763	SatterthwaitePhillips-2011-423-383	SatterthwaitePhillips-2011-423	1150	thunder>>	thunder>>									雷电			THUNDER											383	83				232																	similar
#
6915	TeilDautrey-2008-430-398	TeilDautrey-2008-430	1527	tick	tick												TICK											398																		http://language.psy.auckland.ac.nz/bantu/word.php?v=398				similar
#
259	Wang-2006-200-187	Wang-2006-200	1917	tie	tie									捆			TIE											187																						similar
476	Swadesh-1950-215-203	Swadesh-1950-215	1917	tie	tie												TIE											203																						similar
682	Samarin-1969-218-187	Samarin-1969-218	1917	tie	tie												TIE											187																						similar
908	Gregersen-1976-217-187	Gregersen-1976-217	1917	tie	tie												TIE											187																						similar
2014	Chen-1996-100b-87	Chen-1996-100b	1917	tie									187	捆			TIE											87																						similar
3010	Bennet-1976-50b-49	Bennet-1976-50b	1917	tie	tie				99								TIE											49																						similar
3764	SatterthwaitePhillips-2011-423-384	SatterthwaitePhillips-2011-423	1917	tie	tie									结			TIE											384	356				232																	similar
4117	Bennet-1976-100-99	Bennet-1976-100	1917	tie	tie												TIE											99																						similar
4625	Chen-1996-200-187	Chen-1996-200	1917	tie										捆			TIE											187																						similar
4960	Dunn-2012-207-178	Dunn-2012-207	1917	tie	tie												TIE											178																		http://ielex.mpi.nl/meaning/tie/				similar
6491	Kraft-1981-434-422	Kraft-1981-434	1917	tie	tie												TIE							yā ɗaurḕ				422																						similar
9205	Matisoff-1978-200-178	Matisoff-1978-200	1917	tie	tie												TIE											178																						similar
9516	Shiro-1973-200-181	Shiro-1973-200	1917	tie	tie												TIE											181																						similar
#
6916	TeilDautrey-2008-430-399	TeilDautrey-2008-430	1917	tie up	tie up												TIE											399																		http://language.psy.auckland.ac.nz/bantu/word.php?v=399				similar
#
1258	Allen-2007-500-54	Allen-2007-500	846	tiger	tiger									虎			TIGER											54																						similar
#
3765	SatterthwaitePhillips-2011-423-385	SatterthwaitePhillips-2011-423	846	tiger>>	tiger>>									老虎			TIGER											385	40				233																	similar
#
5705	Bulakh-2013-870-521	Bulakh-2013-870	892	time	time												TIME				1573							521		6																http://semshifts.iling-ran.ru/show-meaning.html?id=1573				similar
6334	Kraft-1981-434-265	Kraft-1981-434	892	time	time												TIME							lōkàcī				265																						similar
#
2823	Hou-2004-180-148	Hou-2004-180	1246	tiny										细			SMALL											148																						similar
#
2634	Heggarty-2005-150-110	Heggarty-2005-150	1996	tire	tire												GET TIRED									-		110														cansar(se)	-	-	-		-			similar
#
1667	Allen-2007-500-444	Allen-2007-500	1757	tired	tired									累			TIRED											444																						similar
7544	Haspelmath-2009-1460-381	Haspelmath-2009-1460	1757	tired	tired		0.824100719424				0.196942446043	Adjective					TIRED	-		-					4.91			381							48					4	0.865107913669					http://wold.clld.org/meaning/4-91			4-91	similar
#
1585	Allen-2007-500-366	Allen-2007-500	NAN	to (reach)	to (reach)									到														366																						narrower
#
