ID	CATEGORY	ENGLISH	PART_OF_SPEECH	NUMBER	CONCEPTICON_ID	CONCEPTICON_GLOSS
Hale-1973-1798-1042	Tools_Instruments_Metals-64	saw	v	08b.09	3543	SAW (SOMETHING)
Hale-1973-1798-1043	Tools_Instruments_Metals-65	plane	v	08b.10		
Hale-1973-1798-1044	Tools_Instruments_Metals-66	break rope (itr)	v	08b.11	460	BREAK (OF ROPE)
Hale-1973-1798-1045	Tools_Instruments_Metals-67	break (tr)	v	08b.11a	2558	BREAK (CLEAVE)
Hale-1973-1798-1046	Tools_Instruments_Metals-68	become tangled	v	08b.12		
Hale-1973-1798-1047	Tools_Instruments_Metals-69	hang rope	v	08b.13	357	HANG UP
Hale-1973-1798-1048	Tools_Instruments_Metals-70	twist, braid	v	08b.14	430	TWIST
Hale-1973-1798-1049	Tools_Instruments_Metals-71	be bent	v	08b.15		
Hale-1973-1798-1050	Tools_Instruments_Metals-72	melt	v	08b.16	2334	MELT
Hale-1973-1798-1051	Tools_Instruments_Metals-73	melt (tr)	v	08b.16a		
Hale-1973-1798-1052	Tools_Instruments_Metals-74	shine	v	08b.17		
Hale-1973-1798-1053	Tools_Instruments_Metals-75	polish	v	08b.17a	3659	POLISH (SOMETHING)
Hale-1973-1798-1054	Tools_Instruments_Metals-76	rub	v	08b.18	1449	RUB
Hale-1973-1798-1055	Tools_Instruments_Metals-77	join	v	08b.19	1743	JOIN
Hale-1973-1798-1056	Tools_Instruments_Metals-78	break (pots)	v	08b.20	680	BREAK (DESTROY OR GET DESTROYED)
Hale-1973-1798-1057	Tools_Instruments_Metals-79	break (tr)	v	08b.20a	2558	BREAK (CLEAVE)
Hale-1973-1798-1058	Tools_Instruments_Metals-80	break (as sticks, itr)	v	08b.21	3020	BREAK (BREAKING)
Hale-1973-1798-1059	Numbers_and_Quantifiers-1	three		9.01	492	THREE
Hale-1973-1798-1060	Numbers_and_Quantifiers-2	four		9.02	1500	FOUR
Hale-1973-1798-1061	Numbers_and_Quantifiers-3	five		9.03	493	FIVE
Hale-1973-1798-1062	Numbers_and_Quantifiers-4	six		9.04	1703	SIX
Hale-1973-1798-1063	Numbers_and_Quantifiers-5	seven		9.05	1704	SEVEN
Hale-1973-1798-1064	Numbers_and_Quantifiers-6	eight		9.06	1705	EIGHT
Hale-1973-1798-1065	Numbers_and_Quantifiers-7	nine		9.07	1483	NINE
Hale-1973-1798-1066	Numbers_and_Quantifiers-8	ten		9.08	1515	TEN
Hale-1973-1798-1067	Numbers_and_Quantifiers-9	thirteen		9.09	1708	THIRTEEN
Hale-1973-1798-1068	Numbers_and_Quantifiers-10	nineteen		9.1	1714	NINETEEN
Hale-1973-1798-1069	Numbers_and_Quantifiers-11	twenty		9.11	1710	TWENTY
Hale-1973-1798-1070	Numbers_and_Quantifiers-12	twenty-two		9.12	3166	TWENTY TWO
Hale-1973-1798-1071	Numbers_and_Quantifiers-13	twenty-nine		9.13		
Hale-1973-1798-1072	Numbers_and_Quantifiers-14	thirty-one		9.14		
Hale-1973-1798-1073	Numbers_and_Quantifiers-15	thirty-nine		9.15		
Hale-1973-1798-1074	Numbers_and_Quantifiers-16	forty		9.16	1716	FORTY
Hale-1973-1798-1075	Numbers_and_Quantifiers-17	fifty		9.17	1717	FIFTY
Hale-1973-1798-1076	Numbers_and_Quantifiers-18	sixty		9.18	1718	SIXTY
Hale-1973-1798-1077	Numbers_and_Quantifiers-19	seventy		9.19	1721	SEVENTY
Hale-1973-1798-1078	Numbers_and_Quantifiers-20	eighty		9.2	1722	EIGHTY
Hale-1973-1798-1079	Numbers_and_Quantifiers-21	ninety		9.21	1724	NINETY
Hale-1973-1798-1080	Numbers_and_Quantifiers-22	ninety-eight		9.22		
Hale-1973-1798-1081	Numbers_and_Quantifiers-23	ninety-nine		9.23		
Hale-1973-1798-1082	Numbers_and_Quantifiers-24	hundred		9.24	1634	HUNDRED
Hale-1973-1798-1083	Numbers_and_Quantifiers-25	hundred and two		9.25		
Hale-1973-1798-1084	Numbers_and_Quantifiers-26	hundred and thirty		9.26		
Hale-1973-1798-1085	Numbers_and_Quantifiers-27	hundred and ninety		9.27		
Hale-1973-1798-1086	Numbers_and_Quantifiers-28	two hundred		9.28	2676	TWO HUNDRED
Hale-1973-1798-1087	Numbers_and_Quantifiers-29	one thousand		9.29	1843	THOUSAND
Hale-1973-1798-1088	Numbers_and_Quantifiers-30	first		9.3	728	FIRST
Hale-1973-1798-1089	Numbers_and_Quantifiers-31	second		9.31	1384	SECOND
Hale-1973-1798-1090	Numbers_and_Quantifiers-32	third		9.32	1859	THIRD
Hale-1973-1798-1091	Numbers_and_Quantifiers-33	eighth		9.33		
Hale-1973-1798-1092	Numbers_and_Quantifiers-34	last		9.34	1529	LAST (FINAL)
Hale-1973-1798-1093	Numbers_and_Quantifiers-35	half		9.35	816	HALF
Hale-1973-1798-1094	Numbers_and_Quantifiers-36	half way		9.36		
Hale-1973-1798-1095	Numbers_and_Quantifiers-37	one-third		9.37	3842	ONE THIRD
Hale-1973-1798-1096	Numbers_and_Quantifiers-38	one quarter		9.38		
Hale-1973-1798-1097	Numbers_and_Quantifiers-39	two thirds		9.39		
Hale-1973-1798-1098	Numbers_and_Quantifiers-40	three quarters		9.4		
Hale-1973-1798-1099	Numbers_and_Quantifiers-41	a pair	n	9.41	1888	PAIR
Hale-1973-1798-1100	Numbers_and_Quantifiers-42	none		9.42		
Hale-1973-1798-1101	Numbers_and_Quantifiers-43	neither		9.43		
Hale-1973-1798-1102	Numbers_and_Quantifiers-44	both		9.44		
Hale-1973-1798-1103	Numbers_and_Quantifiers-45	every		9.45	98	ALL
Hale-1973-1798-1104	Numbers_and_Quantifiers-46	total		9.46	2277	WHOLE
Hale-1973-1798-1105	Numbers_and_Quantifiers-47	together		9.47	2482	TOGETHER
Hale-1973-1798-1106	Numbers_and_Quantifiers-48	something		9.48		
Hale-1973-1798-1107	Numbers_and_Quantifiers-49	nothing		9.49	687	NOTHING
Hale-1973-1798-1108	Numbers_and_Quantifiers-50	someone		9.5	2422	SOMEONE
Hale-1973-1798-1109	Numbers_and_Quantifiers-51	no one		9.51		
Hale-1973-1798-1110	Numbers_and_Quantifiers-52	another		9.52	197	OTHER
Hale-1973-1798-1111	Numbers_and_Quantifiers-53	some		9.54	1241	SOME
Hale-1973-1798-1112	Numbers_and_Quantifiers-54	too much		9.55		
Hale-1973-1798-1113	Human_Mind_and_Conditions-1	love	n	10a.01		
Hale-1973-1798-1114	Human_Mind_and_Conditions-2	hate	n	10a.02	3749	HATE (LOATHING)
Hale-1973-1798-1115	Human_Mind_and_Conditions-3	envy	n	10a.03	40	ENVY
Hale-1973-1798-1116	Human_Mind_and_Conditions-4	pride	n	10a.04	3915	PRIDE
Hale-1973-1798-1117	Human_Mind_and_Conditions-5	generosity	n	10a.05		
Hale-1973-1798-1118	Human_Mind_and_Conditions-6	selfishness	n	10a.06		
Hale-1973-1798-1119	Human_Mind_and_Conditions-7	greed	n	10a.07		
Hale-1973-1798-1120	Human_Mind_and_Conditions-8	kindness	n	10a.08	3468	KINDNESS
Hale-1973-1798-1121	Human_Mind_and_Conditions-9	cruelty	n	10a.09		
Hale-1973-1798-1122	Human_Mind_and_Conditions-10	happiness	n	10a.10	2941	HAPPINESS
Hale-1973-1798-1123	Human_Mind_and_Conditions-11	sorrow	n	10a.11	1668	GRIEF
Hale-1973-1798-1124	Human_Mind_and_Conditions-12	life	n	10a.12	210	LIFE
Hale-1973-1798-1125	Human_Mind_and_Conditions-13	long life	n	10a.13		
Hale-1973-1798-1126	Human_Mind_and_Conditions-14	dwarf	n	10a.14		
Hale-1973-1798-1127	Human_Mind_and_Conditions-15	left-handed person	n	10a.15	2825	LEFT HANDED
Hale-1973-1798-1128	Human_Mind_and_Conditions-16	stammerer	n	10a.16		
Hale-1973-1798-1129	Human_Mind_and_Conditions-17	cripple	n	10a.17	3621	DISABLED PERSON
Hale-1973-1798-1130	Human_Mind_and_Conditions-18	health	n	10a.18	1364	HEALTHY
Hale-1973-1798-1131	Human_Mind_and_Conditions-19	injury	n	10a.19	2947	DAMAGE (INJURY)
Hale-1973-1798-1132	Human_Mind_and_Conditions-20	wound	n	10a.20	1109	WOUND
Hale-1973-1798-1133	Human_Mind_and_Conditions-21	infection	n	10a.21		
Hale-1973-1798-1134	Human_Mind_and_Conditions-22	pain	n	10a.22	1783	PAIN
Hale-1973-1798-1135	Human_Mind_and_Conditions-23	weeping	n	10a.23		
Hale-1973-1798-1136	Human_Mind_and_Conditions-24	weakness	n	10a.24		
Hale-1973-1798-1137	Human_Mind_and_Conditions-25	fever	n	10a.25	1534	FEVER
Hale-1973-1798-1138	Human_Mind_and_Conditions-26	cough	n	10a.26		
Hale-1973-1798-1139	Human_Mind_and_Conditions-27	sneeze	n	10a.27		
Hale-1973-1798-1140	Human_Mind_and_Conditions-28	hiccup	n	10a.28		
Hale-1973-1798-1141	Human_Mind_and_Conditions-29	disease	n	10a.29	1986	DISEASE
Hale-1973-1798-1142	Human_Mind_and_Conditions-30	leprosy	n	10a.30	3624	LEPROSY
Hale-1973-1798-1143	Human_Mind_and_Conditions-31	tuberculosis	n	10a.31		
Hale-1973-1798-1144	Human_Mind_and_Conditions-32	malaria	n	10a.32	3059	MALARIA
Hale-1973-1798-1145	Human_Mind_and_Conditions-33	cholera	n	10a.33		
Hale-1973-1798-1146	Human_Mind_and_Conditions-34	typhoid	n	10a.34		
Hale-1973-1798-1147	Human_Mind_and_Conditions-35	smallpox	n	10a.35	1054	SMALLPOX
Hale-1973-1798-1148	Human_Mind_and_Conditions-36	measles	n	10a.36		
Hale-1973-1798-1149	Human_Mind_and_Conditions-37	cold	n	10a.37	102	COMMON COLD (DISEASE)
Hale-1973-1798-1150	Human_Mind_and_Conditions-38	eye disease	n	10a.38		
Hale-1973-1798-1151	Human_Mind_and_Conditions-39	dysentery	n	10a.39		
Hale-1973-1798-1152	Human_Mind_and_Conditions-40	worms	n	10a.40	1219	WORM
Hale-1973-1798-1153	Human_Mind_and_Conditions-41	poison	n	10a.41	655	POISON
Hale-1973-1798-1154	Human_Mind_and_Conditions-42	medicine	n	10a.42	1372	MEDICINE
Hale-1973-1798-1155	Human_Mind_and_Conditions-43	cure	n	10a.43		
Hale-1973-1798-1156	Human_Mind_and_Conditions-44	doctor	n	10a.44	597	PHYSICIAN
Hale-1973-1798-1157	Human_Mind_and_Conditions-45	death	n	10a.45	910	DEATH
Hale-1973-1798-1158	Human_Mind_and_Conditions-46	corpse	n	10a.46	767	CORPSE
Hale-1973-1798-1159	Human_Mind_and_Conditions-47	burial	n	10a.47		
Hale-1973-1798-1160	Human_Mind_and_Conditions-48	cemetery	n	10a.48	3284	GRAVEYARD
Hale-1973-1798-1161	Human_Mind_and_Conditions-49	cremation	n	10a.49		
Hale-1973-1798-1162	Human_Mind_and_Conditions-50	burning place	n	10a.50		
Hale-1973-1798-1163	Human_Mind_and_Conditions-51	mourning	n	10a.51	3673	MOURNING
Hale-1973-1798-1164	Human_Mind_and_Conditions-52	other worlds	n	10a.52		
Hale-1973-1798-1165	Human_Mind_and_Conditions-53	ghost	n	10a.53	1175	GHOST
Hale-1973-1798-1166	Human_Mind_and_Conditions-54	spirit	n	10a.54	53	SPIRIT
Hale-1973-1798-1167	Human_Mind_and_Conditions-55	god	n	10a.55	1944	GOD
Hale-1973-1798-1168	Human_Mind_and_Conditions-56	witch	n	10a.56	824	WITCH
Hale-1973-1798-1169	Human_Mind_and_Conditions-57	shaman	n	10a.57	394	SHAMAN (FOLK HEALER)
Hale-1973-1798-1170	Human_Mind_and_Conditions-58	mask	n	10a.58	2005	MASK
Hale-1973-1798-1171	Human_Mind_and_Conditions-59	incense	n	10a.59		
Hale-1973-1798-1172	Human_Mind_and_Conditions-60	temple	n	10a.60	911	TEMPLE
Hale-1973-1798-1173	Human_Mind_and_Conditions-61	idol	n	10a.61	1945	IDOL
Hale-1973-1798-1174	Human_Mind_and_Conditions-62	faith	n	10a.62		
Hale-1973-1798-1175	Human_Mind_and_Conditions-63	miracle	n	10a.63	2541	MIRACLE
Hale-1973-1798-1176	Human_Mind_and_Conditions-64	prayer	n	10a.64		
Hale-1973-1798-1177	Human_Mind_and_Conditions-65	prayer flag	n	10a.65		
Hale-1973-1798-1178	Human_Mind_and_Conditions-66	oath	n	10a.66	1712	OATH
Hale-1973-1798-1179	Human_Mind_and_Conditions-67	worship	n	10a.67		
Hale-1973-1798-1180	Human_Mind_and_Conditions-68	sacrifice	n	10a.68	1103	SACRIFICE
Hale-1973-1798-1181	Human_Mind_and_Conditions-69	offering	n	10a.69	1103	SACRIFICE
Hale-1973-1798-1182	Human_Mind_and_Conditions-70	ceremony	n	10a.70		
Hale-1973-1798-1183	Human_Mind_and_Conditions-71	festival	n	10a.71	131	FESTIVAL
Hale-1973-1798-1184	Human_Mind_and_Conditions-72	sin	n	10a.72	2971	SIN
Hale-1973-1798-1185	Human_Mind_and_Conditions-73	guilt	n	10a.73	134	FAULT
Hale-1973-1798-1186	Human_Mind_and_Conditions-74	tell	v	10b1.01	1711	TELL
Hale-1973-1798-1187	Human_Mind_and_Conditions-75	talk	v	10b1.02	2708	TALK
Hale-1973-1798-1188	Human_Mind_and_Conditions-76	speak (a language)	v	10b1.03	1623	SPEAK
Hale-1973-1798-1189	Human_Mind_and_Conditions-77	mutter	v	10b1.04		
Hale-1973-1798-1190	Human_Mind_and_Conditions-78	stutter	v	10b1.05	1866	STUTTER
Hale-1973-1798-1191	Human_Mind_and_Conditions-79	whisper	v	10b1.06	55	WHISPER
Hale-1973-1798-1192	Human_Mind_and_Conditions-80	murmur	v	10b1.07		
Hale-1973-1798-1193	Human_Mind_and_Conditions-81	chatter	v	10b1.08		
Hale-1973-1798-1194	Human_Mind_and_Conditions-82	scream	v	10b1.09	3809	SCREAM (PRODUCE A CRY)
Hale-1973-1798-1195	Human_Mind_and_Conditions-83	shout	v	10b1.10	715	SHOUT
Hale-1973-1798-1196	Human_Mind_and_Conditions-84	exaggerate	v	10b1.11		
Hale-1973-1798-1197	Human_Mind_and_Conditions-85	boast	v	10b1.12	101	BOAST
Hale-1973-1798-1198	Human_Mind_and_Conditions-86	agree	v	10b1.13	3643	AGREE
Hale-1973-1798-1199	Human_Mind_and_Conditions-87	advice	v	10b1.14		
Hale-1973-1798-1200	Human_Mind_and_Conditions-88	ask	v	10b1.15	1309	ASK (INQUIRE)
Hale-1973-1798-1201	Human_Mind_and_Conditions-89	answer	v	10b1.16	1275	ANSWER
Hale-1973-1798-1202	Human_Mind_and_Conditions-90	listen	v	10b1.17	1608	LISTEN
Hale-1973-1798-1203	Human_Mind_and_Conditions-91	approve, confirm	v	10b1.18		
Hale-1973-1798-1204	Human_Mind_and_Conditions-92	obey	v	10b1.19	1635	OBEY
Hale-1973-1798-1205	Human_Mind_and_Conditions-93	request	v	10b1.20	1828	ASK (REQUEST)
Hale-1973-1798-1206	Human_Mind_and_Conditions-94	beg	v	10b1.21	3534	BEG
Hale-1973-1798-1207	Human_Mind_and_Conditions-95	persist	v	10b1.22		
Hale-1973-1798-1208	Human_Mind_and_Conditions-96	persuade	v	10b1.23	3645	PERSUADE
Hale-1973-1798-1209	Human_Mind_and_Conditions-97	force	v	10b1.24		
Hale-1973-1798-1210	Human_Mind_and_Conditions-98	threaten	v	10b1.25	1192	THREATEN
Hale-1973-1798-1211	Human_Mind_and_Conditions-99	tempt	v	10b1.26		
Hale-1973-1798-1212	Human_Mind_and_Conditions-100	seduce	v	10b1.27		
Hale-1973-1798-1213	Human_Mind_and_Conditions-101	stagger	v	10b1.28		
Hale-1973-1798-1214	Human_Mind_and_Conditions-102	discuss	v	10b1.29		
Hale-1973-1798-1215	Human_Mind_and_Conditions-103	understand	v	10b1.30	1536	UNDERSTAND
Hale-1973-1798-1216	Human_Mind_and_Conditions-104	promise	v	10b1.31	1675	PROMISE
Hale-1973-1798-1217	Human_Mind_and_Conditions-105	omit, err	v	10b1.32	839	ERR
Hale-1973-1798-1218	Human_Mind_and_Conditions-106	admit	v	10b1.33	2022	ADMIT
Hale-1973-1798-1219	Human_Mind_and_Conditions-107	regret	v	10b1.34	1875	REGRET
Hale-1973-1798-1220	Human_Mind_and_Conditions-108	repent	v	10b1.35	1875	REGRET
Hale-1973-1798-1221	Human_Mind_and_Conditions-109	become warned	v	10b1.36		
Hale-1973-1798-1222	Human_Mind_and_Conditions-110	protect	v	10b1.37	2900	PROTECT
Hale-1973-1798-1223	Human_Mind_and_Conditions-111	be spared	vi	10b1.38		
Hale-1973-1798-1224	Human_Mind_and_Conditions-112	trust	v	10b1.39	3902	TRUST (SOMEBODY)
Hale-1973-1798-1225	Human_Mind_and_Conditions-113	forgive	v	10b1.40	1528	FORGIVE
Hale-1973-1798-1226	Human_Mind_and_Conditions-114	give	v	10b1.41	1447	GIVE
Hale-1973-1798-1227	Human_Mind_and_Conditions-115	give back	v	10b1.42	85	GIVE BACK
Hale-1973-1798-1228	Human_Mind_and_Conditions-116	give in	v	10b1.43		
Hale-1973-1798-1229	Human_Mind_and_Conditions-117	give up	v	10b1.44	1696	SURRENDER
Hale-1973-1798-1230	Human_Mind_and_Conditions-118	greet	v	10b1.45	3552	GREET
Hale-1973-1798-1231	Human_Mind_and_Conditions-119	guard	v	10b1.46		
Hale-1973-1798-1232	Human_Mind_and_Conditions-120	help	v	10b1.47	1897	HELP
Hale-1973-1798-1233	Human_Mind_and_Conditions-121	meet	v	10b1.48	1831	MEET
Hale-1973-1798-1234	Human_Mind_and_Conditions-122	invite	v	10b1.49	1611	INVITE
Hale-1973-1798-1235	Human_Mind_and_Conditions-123	embrace	v	10b1.50	928	EMBRACE
Hale-1973-1798-1236	Human_Mind_and_Conditions-124	kiss	v	10b1.51	578	KISS
Hale-1973-1798-1237	Human_Mind_and_Conditions-125	love	v	10b1.52	923	LOVE
Hale-1973-1798-1238	Human_Mind_and_Conditions-126	mourn	v	10b1.53	1955	GRIEVE
Hale-1973-1798-1239	Human_Mind_and_Conditions-127	pity (s.o.)	v	10b1.54		
Hale-1973-1798-1240	Human_Mind_and_Conditions-128	know (s.o.)	v	10b1.55	2248	KNOW (SOMEBODY)
Hale-1973-1798-1241	Human_Mind_and_Conditions-129	order to come	v	10b1.56		
Hale-1973-1798-1242	Human_Mind_and_Conditions-130	beg	v	10b1.57	3534	BEG
