ID	NUMBER	ENGLISH	FRENCH	CONCEPTICON_ID	CONCEPTICON_GLOSS	Page	categoryID	subcategoryID	subsubcategoryID	categoryNAME	subcategoryNAME	subsubcategoryNAME
Snider-2004-1700-1272	1272	stone (small)	caillou	857	STONE	36	8	1	3	ENVIRONMENT	NATURE	Natural things (minerals, etc.)
Snider-2004-1700-1273	1273	gravel	gravier	3028	GRAVEL	36	8	1	3	ENVIRONMENT	NATURE	Natural things (minerals, etc.)
Snider-2004-1700-1274	1274	sand	sable	671	SAND	36	8	1	3	ENVIRONMENT	NATURE	Natural things (minerals, etc.)
Snider-2004-1700-1275	1275	dust	poussière	2	DUST	36	8	1	3	ENVIRONMENT	NATURE	Natural things (minerals, etc.)
Snider-2004-1700-1276	1276	dirt, soil	terre (sol)	1228	EARTH (SOIL)	36	8	1	3	ENVIRONMENT	NATURE	Natural things (minerals, etc.)
Snider-2004-1700-1277	1277	clay	argile	1399	CLAY	36	8	1	3	ENVIRONMENT	NATURE	Natural things (minerals, etc.)
Snider-2004-1700-1278	1278	mud	boue	640	MUD	36	8	1	3	ENVIRONMENT	NATURE	Natural things (minerals, etc.)
Snider-2004-1700-1279	1279	iron	fer	621	IRON	36	8	1	3	ENVIRONMENT	NATURE	Natural things (minerals, etc.)
Snider-2004-1700-1280	1280	gold	or	1369	GOLD	36	8	1	3	ENVIRONMENT	NATURE	Natural things (minerals, etc.)
Snider-2004-1700-1281	1281	silver	argent	759	SILVER	36	8	1	3	ENVIRONMENT	NATURE	Natural things (minerals, etc.)
Snider-2004-1700-1282	1282	copper	cuivre	1825	COPPER	36	8	1	3	ENVIRONMENT	NATURE	Natural things (minerals, etc.)
Snider-2004-1700-1283	1283	rust (n)	rouille	3064	RUST	36	8	1	3	ENVIRONMENT	NATURE	Natural things (minerals, etc.)
Snider-2004-1700-1284	1284	water	eau	948	WATER	36	8	1	4	ENVIRONMENT	NATURE	Water related
Snider-2004-1700-1285	1285	ocean, sea	océan, mer	2282	SEA OR OCEAN	36	8	1	4	ENVIRONMENT	NATURE	Water related
Snider-2004-1700-1286	1286	lake	lac	624	LAKE	36	8	1	4	ENVIRONMENT	NATURE	Water related
Snider-2004-1700-1287	1287	pool	étang			36	8	1	4	ENVIRONMENT	NATURE	Water related
Snider-2004-1700-1288	1288	waterhole	mare			36	8	1	4	ENVIRONMENT	NATURE	Water related
Snider-2004-1700-1289	1289	marsh	marais, marécage	3688	MARSH	36	8	1	4	ENVIRONMENT	NATURE	Water related
Snider-2004-1700-1290	1290	spring	source	849	SPRING (OF WATER)	37	8	1	4	ENVIRONMENT	NATURE	Water related
Snider-2004-1700-1291	1291	waterfall	chute, cataracte	943	WATERFALL	37	8	1	4	ENVIRONMENT	NATURE	Water related
Snider-2004-1700-1292	1292	brook, stream	ruisseau	947	STREAM	37	8	1	4	ENVIRONMENT	NATURE	Water related
Snider-2004-1700-1293	1293	river	rivière, fleuve	666	RIVER	37	8	1	4	ENVIRONMENT	NATURE	Water related
Snider-2004-1700-1294	1294	current (river, stream)	courant	2935	CURRENT (STREAM)	37	8	1	4	ENVIRONMENT	NATURE	Water related
Snider-2004-1700-1295	1295	riverbed (dry)	wadi, lit sec de rivière	993	RIVER BED	37	8	1	4	ENVIRONMENT	NATURE	Water related
Snider-2004-1700-1296	1296	river bank	bord (de rivière), rive	3463	RIVERBANK	37	8	1	4	ENVIRONMENT	NATURE	Water related
Snider-2004-1700-1297	1297	ford (n)	gué	2818	FORD (CROSSING)	37	8	1	4	ENVIRONMENT	NATURE	Water related
Snider-2004-1700-1298	1298	bridge	pont	1011	BRIDGE	37	8	1	4	ENVIRONMENT	NATURE	Water related
Snider-2004-1700-1299	1299	island	île	622	ISLAND	37	8	1	4	ENVIRONMENT	NATURE	Water related
Snider-2004-1700-1300	1300	beach	plage	113	SHORE	37	8	1	4	ENVIRONMENT	NATURE	Water related
Snider-2004-1700-1301	1301	wave	vague	978	WAVE	37	8	1	4	ENVIRONMENT	NATURE	Water related
Snider-2004-1700-1302	1302	bubble	bulle	3689	BUBBLE	37	8	1	4	ENVIRONMENT	NATURE	Water related
Snider-2004-1700-1303	1303	foam	écume	1768	FOAM	37	8	1	4	ENVIRONMENT	NATURE	Water related
Snider-2004-1700-1304	1304	slime (organic)	vase (organique)			37	8	1	4	ENVIRONMENT	NATURE	Water related
Snider-2004-1700-1305	1305	fire	feu	221	FIRE	37	8	1	5	ENVIRONMENT	NATURE	Fire related
Snider-2004-1700-1306	1306	flame	flamme	889	FLAME	37	8	1	5	ENVIRONMENT	NATURE	Fire related
Snider-2004-1700-1307	1307	spark	étincelle	518	SPARK	37	8	1	5	ENVIRONMENT	NATURE	Fire related
Snider-2004-1700-1308	1308	smoke	fume	778	SMOKE (EXHAUST)	37	8	1	5	ENVIRONMENT	NATURE	Fire related
Snider-2004-1700-1309	1309	fireplace	foyer	185	FIREPLACE	37	8	1	5	ENVIRONMENT	NATURE	Fire related
Snider-2004-1700-1310	1310	firewood	bois à brûler	10	FIREWOOD	37	8	1	5	ENVIRONMENT	NATURE	Fire related
Snider-2004-1700-1311	1311	charcoal	charbon de bois	1188	CHARCOAL	37	8	1	5	ENVIRONMENT	NATURE	Fire related
Snider-2004-1700-1312	1312	ashes	cendres	646	ASH	37	8	1	5	ENVIRONMENT	NATURE	Fire related
Snider-2004-1700-1313	1313	sky	ciel	1732	SKY	37	8	1	6	ENVIRONMENT	NATURE	Sky
Snider-2004-1700-1314	1314	air (breathed)	air (respiré)	27	AIR	37	8	1	6	ENVIRONMENT	NATURE	Sky
Snider-2004-1700-1315	1315	cloud	nuage	1489	CLOUD	37	8	1	6	ENVIRONMENT	NATURE	Sky
Snider-2004-1700-1316	1316	rainbow	arc-en-ciel	1733	RAINBOW	37	8	1	6	ENVIRONMENT	NATURE	Sky
Snider-2004-1700-1317	1317	sun	soleil	1343	SUN	37	8	1	6	ENVIRONMENT	NATURE	Sky
Snider-2004-1700-1318	1318	moon	lune	1313	MOON	37	8	1	6	ENVIRONMENT	NATURE	Sky
Snider-2004-1700-1319	1319	full moon	pleine lune	3690	FULL MOON	37	8	1	6	ENVIRONMENT	NATURE	Sky
Snider-2004-1700-1320	1320	new moon	nouvelle lune	3691	NEW MOON	37	8	1	6	ENVIRONMENT	NATURE	Sky
Snider-2004-1700-1321	1321	eclipse (moon)	éclipse (lunaire)	2285	ECLIPSE	37	8	1	6	ENVIRONMENT	NATURE	Sky
Snider-2004-1700-1322	1322	star	étoile	1430	STAR	37	8	1	6	ENVIRONMENT	NATURE	Sky
Snider-2004-1700-1323	1323	Pleiades	Pléiade			37	8	1	6	ENVIRONMENT	NATURE	Sky
Snider-2004-1700-1324	1324	Big Dipper, Plough, Great Bear	la Grande Ourse, Girafe	3342	URSA MAJOR	37	8	1	6	ENVIRONMENT	NATURE	Sky
Snider-2004-1700-1325	1325	Orion	Orion			37	8	1	6	ENVIRONMENT	NATURE	Sky
Snider-2004-1700-1326	1326	shooting star, meteor	étoile filante, météore	2835	SHOOTING STAR	37	8	1	6	ENVIRONMENT	NATURE	Sky
Snider-2004-1700-1327	1327	noise, sound (n)	bruit, son	1811	SOUND OR NOISE	37	8	1	7	ENVIRONMENT	NATURE	Other
Snider-2004-1700-1328	1328	rustle (leaves) (v)	bruire	2877	RUSTLE (OF LEAVES)	37	8	1	7	ENVIRONMENT	NATURE	Other
Snider-2004-1700-1329	1329	squeak (wheel) (v)	grincer, crier	3692	SQUEAK	37	8	1	7	ENVIRONMENT	NATURE	Other
Snider-2004-1700-1330	1330	wind (n)	vent	960	WIND	38	8	2		ENVIRONMENT	WEATHER TEMPS	
Snider-2004-1700-1331	1331	harmattan	harmattan	451	HARMATTAN	38	8	2		ENVIRONMENT	WEATHER TEMPS	
Snider-2004-1700-1332	1332	storm	orage, «tornade»	858	STORM	38	8	2		ENVIRONMENT	WEATHER TEMPS	
Snider-2004-1700-1333	1333	thunder	tonnerre	1150	THUNDER	38	8	2		ENVIRONMENT	WEATHER TEMPS	
Snider-2004-1700-1334	1334	lightning	éclair	1654	LIGHTNING	38	8	2		ENVIRONMENT	WEATHER TEMPS	
Snider-2004-1700-1335	1335	rain	pluie	658	RAIN (PRECIPITATION)	38	8	2		ENVIRONMENT	WEATHER TEMPS	
Snider-2004-1700-1336	1336	drizzle	pluie fine, bruine	1016	DRIZZLE	38	8	2		ENVIRONMENT	WEATHER TEMPS	
Snider-2004-1700-1337	1337	hail	grêle	609	HAIL	38	8	2		ENVIRONMENT	WEATHER TEMPS	
Snider-2004-1700-1338	1338	dew	rosée	1977	DEW	38	8	2		ENVIRONMENT	WEATHER TEMPS	
Snider-2004-1700-1339	1339	flood (n)	inondation			38	8	2		ENVIRONMENT	WEATHER TEMPS	
Snider-2004-1700-1340	1340	dry up, evaporate	tarir, évaporer	1786	DRY UP	38	8	2		ENVIRONMENT	WEATHER TEMPS	
Snider-2004-1700-1341	1341	drought, famine	sécheresse, famine, disette	199	FAMINE	38	8	2		ENVIRONMENT	WEATHER TEMPS	
Snider-2004-1700-1342	1342	season	saison	691	SEASON	38	8	2	1	ENVIRONMENT	WEATHER TEMPS	Seasons
Snider-2004-1700-1343	1343	rainy season	saison des pluies, hivernage	453	RAINY SEASON	38	8	2	1	ENVIRONMENT	WEATHER TEMPS	Seasons
Snider-2004-1700-1344	1344	dry season	saison sèche	452	DRY SEASON	38	8	2	1	ENVIRONMENT	WEATHER TEMPS	Seasons
Snider-2004-1700-1345	1345	hot weather	temps chaud	3693	HOT WEATHER	38	8	2	1	ENVIRONMENT	WEATHER TEMPS	Seasons
Snider-2004-1700-1346	1346	cold weather	temps froid	3694	COLD WEATHER	38	8	2	1	ENVIRONMENT	WEATHER TEMPS	Seasons
Snider-2004-1700-1347	1347	light	lumière	630	LIGHT (RADIATION)	38	8	2	2	ENVIRONMENT	WEATHER TEMPS	Ambient conditions
Snider-2004-1700-1348	1348	sunshine	lumière du soleil	3276	SUNSHINE	38	8	2	2	ENVIRONMENT	WEATHER TEMPS	Ambient conditions
Snider-2004-1700-1349	1349	moonlight	claire de lune			38	8	2	2	ENVIRONMENT	WEATHER TEMPS	Ambient conditions
Snider-2004-1700-1350	1350	shadow	ombre	2275	SHADOW	38	8	2	2	ENVIRONMENT	WEATHER TEMPS	Ambient conditions
Snider-2004-1700-1351	1351	darkness	obscurité	11	DARKNESS	38	8	2	2	ENVIRONMENT	WEATHER TEMPS	Ambient conditions
Snider-2004-1700-1352	1352	time	temps	892	TIME	38	8	3		ENVIRONMENT	TIME	
Snider-2004-1700-1353	1353	now	maintenant	1376	NOW	38	8	3		ENVIRONMENT	TIME	
Snider-2004-1700-1354	1354	before	avant	1882	BEFORE	38	8	3		ENVIRONMENT	TIME	
Snider-2004-1700-1355	1355	after	après	1685	AFTER	38	8	3		ENVIRONMENT	TIME	
Snider-2004-1700-1356	1356	early	tôt, de bonne heure	672	EARLY	38	8	3		ENVIRONMENT	TIME	
Snider-2004-1700-1357	1357	late	tard	477	LATE	38	8	3		ENVIRONMENT	TIME	
Snider-2004-1700-1358	1358	once	une fois	374	ONE TIME	38	8	3		ENVIRONMENT	TIME	
Snider-2004-1700-1359	1359	again	encore, de nouveau	204	AGAIN	38	8	3		ENVIRONMENT	TIME	
Snider-2004-1700-1360	1360	sometimes	quelquefois, parfois	1544	SOMETIMES	38	8	3		ENVIRONMENT	TIME	
Snider-2004-1700-1361	1361	often	souvent	1852	OFTEN	38	8	3		ENVIRONMENT	TIME	
Snider-2004-1700-1362	1362	usually	habituellement, d'habitude			38	8	3		ENVIRONMENT	TIME	
Snider-2004-1700-1363	1363	always	toujours	1676	ALWAYS	38	8	3		ENVIRONMENT	TIME	
Snider-2004-1700-1364	1364	never	jamais	1656	NEVER	38	8	3		ENVIRONMENT	TIME	
Snider-2004-1700-1365	1365	spend time, pass time	passer le temps			38	8	3		ENVIRONMENT	TIME	
Snider-2004-1700-1366	1366	wait	attendre	1590	WAIT (FOR)	38	8	3		ENVIRONMENT	TIME	
Snider-2004-1700-1367	1367	day	jour, journée	1260	DAY (24 HOURS)	38	8	3	1	ENVIRONMENT	TIME	Time periods
Snider-2004-1700-1368	1368	month	mois	1370	MONTH	39	8	3	1	ENVIRONMENT	TIME	Time periods
Snider-2004-1700-1369	1369	year	an, année	1226	YEAR	39	8	3	1	ENVIRONMENT	TIME	Time periods
Snider-2004-1700-1370	1370	today	aujourd'hui	1283	TODAY	39	8	3	1	ENVIRONMENT	TIME	Time periods
Snider-2004-1700-1371	1371	yesterday	hier	1174	YESTERDAY	39	8	3	1	ENVIRONMENT	TIME	Time periods
Snider-2004-1700-1372	1372	day before yesterday	avant-hier	1180	DAY BEFORE YESTERDAY	39	8	3	1	ENVIRONMENT	TIME	Time periods
Snider-2004-1700-1373	1373	tomorrow	demain	1329	TOMORROW	39	8	3	1	ENVIRONMENT	TIME	Time periods
Snider-2004-1700-1374	1374	day after tomorrow	après-demain	1179	DAY AFTER TOMORROW	39	8	3	1	ENVIRONMENT	TIME	Time periods
Snider-2004-1700-1375	1375	olden times	autrefois, temps d'antan			39	8	3	1	ENVIRONMENT	TIME	Time periods
Snider-2004-1700-1376	1376	dawn (before sunrise)	aube	729	DAWN	39	8	3	2	ENVIRONMENT	TIME	Times of the day
Snider-2004-1700-1377	1377	sunrise	lever du soleil	2296	SUNRISE	39	8	3	2	ENVIRONMENT	TIME	Times of the day
Snider-2004-1700-1378	1378	morning	matin	1339	MORNING	39	8	3	2	ENVIRONMENT	TIME	Times of the day
Snider-2004-1700-1379	1379	noon	midi	12	MIDDAY	39	8	3	2	ENVIRONMENT	TIME	Times of the day
Snider-2004-1700-1380	1380	afternoon	après-midi	1807	AFTERNOON	39	8	3	2	ENVIRONMENT	TIME	Times of the day
Snider-2004-1700-1381	1381	sunset	coucher du soleil	2295	SUNSET	39	8	3	2	ENVIRONMENT	TIME	Times of the day
Snider-2004-1700-1382	1382	dusk, twilight (after sunset)	crépuscule	2297	DUSK	39	8	3	2	ENVIRONMENT	TIME	Times of the day
Snider-2004-1700-1383	1383	daytime	jour, journée (période d’ensoleillement)	1225	DAY (NOT NIGHT)	39	8	3	2	ENVIRONMENT	TIME	Times of the day
Snider-2004-1700-1384	1384	night	nuit	1233	NIGHT	39	8	3	2	ENVIRONMENT	TIME	Times of the day
Snider-2004-1700-1385	1385	thing	chose	738	THING	39	8	4		ENVIRONMENT	SPACE AND OBJECTS	
Snider-2004-1700-1386	1386	piece	morceau	594	PIECE	39	8	4		ENVIRONMENT	SPACE AND OBJECTS	
Snider-2004-1700-1387	1387	top	le dessus, le haut	1753	TOP	39	8	4		ENVIRONMENT	SPACE AND OBJECTS	
Snider-2004-1700-1388	1388	bottom	le fond	690	BOTTOM	39	8	4		ENVIRONMENT	SPACE AND OBJECTS	
Snider-2004-1700-1389	1389	front (of something)	le devant (de qqch)	2194	FRONT (PART)	39	8	4		ENVIRONMENT	SPACE AND OBJECTS	
Snider-2004-1700-1390	1390	back (of something)	le dos, l'arrière (de qqch)	2323	BACK (PART)	39	8	4		ENVIRONMENT	SPACE AND OBJECTS	
Snider-2004-1700-1391	1391	side (of something)	le côté (de qqch)	682	SIDE	39	8	4		ENVIRONMENT	SPACE AND OBJECTS	
Snider-2004-1700-1392	1392	middle	le milieu	1093	MIDDLE	39	8	4		ENVIRONMENT	SPACE AND OBJECTS	
Snider-2004-1700-1393	1393	edge (n)	bord, marge	863	EDGE	39	8	4		ENVIRONMENT	SPACE AND OBJECTS	
Snider-2004-1700-1394	1394	point (n)	pointe	3255	POINT (POINTED END)	39	8	4		ENVIRONMENT	SPACE AND OBJECTS	
Snider-2004-1700-1395	1395	bump (n), protuberance	bosse, proturbance, saillie			39	8	4		ENVIRONMENT	SPACE AND OBJECTS	
Snider-2004-1700-1396	1396	spot (n)	tache, tacheture	519	SPOT	39	8	4		ENVIRONMENT	SPACE AND OBJECTS	
Snider-2004-1700-1397	1397	move (intr)	bouger, se déplacer	2874	MOVE (ONESELF)	39	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1398	1398	movement	mouvement	3695	MOVEMENT	39	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1399	1399	come	venir	1446	COME	39	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1400	1400	go	aller	695	GO	39	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1401	1401	approach (v)	s'approcher	1778	APPROACH	39	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1402	1402	arrive	arriver	1387	ARRIVE	39	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1403	1403	remain, stay	rester, demeurer	987	REMAIN	39	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1404	1404	leave (place)	quitter, partir	1752	LEAVE	41	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1405	1405	return, go back	retourner, rentrer	581	COME BACK	41	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1406	1406	go round, detour	contourner			41	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1407	1407	enter, go in	entrer	749	ENTER	41	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1408	1408	come (or go) out, exit (v)	sortir	1107	GO OUT	41	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1409	1409	ascend, go up	monter	705	GO UP (ASCEND)	41	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1410	1410	descend, go down	descendre	2014	GO DOWN (DESCEND)	41	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1411	1411	fall (intr)	tomber	1280	FALL	41	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1412	1412	swing (v), go back and forth	balancer	2871	SWING (MOVEMENT)	41	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1413	1413	slide	glisser			41	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1414	1414	roll	rouler	827	ROLL	41	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1415	1415	spread (disease, fire)	se répandre, s'étendre			41	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1416	1416	burst	éclater			40	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1417	1417	disappear	disparaître	485	DISAPPEAR	40	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1418	1418	speed (n)	vitesse			40	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1419	1419	(be) fast	(être) rapide	1631	FAST	40	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1420	1420	(be) slow	(être) lent	701	SLOW	40	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1421	1421	hasten, hurry	se dépêcher, se presser, se hâter	754	HURRY	40	9	1		EVENTS AND ACTIONS	MOVEMENT (MOSTLY INTRANSITIVE)	
Snider-2004-1700-1422	1422	take	prendre	1749	TAKE	40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1423	1423	snatch, seize	saisir, arracher	855	SEIZE	40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1424	1424	catch (object in air)	attraper (un objet dans l'air)	702	CATCH	40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1425	1425	pick up	ramasser	371	PICK UP	40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1426	1426	hold	tenir	1448	HOLD	40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1427	1427	raise, lift	soulever	501	LIFT	40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1428	1428	lower (tr)	baisser			40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1429	1429	drop (tr)	laisser tomber	2866	DROP (SOMETHING)	40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1430	1430	throw	lancer	1456	THROW	40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1431	1431	shoot (v)	tirer (une arme)	1172	SHOOT	40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1432	1432	knock down, knock over (an object)	terrasser, renverser (un object)			40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1433	1433	turn over (tr)	retourner	1445	TURN (SOMETHING)	40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1434	1434	pull	tirer	1455	PULL	40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1435	1435	drag	trainer	2030	DRAG	40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1436	1436	push	pousser	1452	PUSH	40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1437	1437	steer (v)	diriger, conduire			40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1438	1438	overtake, pass (tr)	surpasser, dépasser			40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1439	1439	surround	entourer	3274	ENCIRCLE	40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1440	1440	twist	tordre	430	TWIST	40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1441	1441	fold (v)	plier	1470	FOLD	40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1442	1442	coil (rope) (v)	enrouler			40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1443	1443	hang up	accrocher	357	HANG UP	40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1444	1444	spread out (maize) (tr)	étaler (maïs)	38	SPREAD OUT	40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1445	1445	stretch	étirer, tendre	214	STRETCH	40	9	2	1	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	General
Snider-2004-1700-1446	1446	hit, strike	frapper, donner un coup	353	STRIKE	41	9	2	2	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	Percussion
Snider-2004-1700-1447	1447	beat	battre	1665	BEAT	41	9	2	2	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	Percussion
Snider-2004-1700-1448	1448	bump (v), knock against	heurter, cogner			41	9	2	2	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	Percussion
Snider-2004-1700-1449	1449	rub	frotter	1449	RUB	41	9	2	2	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	Percussion
Snider-2004-1700-1450	1450	scrape (v)	gratter, racler	1767	SCRAPE	41	9	2	2	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	Percussion
Snider-2004-1700-1451	1451	scratch (v)	égratigner, érafler	1436	SCRATCH	41	9	2	2	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	Percussion
Snider-2004-1700-1452	1452	pierce	percer	398	PIERCE	41	9	2	2	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	Percussion
Snider-2004-1700-1453	1453	tear (tr)	déchirer	1735	TEAR (SHRED)	41	9	2	2	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	Percussion
Snider-2004-1700-1454	1454	strip off (bark)	écorcer, enlever (l'écorce)			41	9	2	2	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	Percussion
Snider-2004-1700-1455	1455	shake (tr)	secouer	1909	SHAKE	41	9	2	2	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	Percussion
Snider-2004-1700-1456	1456	squeeze	presser	1414	SQUEEZE	41	9	2	2	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	Percussion
Snider-2004-1700-1457	1457	crush (tr)	écraser	1520	CRUSH	41	9	2	2	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	Percussion
Snider-2004-1700-1458	1458	create, make	créer, faire fabriquer	734	MAKE	41	9	2	3	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	Creation and destruction
Snider-2004-1700-1459	1459	alter, change (tr)	changer (tr), modifier	2856	CHANGE (SOMETHING)	41	9	2	3	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	Creation and destruction
Snider-2004-1700-1460	1460	break (tr)	casser	2558	BREAK (CLEAVE)	41	9	2	3	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	Creation and destruction
Snider-2004-1700-1461	1461	destroy, spoil	détruire, gâter			41	9	2	3	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	Creation and destruction
Snider-2004-1700-1462	1462	(be) ruined, (be) spoiled	(être) gâté, abîmé, ruiné			41	9	2	3	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	Creation and destruction
Snider-2004-1700-1463	1463	join, put together	joindre, unir, relier	1743	JOIN	41	9	2	4	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	Association of things
Snider-2004-1700-1464	1464	accumulate	accumuler			41	9	2	4	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	Association of things
Snider-2004-1700-1465	1465	gather	amasser, assembler	7	GATHER	41	9	2	4	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	Association of things
Snider-2004-1700-1466	1466	divide, separate (tr)	diviser, séparer	1119	DIVIDE	41	9	2	4	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	Association of things
Snider-2004-1700-1467	1467	scatter (tr)	éparpiller, répandre	3705	SCATTER	41	9	2	4	EVENTS AND ACTIONS	ACTIONS, EVENTS AFFECTING MATTER	Association of things
