ID	NUMBER	RELATION	CONCEPTICON_ID	CONCEPTICON_GLOSS	GLOSS	GERMAN	WORD_RESPONSE	SIMILARITY_MEAN	POS
Scheible-2014-5052-4325	4325	HYP			stagnate	stagnieren	ruhen	8	V
Scheible-2014-5052-4326	4326	HYP			stagnate	stagnieren	stillstehen	9.4	V
Scheible-2014-5052-4327	4327	HYP			stagnate	stagnieren	stocken	6.2	V
Scheible-2014-5052-4328	4328	HYP			stagnate	stagnieren	wachsen	0.2	V
Scheible-2014-5052-4329	4329	HYP			be amazed	staunen	anöden	0.2	V
Scheible-2014-5052-4330	4330	HYP			be amazed	staunen	bewundern	6.6	V
Scheible-2014-5052-4331	4331	HYP			be amazed	staunen	langweilen	0.2	V
Scheible-2014-5052-4332	4332	HYP			be amazed	staunen	nachdenken	2	V
Scheible-2014-5052-4333	4333	HYP			be amazed	staunen	wundern	7	V
Scheible-2014-5052-4334	4334	HYP	2575	DO OR MAKE	make	tätigen	betreiben	6.4	V
Scheible-2014-5052-4335	4335	HYP	2575	DO OR MAKE	make	tätigen	bewirken	7	V
Scheible-2014-5052-4336	4336	HYP	2575	DO OR MAKE	make	tätigen	faulenzen	0.4	V
Scheible-2014-5052-4337	4337	HYP	2575	DO OR MAKE	make	tätigen	machen	7	V
Scheible-2014-5052-4339	4339	HYP			torpedo	torpedieren	angreifen	8	V
Scheible-2014-5052-4340	4340	HYP			torpedo	torpedieren	beschießen	9.2	V
Scheible-2014-5052-4341	4341	HYP			torpedo	torpedieren	kaputtmachen	8	V
Scheible-2014-5052-4342	4342	HYP			torpedo	torpedieren	unterstützen	0.4	V
Scheible-2014-5052-4343	4343	HYP			torpedo	torpedieren	vereiteln	2.2	V
Scheible-2014-5052-4344	4344	HYP			torpedo	torpedieren	zulassen	0.6	V
Scheible-2014-5052-4345	4345	HYP			trample	trampeln	gehen	7.8	V
Scheible-2014-5052-4346	4346	HYP			trample	trampeln	hüpfen	3.2	V
Scheible-2014-5052-4347	4347	HYP			trample	trampeln	schleichen	0.8	V
Scheible-2014-5052-4348	4348	HYP			trample	trampeln	stampfen	6.8	V
Scheible-2014-5052-4349	4349	HYP			trample	trampeln	stapfen	6	V
Scheible-2014-5052-4350	4350	HYP			trample	trampeln	tänzeln	1	V
Scheible-2014-5052-4351	4351	HYP			practice	üben	aneignen	7.8	V
Scheible-2014-5052-4352	4352	HYP			practice	üben	lernen	7.8	V
Scheible-2014-5052-4353	4353	HYP			practice	üben	probieren	5.8	V
Scheible-2014-5052-4354	4354	HYP			practice	üben	trainieren	8	V
Scheible-2014-5052-4355	4355	HYP			practice	üben	vergessen	0	V
Scheible-2014-5052-4356	4356	HYP			practice	üben	verlernen	0	V
Scheible-2014-5052-4357	4357	HYP			cover	überziehen	abziehen	0	V
Scheible-2014-5052-4358	4358	HYP			cover	überziehen	anhäufen	0.8	V
Scheible-2014-5052-4359	4359	HYP			cover	überziehen	anziehen	7.4	V
Scheible-2014-5052-4360	4360	HYP			cover	überziehen	umhüllen	8	V
Scheible-2014-5052-4361	4361	HYP			cover	überziehen	verschulden	5.8	V
Scheible-2014-5052-4362	4362	HYP			cover	überziehen	ziehen	3	V
Scheible-2014-5052-4363	4363	HYP			outline	umreißen	abgrenzen	6.8	V
Scheible-2014-5052-4364	4364	HYP			outline	umreißen	aufstellen	1	V
Scheible-2014-5052-4365	4365	HYP			outline	umreißen	ausarbeiten	2.6	V
Scheible-2014-5052-4366	4366	HYP			outline	umreißen	entwerfen	7	V
Scheible-2014-5052-4367	4367	HYP			outline	umreißen	skizzieren	8.4	V
Scheible-2014-5052-4368	4368	HYP			outline	umreißen	zerstören	6.6	V
Scheible-2014-5052-4369	4369	HYP			verbalize	verbalisieren	artikulieren	8.2	V
Scheible-2014-5052-4370	4370	HYP			verbalize	verbalisieren	ausdrücken	8.2	V
Scheible-2014-5052-4371	4371	HYP			verbalize	verbalisieren	aussprechen	8.8	V
Scheible-2014-5052-4372	4372	HYP			verbalize	verbalisieren	gestikulieren	1.4	V
Scheible-2014-5052-4373	4373	HYP			verbalize	verbalisieren	schweigen	0.6	V
Scheible-2014-5052-4374	4374	HYP			verbalize	verbalisieren	sprechen	6.4	V
Scheible-2014-5052-4375	4375	HYP	2762	BLOCK (THE WAY)	obstruct	verbauen	abreißen	0.2	V
Scheible-2014-5052-4376	4376	HYP	2762	BLOCK (THE WAY)	obstruct	verbauen	ebnen	1.2	V
Scheible-2014-5052-4377	4377	HYP	2762	BLOCK (THE WAY)	obstruct	verbauen	torpedieren	2.4	V
Scheible-2014-5052-4378	4378	HYP	2762	BLOCK (THE WAY)	obstruct	verbauen	verbarrikadieren	5.6	V
Scheible-2014-5052-4379	4379	HYP	2762	BLOCK (THE WAY)	obstruct	verbauen	verunzieren	2.8	V
Scheible-2014-5052-4380	4380	HYP	2762	BLOCK (THE WAY)	obstruct	verbauen	wehren	2	V
Scheible-2014-5052-4381	4381	HYP	83	FORBID	forbid	verbieten	erlauben	0	V
Scheible-2014-5052-4382	4382	HYP	83	FORBID	forbid	verbieten	unterbinden	8.4	V
Scheible-2014-5052-4383	4383	HYP	83	FORBID	forbid	verbieten	untersagen	8.2	V
Scheible-2014-5052-4384	4384	HYP	83	FORBID	forbid	verbieten	verhindern	4.8	V
Scheible-2014-5052-4385	4385	HYP			fading	verblassen	aufhellen	3.6	V
Scheible-2014-5052-4386	4386	HYP			fading	verblassen	ausbleichen	7.6	V
Scheible-2014-5052-4387	4387	HYP			fading	verblassen	erblühen	0.2	V
Scheible-2014-5052-4388	4388	HYP			fading	verblassen	erstrahlen	0.4	V
Scheible-2014-5052-4389	4389	HYP			fading	verblassen	nachlassen	4.6	V
Scheible-2014-5052-4390	4390	HYP			fading	verblassen	verändern	5.2	V
Scheible-2014-5052-4391	4391	HYP			digest	verdauen	durchdenken	2.4	V
Scheible-2014-5052-4392	4392	HYP			digest	verdauen	einnehmen	4.2	V
Scheible-2014-5052-4393	4393	HYP			digest	verdauen	erbrechen	0.6	V
Scheible-2014-5052-4394	4394	HYP			digest	verdauen	essen	3.4	V
Scheible-2014-5052-4395	4395	HYP			digest	verdauen	verarbeiten	7.4	V
Scheible-2014-5052-4396	4396	HYP			digest	verdauen	verwerten	8	V
Scheible-2014-5052-4397	4397	HYP			feature	verfügen	befehlen	4	V
Scheible-2014-5052-4398	4398	HYP			feature	verfügen	bestimmen	8	V
Scheible-2014-5052-4399	4399	HYP			feature	verfügen	entbehren	1	V
Scheible-2014-5052-4400	4400	HYP			feature	verfügen	entscheiden	5.6	V
Scheible-2014-5052-4401	4401	HYP			feature	verfügen	erlassen	5.8	V
Scheible-2014-5052-4402	4402	HYP			feature	verfügen	mangeln	0.2	V
Scheible-2014-5052-4403	4403	HYP	987	REMAIN	remain	verharren	abwarten	8.4	V
Scheible-2014-5052-4404	4404	HYP	987	REMAIN	remain	verharren	bewegen	0.2	V
Scheible-2014-5052-4405	4405	HYP	987	REMAIN	remain	verharren	bleiben	7.6	V
Scheible-2014-5052-4406	4406	HYP	987	REMAIN	remain	verharren	verlassen	0.4	V
Scheible-2014-5052-4407	4407	HYP	987	REMAIN	remain	verharren	warten	9.4	V
Scheible-2014-5052-4408	4408	HYP	987	REMAIN	remain	verharren	weilen	6.2	V
Scheible-2014-5052-4409	4409	HYP			reduce	vermindern	abbauen	7.6	V
Scheible-2014-5052-4410	4410	HYP			reduce	vermindern	erhöhen	0.2	V
Scheible-2014-5052-4411	4411	HYP			reduce	vermindern	reduzieren	8.4	V
Scheible-2014-5052-4412	4412	HYP			reduce	vermindern	verkleinern	8.8	V
Scheible-2014-5052-4413	4413	HYP			reduce	vermindern	vermehren	0.4	V
Scheible-2014-5052-4414	4414	HYP			reduce	vermindern	verringern	8.2	V
Scheible-2014-5052-4415	4415	HYP			amalgamate	verquicken	auseinandernehmen	0.8	V
Scheible-2014-5052-4416	4416	HYP			amalgamate	verquicken	trennen	0.2	V
Scheible-2014-5052-4417	4417	HYP			amalgamate	verquicken	verbinden	7.2	V
Scheible-2014-5052-4418	4418	HYP			amalgamate	verquicken	vereinigen	5.8	V
Scheible-2014-5052-4419	4419	HYP			amalgamate	verquicken	vernetzen	6.2	V
Scheible-2014-5052-4420	4420	HYP			amalgamate	verquicken	zusammenfügen	4	V
Scheible-2014-5052-4426	4426	HYP			confuse	verwirren	beeinflussen	6.2	V
Scheible-2014-5052-4427	4427	HYP			confuse	verwirren	entwirren	0	V
Scheible-2014-5052-4428	4428	HYP			confuse	verwirren	erleuchten	0.2	V
Scheible-2014-5052-4429	4429	HYP			confuse	verwirren	irritieren	8.8	V
Scheible-2014-5052-4430	4430	HYP			confuse	verwirren	konfusieren	2	V
Scheible-2014-5052-4431	4431	HYP			confuse	verwirren	täuschen	6.4	V
Scheible-2014-5052-4432	4432	HYP			progress	voranschreiten	gehen	6.4	V
Scheible-2014-5052-4433	4433	HYP			progress	voranschreiten	schreiten	7.6	V
Scheible-2014-5052-4434	4434	HYP			progress	voranschreiten	vorwärtsgehen	8.2	V
Scheible-2014-5052-4435	4435	HYP			progress	voranschreiten	weiterkommen	8.4	V
Scheible-2014-5052-4436	4436	HYP			progress	voranschreiten	zurückentwickeln	0	V
Scheible-2014-5052-4437	4437	HYP			progress	voranschreiten	zurückgehen	0.2	V
Scheible-2014-5052-4438	4438	HYP			mention	vorbringen	äußern	7	V
Scheible-2014-5052-4439	4439	HYP			mention	vorbringen	erzählen	6.8	V
Scheible-2014-5052-4440	4440	HYP			mention	vorbringen	sagen	7.4	V
Scheible-2014-5052-4441	4441	HYP			mention	vorbringen	verschweigen	0.2	V
Scheible-2014-5052-4442	4442	HYP			mention	vorbringen	vortragen	5.4	V
Scheible-2014-5052-4443	4443	HYP			mention	vorbringen	zurückhalten	0.4	V
Scheible-2014-5052-4444	4444	HYP			protrude	vorstehen	anführen	7.6	V
Scheible-2014-5052-4445	4445	HYP			protrude	vorstehen	leiten	8.4	V
Scheible-2014-5052-4446	4446	HYP			protrude	vorstehen	nachlagern	0	V
Scheible-2014-5052-4447	4447	HYP			protrude	vorstehen	nachstehen	0.4	V
Scheible-2014-5052-4448	4448	HYP			protrude	vorstehen	regieren	7.4	V
Scheible-2014-5052-4449	4449	HYP			protrude	vorstehen	vorsitzen	5.4	V
Scheible-2014-5052-4450	4450	HYP	175	BLOW (OF WIND)	blow	wehen	bewegen	4.2	V
Scheible-2014-5052-4451	4451	HYP	175	BLOW (OF WIND)	blow	wehen	blasen	6.2	V
Scheible-2014-5052-4452	4452	HYP	175	BLOW (OF WIND)	blow	wehen	flattern	5.6	V
Scheible-2014-5052-4453	4453	HYP	175	BLOW (OF WIND)	blow	wehen	nachlassen	0.6	V
Scheible-2014-5052-4454	4454	HYP	175	BLOW (OF WIND)	blow	wehen	ruhen	0.4	V
Scheible-2014-5052-4455	4455	HYP	175	BLOW (OF WIND)	blow	wehen	ziehen	1.6	V
Scheible-2014-5052-4456	4456	HYP			reuse	wiederverwenden	benutzen	6	V
Scheible-2014-5052-4457	4457	HYP			reuse	wiederverwenden	entsorgen	1.6	V
Scheible-2014-5052-4458	4458	HYP			reuse	wiederverwenden	recyceln	8	V
Scheible-2014-5052-4459	4459	HYP			reuse	wiederverwenden	verwenden	7.6	V
Scheible-2014-5052-4460	4460	HYP			reuse	wiederverwenden	wegwerfen	0.2	V
Scheible-2014-5052-4461	4461	HYP			quip	witzeln	belustigen	7.2	V
Scheible-2014-5052-4463	4463	HYP			quip	witzeln	scherzen	7.6	V
Scheible-2014-5052-4464	4464	HYP			quip	witzeln	spaßen	8	V
Scheible-2014-5052-4465	4465	HYP			quip	witzeln	verscherzen	2.8	V
Scheible-2014-5052-4466	4466	HYP	2001	PAINTING	draw	zeichnen	ausradieren	0.8	V
Scheible-2014-5052-4467	4467	HYP	2001	PAINTING	draw	zeichnen	darstellen	5.8	V
Scheible-2014-5052-4468	4468	HYP	2001	PAINTING	draw	zeichnen	malen	8	V
Scheible-2014-5052-4469	4469	HYP	2001	PAINTING	draw	zeichnen	radieren	2.2	V
Scheible-2014-5052-4470	4470	HYP	2001	PAINTING	draw	zeichnen	skizzieren	5.6	V
Scheible-2014-5052-4471	4471	HYP			find back	zurückfinden	finden	5.6	V
Scheible-2014-5052-4472	4472	HYP			find back	zurückfinden	fortbleiben	0.2	V
Scheible-2014-5052-4473	4473	HYP			find back	zurückfinden	gehen	2.8	V
Scheible-2014-5052-4474	4474	HYP			find back	zurückfinden	heimfinden	8	V
Scheible-2014-5052-4475	4475	HYP			find back	zurückfinden	verlaufen	2.4	V
Scheible-2014-5052-4476	4476	HYP			find back	zurückfinden	wiederkehren	6.8	V
Scheible-2014-5052-4477	4477	HYP			coincide	zusammenfallen	aufbauen	0.4	V
Scheible-2014-5052-4478	4478	HYP			coincide	zusammenfallen	aufrichten	0.2	V
Scheible-2014-5052-4479	4479	HYP			coincide	zusammenfallen	einstürzen	8.8	V
Scheible-2014-5052-4480	4480	HYP			coincide	zusammenfallen	kaputtgehen	6.6	V
Scheible-2014-5052-4481	4481	HYP			coincide	zusammenfallen	vergehen	3.2	V
Scheible-2014-5052-4482	4482	HYP			coincide	zusammenfallen	zusammenbrechen	8.2	V
Scheible-2014-5052-4483	4483	HYP			pay	zuzahlen	abzahlen	4.2	V
Scheible-2014-5052-4484	4484	HYP			pay	zuzahlen	abziehen	0.6	V
Scheible-2014-5052-4485	4485	HYP			pay	zuzahlen	beisteuern	6.2	V
Scheible-2014-5052-4486	4486	HYP			pay	zuzahlen	bezahlen	6.8	V
Scheible-2014-5052-4487	4487	HYP			pay	zuzahlen	drauflegen	6.8	V
Scheible-2014-5052-4488	4488	HYP			pay	zuzahlen	zahlen	6.8	V
Scheible-2014-5052-4489	4489	SYN			take off	abheben	einzahlen	0.4	V
Scheible-2014-5052-4490	4490	SYN			discuss	beratschlagen	resistent	0.8	V
Scheible-2014-5052-4491	4491	SYN			trample	trampeln	tänzeln	0.4	V
Scheible-2014-5052-4492	4492	SYN			take off	abheben	landen	0.2	V
Scheible-2014-5052-4493	4493	SYN			discuss	beratschlagen	schweigen	0.2	V
Scheible-2014-5052-4494	4494	SYN	860	CAUSE	cause	hervorrufen	verhindern	0.4	V
Scheible-2014-5052-4495	4495	SYN			settle up	abrechnen	anfangen	1.4	V
Scheible-2014-5052-4496	4496	SYN			enrich	bereichern	bestehlen	1	V
Scheible-2014-5052-4497	4497	SYN	860	CAUSE	cause	hervorrufen	verschweigen	0.8	V
Scheible-2014-5052-4498	4498	SYN			practice	üben	vergessen	0.4	V
Scheible-2014-5052-4499	4499	SYN			settle up	abrechnen	vergeben	0.6	V
Scheible-2014-5052-4500	4500	SYN			enrich	bereichern	verarmen	0.2	V
Scheible-2014-5052-4501	4501	SYN	998	PUT	put down	hinstellen	wegnehmen	0.2	V
Scheible-2014-5052-4502	4502	SYN			practice	üben	verlernen	0.4	V
Scheible-2014-5052-4503	4503	SYN			disarm	abrüsten	aufrüsten	0.2	V
Scheible-2014-5052-4504	4504	SYN			remove	beseitigen	erschaffen	0.6	V
Scheible-2014-5052-4505	4505	SYN	998	PUT	put down	hinstellen	wegräumen	1.4	V
Scheible-2014-5052-4506	4506	SYN			cover	überziehen	abziehen	1	V
Scheible-2014-5052-4507	4507	SYN			switch off	abschalten	anschalten	0	V
Scheible-2014-5052-4508	4508	SYN			remove	beseitigen	hinzufügen	0.4	V
Scheible-2014-5052-4509	4509	SYN			questioning	hinterfragen	glauben	0.4	V
Scheible-2014-5052-4510	4510	SYN			cover	überziehen	anhäufen	3	V
Scheible-2014-5052-4511	4511	SYN			switch off	abschalten	einschalten	0	V
Scheible-2014-5052-4512	4512	SYN			consist	bestehen	durchfallen	0	V
Scheible-2014-5052-4513	4513	SYN			questioning	hinterfragen	hinnehmen	0.8	V
Scheible-2014-5052-4514	4514	SYN			outline	umreißen	aufstellen	1.4	V
Scheible-2014-5052-4515	4515	SYN			cut off	abschneiden	ankleben	0.2	V
Scheible-2014-5052-4516	4516	SYN			consist	bestehen	verzichten	0.6	V
Scheible-2014-5052-4517	4517	SYN			Clues	hinweisen	verschweigen	0.4	V
Scheible-2014-5052-4518	4518	SYN			outline	umreißen	ausarbeiten	2.8	V
Scheible-2014-5052-4519	4519	SYN			cut off	abschneiden	hinzufügen	0.2	V
Scheible-2014-5052-4520	4520	SYN			storm	bestürmen	beruhigen	0.2	V
Scheible-2014-5052-4521	4521	SYN			Clues	hinweisen	wegweisen	2.2	V
Scheible-2014-5052-4522	4522	SYN			verbalize	verbalisieren	gestikulieren	1.4	V
Scheible-2014-5052-4523	4523	SYN			repel	abstoßen	annehmen	0.6	V
Scheible-2014-5052-4524	4524	SYN			storm	bestürmen	entfliehen	1.2	V
Scheible-2014-5052-4525	4525	SYN			inform	informieren	fehlinformieren	0.6	V
Scheible-2014-5052-4526	4526	SYN			verbalize	verbalisieren	schweigen	0.2	V
Scheible-2014-5052-4527	4527	SYN			repel	abstoßen	anziehen	0.6	V
Scheible-2014-5052-4528	4528	SYN			describe	bezeichnen	ausradieren	0.8	V
Scheible-2014-5052-4529	4529	SYN			inform	informieren	verschweigen	0.2	V
Scheible-2014-5052-4530	4530	SYN	2762	BLOCK (THE WAY)	obstruct	verbauen	abreißen	1.2	V
Scheible-2014-5052-4531	4531	SYN			address	adressieren	anonymisieren	0.8	V
Scheible-2014-5052-4532	4532	SYN			describe	bezeichnen	demarkieren	2.8	V
Scheible-2014-5052-4533	4533	SYN	574	TRANSIT	cross	kreuzen	ausweichen	1.6	V
Scheible-2014-5052-4534	4534	SYN	2762	BLOCK (THE WAY)	obstruct	verbauen	ebnen	1.6	V
Scheible-2014-5052-4535	4535	SYN			address	adressieren	deadressieren	0	V
Scheible-2014-5052-4536	4536	SYN			respectively	beziehen	abziehen	1.2	V
Scheible-2014-5052-4537	4537	SYN	574	TRANSIT	cross	kreuzen	umgehen	1.4	V
Scheible-2014-5052-4538	4538	SYN	83	FORBID	forbid	verbieten	erlauben	0.6	V
Scheible-2014-5052-4539	4539	SYN			hit	anfahren	bremsen	0.4	V
Scheible-2014-5052-4540	4540	SYN			respectively	beziehen	entziehen	0.2	V
Scheible-2014-5052-4541	4541	SYN	1608	LISTEN	listen	lauschen	plaudern	1	V
Scheible-2014-5052-4542	4542	SYN			fading	verblassen	erblühen	0.6	V
Scheible-2014-5052-4543	4543	SYN			hit	anfahren	vorbeifahren	1.8	V
Scheible-2014-5052-4544	4544	SYN			beat	bezwingen	unterliegen	0.2	V
Scheible-2014-5052-4545	4545	SYN	1608	LISTEN	listen	lauschen	weghören	0	V
Scheible-2014-5052-4546	4546	SYN			fading	verblassen	erstrahlen	0.4	V
Scheible-2014-5052-4547	4547	SYN			adjust	angleichen	abweichen	0.4	V
Scheible-2014-5052-4549	4549	SYN	504	LEARN	learn	lernen	lehren	1	V
Scheible-2014-5052-4550	4550	SYN			digest	verdauen	einnehmen	3	V
Scheible-2014-5052-4551	4551	SYN			adjust	angleichen	differenzieren	0.8	V
Scheible-2014-5052-4552	4552	SYN			swish	brettern	gurken	1.8	V
Scheible-2014-5052-4553	4553	SYN	504	LEARN	learn	lernen	vergessen	0.2	V
Scheible-2014-5052-4554	4554	SYN			digest	verdauen	erbrechen	1	V
Scheible-2014-5052-4555	4555	SYN	722	ATTACK	attack	angreifen	abwehren	0.2	V
Scheible-2014-5052-4556	4556	SYN			swish	brettern	schleichen	0.6	V
Scheible-2014-5052-4557	4557	SYN	494	FLIRT	flirt	liebäugeln	hassen	0.2	V
Scheible-2014-5052-4558	4558	SYN			feature	verfügen	entbehren	1	V
Scheible-2014-5052-4559	4559	SYN	722	ATTACK	attack	angreifen	verteidigen	0.6	V
Scheible-2014-5052-4560	4560	SYN			fuck	bumsen	abfedern	0.4	V
Scheible-2014-5052-4561	4561	SYN	494	FLIRT	flirt	liebäugeln	verabscheuen	0.2	V
Scheible-2014-5052-4562	4562	SYN			feature	verfügen	mangeln	0.4	V
Scheible-2014-5052-4563	4563	SYN	1608	LISTEN	listen to	anhören	abweisen	0.4	V
Scheible-2014-5052-4564	4564	SYN			fuck	bumsen	stubsen	3	V
Scheible-2014-5052-4565	4565	SYN	1933	LOOSEN	loosen	lockern	festigen	0.6	V
Scheible-2014-5052-4566	4566	SYN	987	REMAIN	remain	verharren	bewegen	0.2	V
Scheible-2014-5052-4567	4567	SYN	1608	LISTEN	listen to	anhören	weghören	0.2	V
Scheible-2014-5052-4568	4568	SYN			dampen	dämpfen	anstoßen	0.4	V
Scheible-2014-5052-4569	4569	SYN	1933	LOOSEN	loosen	lockern	festmachen	0	V
Scheible-2014-5052-4570	4570	SYN	987	REMAIN	remain	verharren	verlassen	0.2	V
Scheible-2014-5052-4571	4571	SYN	1041	INCREASE	increase	ansteigen	abfallen	0	V
Scheible-2014-5052-4572	4572	SYN			dampen	dämpfen	verstärken	0	V
Scheible-2014-5052-4573	4573	SYN			draw closer	nähern	entfernen	0	V
Scheible-2014-5052-4574	4574	SYN			reduce	vermindern	erhöhen	0	V
Scheible-2014-5052-4575	4575	SYN	1041	INCREASE	increase	ansteigen	sinken	0.6	V
Scheible-2014-5052-4576	4576	SYN			break through	durchbrechen	reparieren	0.8	V
Scheible-2014-5052-4577	4577	SYN			reduce	vermindern	vermehren	0	V
Scheible-2014-5052-4578	4578	SYN			attract	anziehen	abstoßen	0	V
Scheible-2014-5052-4579	4579	SYN			break through	durchbrechen	schließen	0.2	V
Scheible-2014-5052-4580	4580	SYN	1025	WHISTLE	whistle	pfeifen	schweigen	0.6	V
Scheible-2014-5052-4581	4581	SYN			amalgamate	verquicken	auseinandernehmen	0.4	V
Scheible-2014-5052-4582	4582	SYN			attract	anziehen	ausziehen	0	V
Scheible-2014-5052-4583	4583	SYN			install	einbauen	ausbauen	0.6	V
Scheible-2014-5052-4584	4584	SYN	1025	WHISTLE	whistle	pfeifen	summen	3.2	V
Scheible-2014-5052-4585	4585	SYN			amalgamate	verquicken	trennen	0.2	V
Scheible-2014-5052-4586	4586	SYN	2892	MAKE ANGRY (ANNOY)	annoy	ärgern	freuen	0	V
Scheible-2014-5052-4587	4587	SYN			contain	eindämmen	ausbreiten	0.8	V
Scheible-2014-5052-4588	4588	SYN			divulge	preisgeben	verbergen	0.2	V
Scheible-2014-5052-4589	4589	SYN			exterminate	vertilgen	fasten	0.4	V
Scheible-2014-5052-4590	4590	SYN	2892	MAKE ANGRY (ANNOY)	annoy	ärgern	lieben	0.2	V
Scheible-2014-5052-4591	4591	SYN			contain	eindämmen	rauslassen	0.6	V
Scheible-2014-5052-4592	4592	SYN			divulge	preisgeben	verheimlichen	0	V
Scheible-2014-5052-4593	4593	SYN			exterminate	vertilgen	verschmähen	0.4	V
Scheible-2014-5052-4594	4594	SYN			stand out	auffallen	untergehen	0.6	V
Scheible-2014-5052-4595	4595	SYN			arrive	einfinden	abgewöhnen	0.6	V
Scheible-2014-5052-4596	4596	SYN	1696	SURRENDER	give up	resignieren	standhalten	1.4	V
Scheible-2014-5052-4597	4597	SYN			confuse	verwirren	entwirren	0.6	V
Scheible-2014-5052-4598	4598	SYN			stand out	auffallen	untertauchen	0.4	V
Scheible-2014-5052-4599	4599	SYN			arrive	einfinden	weggehen	0.2	V
Scheible-2014-5052-4600	4600	SYN	1696	SURRENDER	give up	resignieren	weitermachen	0	V
Scheible-2014-5052-4601	4601	SYN			confuse	verwirren	erleuchten	0.6	V
Scheible-2014-5052-4602	4602	SYN			hanging	aufhängen	abhängen	0.2	V
Scheible-2014-5052-4603	4603	SYN			eliminate	eliminieren	beleben	0.6	V
Scheible-2014-5052-4604	4604	SYN			foam	schäumen	beruhigen	0.4	V
Scheible-2014-5052-4605	4605	SYN			progress	voranschreiten	zurückentwickeln	0.2	V
Scheible-2014-5052-4606	4606	SYN			hanging	aufhängen	abnehmen	0.8	V
Scheible-2014-5052-4607	4607	SYN			eliminate	eliminieren	erschaffen	0.4	V
Scheible-2014-5052-4608	4608	SYN			foam	schäumen	glätten	0.8	V
Scheible-2014-5052-4609	4609	SYN			progress	voranschreiten	zurückgehen	0	V
Scheible-2014-5052-4610	4610	SYN	3351	STOP DOING	stop	aufhören	anfangen	0	V
Scheible-2014-5052-4611	4611	SYN			revoke	entziehen	akzeptieren	0.8	V
Scheible-2014-5052-4612	4612	SYN	2709	FLATTER	flatter	schmeicheln	beleidigen	0.4	V
Scheible-2014-5052-4613	4613	SYN			mention	vorbringen	verschweigen	0.2	V
Scheible-2014-5052-4614	4614	SYN	3351	STOP DOING	stop	aufhören	starten	0.4	V
Scheible-2014-5052-4615	4615	SYN			revoke	entziehen	geben	0.6	V
Scheible-2014-5052-4616	4616	SYN	2709	FLATTER	flatter	schmeicheln	runtermachen	1.4	V
Scheible-2014-5052-4617	4617	SYN			mention	vorbringen	zurückhalten	0.8	V
Scheible-2014-5052-4618	4618	SYN			mount	aufsitzen	absitzen	0.2	V
Scheible-2014-5052-4619	4619	SYN	1278	VOMIT	vomit	erbrechen	essen	0.2	V
Scheible-2014-5052-4620	4620	SYN			lubricate	schmieren	entfetten	1.2	V
Scheible-2014-5052-4621	4621	SYN			protrude	vorstehen	nachlagern	0.6	V
Scheible-2014-5052-4622	4622	SYN			mount	aufsitzen	aufstehen	0.8	V
Scheible-2014-5052-4623	4623	SYN	1278	VOMIT	vomit	erbrechen	runterschlucken	0.4	V
Scheible-2014-5052-4624	4624	SYN			lubricate	schmieren	putzen	2	V
Scheible-2014-5052-4625	4625	SYN			protrude	vorstehen	nachstehen	0.2	V
Scheible-2014-5052-4626	4626	SYN			exempt	ausnehmen	beschenken	1.8	V
Scheible-2014-5052-4627	4627	SYN			require	erfordern	entbehren	1	V
Scheible-2014-5052-4628	4628	SYN			snort	schnauben	hauchen	1	V
Scheible-2014-5052-4629	4629	SYN	175	BLOW (OF WIND)	blow	wehen	nachlassen	0.4	V
Scheible-2014-5052-4630	4630	SYN			exempt	ausnehmen	füllen	0.8	V
Scheible-2014-5052-4631	4631	SYN			require	erfordern	freistellen	0.6	V
Scheible-2014-5052-4632	4632	SYN	1649	SIT DOWN	put	setzen	stehen	0.8	V
Scheible-2014-5052-4633	4633	SYN	175	BLOW (OF WIND)	blow	wehen	ruhen	0.6	V
Scheible-2014-5052-4634	4634	SYN			tear	ausreißen	dableiben	0.4	V
Scheible-2014-5052-4635	4635	SYN	2327	BECOME SICK	fall ill	erkranken	genesen	0	V
Scheible-2014-5052-4636	4636	SYN	1649	SIT DOWN	put	setzen	stellen	3	V
Scheible-2014-5052-4637	4637	SYN			reuse	wiederverwenden	entsorgen	0.2	V
Scheible-2014-5052-4638	4638	SYN			tear	ausreißen	einbrechen	0.2	V
Scheible-2014-5052-4639	4639	SYN	2327	BECOME SICK	fall ill	erkranken	gesunden	0	V
Scheible-2014-5052-4640	4640	SYN	196	DONATE	donate	spenden	betteln	0.4	V
Scheible-2014-5052-4641	4641	SYN			reuse	wiederverwenden	wegwerfen	0.4	V
Scheible-2014-5052-4642	4642	SYN	2339	NEED (SOMETHING)	need	bedürfen	entbehren	3.8	V
Scheible-2014-5052-4644	4644	SYN	196	DONATE	donate	spenden	wegnehmen	0.2	V
Scheible-2014-5052-4645	4645	SYN			quip	witzeln	grummeln	1.2	V
Scheible-2014-5052-4646	4646	SYN	2339	NEED (SOMETHING)	need	bedürfen	verzichten	0.6	V
Scheible-2014-5052-4647	4647	SYN			gain	erlangen	verlieren	0.4	V
Scheible-2014-5052-4648	4648	SYN			stagnate	stagnieren	aufwärtsstreben	0.8	V
Scheible-2014-5052-4649	4649	SYN			quip	witzeln	verscherzen	2	V
Scheible-2014-5052-4650	4650	SYN	1998	COMMAND	command	befehlen	gehorchen	0.2	V
Scheible-2014-5052-4651	4651	SYN			determine	ermitteln	ignorieren	0.2	V
