ID	NUMBER	ITALIAN	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS	WORD_LENGTH	POS	ACCURACY_LD_MEAN	LD_RT_MEAN	ACCURACY_NAMING_MEAN	NAMING_RT_MEAN	LD_RT_ZSCORE	NAMING_RT_ZSCORE	AUDITORY_MEAN	GUSTATORY_MEAN	HAPTIC_MEAN	OLFACTORY_MEAN	VISUAL_MEAN	PERCEPTUAL_DOMINANT	PERCEPTUAL_EXCLUSIVITY	PERCEPTUAL_STRENGTH_MAX	PERCEPTUAL_STRENGTH_MIN	PERCEPTUAL_STRENGTH_MEAN	VECTOR_MAGNITUDE
Vergallito-2020-1121-375	375	ferito	hurt			6	n	0.8666666667	639.3461538	1	573.7307692	0.06969056984	0.159878558	2.75	0.09	2.68	0.81	4.58	v	41.15490376	4.58	0.09	2.182	6.032039456
Vergallito-2020-1121-376	376	ferro	iron	621	IRON	5	n	0.9333333333	583.3571429	1	533.3103448	-0.3174212258	-0.004862905175	1.37	0.68	3.89	0.86	4.58	v	34.27065026	4.58	0.68	2.276	6.259984026
Vergallito-2020-1121-377	377	festa	party			5	n	1	568.2333333	1	508.6785714	-0.5257603177	-0.3369101588	4.39	1.53	1.57	1.63	4.6	v	22.37609329	4.6	1.53	2.744	6.92060691
Vergallito-2020-1121-378	378	festivo	festive			7	a	0.9666666667	607.8275862	1	524.6521739	-0.1221322077	-0.03098134936	3.32	0.98	0.7	1.12	3.67	v	30.33707865	3.67	0.7	1.958	5.214988015
Vergallito-2020-1121-379	379	fetido	foul			6	a	0.7666666667	776.2608696	1	606.0416667	0.9042231026	0.5141123225	0.32	1.15	0.98	4.57	2.8	o	43.2790224	4.57	0.32	1.964	5.577651836
Vergallito-2020-1121-380	380	fetore	stench			6	n	0.7333333333	713.1363636	1	598.1923077	0.8575455097	0.443527503	0.26	0.65	0.18	4.86	0.91	o	68.22157434	4.86	0.18	1.372	4.997019111
Vergallito-2020-1121-381	381	ficcanaso	busybody			9	n	0.9333333333	751.8571429	1	679.3333333	0.7685062376	0.7997610023	3.16	0.02	0.25	0.02	3.4	v	49.34306569	3.4	0.02	1.37	4.648537404
Vergallito-2020-1121-382	382	fidanzato	sweetheart			9	a	0.9666666667	593.6896552	1	583.2222222	-0.2618238421	0.04900925372	3.21	0.56	2.28	1.46	4.28	v	31.55216285	4.28	0.56	2.358	6.022134173
Vergallito-2020-1121-383	383	fiducia	trust			7	n	1	545.8	1	594.1851852	-0.5027913698	0.2700685295	2.93	0.26	0.89	0.32	2.79	a	37.1349096	2.93	0.26	1.438	4.163063776
Vergallito-2020-1121-384	384	fiducioso	confident			9	a	1	585.1666667	1	607.6	-0.1791588013	0.5921337622	3.11	0.07	0.79	0.15	2.96	a	42.93785311	3.11	0.07	1.416	4.368661122
Vergallito-2020-1121-385	385	fieno	hay	342	HAY	5	n	0.8333333333	638.32	1	576.1666667	-0.004727445668	0.3171117989	0.84	0.81	3.81	3.44	4.63	v	28.23355506	4.63	0.81	2.706	7.010584854
Vergallito-2020-1121-386	386	film	movie	216	MOVIE	4	n	0.9666666667	571.3793103	1	493.2380952	-0.3477057805	-0.253527406	4.54	0.04	0.18	0.04	4.93	v	50.25693731	4.93	0.04	1.946	6.704632727
Vergallito-2020-1121-387	387	finestra	window	1375	WINDOW	8	n	0.9666666667	560.0689655	1	569.6896552	-0.4735172364	0.1940071736	1.75	0.02	3.82	0.18	4.81	v	45.27410208	4.81	0.02	2.116	6.389350515
Vergallito-2020-1121-388	388	fiore	flower	239	FLOWER	5	n	0.9	569.1111111	1	495.8846154	-0.4289550175	-0.4970951545	0.32	0.75	4.19	4.49	4.93	v	31.40326975	4.93	0.32	2.936	7.917449084
Vergallito-2020-1121-389	389	fiorire	blossom			7	v	1	629.3666667	1	549.4074074	-0.03331205531	0.07651751919	0.47	0.14	1.4	2.7	4.3	v	46.1709212	4.3	0.14	1.802	5.289659724
Vergallito-2020-1121-390	390	firmamento	sky			10	n	0.8	819.5833333	1	694.6	1.182484086	1.160712313	0.31	0.02	0.16	0.02	4.09	v	88.47826087	4.09	0.02	0.92	4.104948234
Vergallito-2020-1121-391	391	fischio	whistle	1025	WHISTLE	7	n	0.9666666667	674.4827586	1	587.6153846	0.2593341201	0.2003371467	4.89	0.02	0.26	0.02	1.4	a	73.89984825	4.89	0.02	1.318	5.093181717
Vergallito-2020-1121-392	392	fiume	river	666	RIVER	5	n	0.9666666667	542.7931034	1	551.96	-0.5302348374	-0.07638722231	3.93	0.46	2.46	1.37	4.77	v	33.17936875	4.77	0.46	2.598	6.807194723
Vergallito-2020-1121-393	393	flaccido	flabby			8	a	0.8	774.0416667	1	610.1428571	0.9151039658	0.4939320312	1.18	0.63	4.54	0.23	4.14	h	40.20522388	4.54	0.23	2.144	6.292328663
Vergallito-2020-1121-394	394	flirtare	flirt	494	FLIRT	8	v	0.8666666667	775	0.9642857143	721.7307692	1.007249373	1.057461272	3.72	0.58	2.42	1.04	4.16	v	30.03355705	4.16	0.58	2.384	6.19825782
Vergallito-2020-1121-395	395	foglio	sheet			6	n	1	561.5333333	1	534.1538462	-0.4629375284	0.07055051537	1.49	0.25	4.49	1.23	4.72	v	36.69950739	4.72	0.25	2.436	6.799558809
Vergallito-2020-1121-396	396	folle	mad	1899	MAD	5	a	0.9666666667	577	1	532.2307692	-0.3296362929	-0.1436015614	3.8	0.53	1.02	0.46	3.95	v	35.75819672	3.95	0.46	1.952	5.619199231
Vergallito-2020-1121-397	397	forbici	scissors	356	SHEARS	7	n	0.9	617.7777778	1	536.5172414	-0.05162670846	-0.06472085938	1.79	0.07	4.3	0.16	4.79	v	42.48424842	4.79	0.07	2.222	6.68346467
Vergallito-2020-1121-398	398	forchetta	fork	1302	FORK	9	n	0.9333333333	615.9285714	1	521.4814815	0.002388218374	-0.2066435513	1.12	0.74	4.33	0.21	4.63	v	40.07252947	4.63	0.21	2.206	6.48320137
Vergallito-2020-1121-399	399	forcina	hairpin			7	n	0.9333333333	706.5357143	1	622.9285714	0.4602500665	0.5092737997	0.53	0.11	4.49	0.21	4.79	v	46.1994077	4.79	0.11	2.026	6.591001441
Vergallito-2020-1121-400	400	forte	strong	785	STRONG	5	a	0.9666666667	548.7931034	1	517.5714286	-0.5930426279	-0.1719866177	3.28	2.72	3.14	2.65	4.09	v	9.068010076	4.09	2.65	3.176	7.19492877
Vergallito-2020-1121-401	401	fortuito	haphazard			8	a	0.8	815.4166667	0.9642857143	601.96	1.183908441	0.2457837873	1.51	0.27	0.71	0.39	2.8	v	44.54225352	2.8	0.27	1.136	3.293812381
Vergallito-2020-1121-402	402	fortunato	lucky			9	a	1	633.1333333	1	536.3928571	-0.1799996495	0.01805245321	2.42	0.05	0.26	0.11	3.33	v	53.16045381	3.33	0.05	1.234	4.126439143
Vergallito-2020-1121-403	403	fragranza	fragrance			9	n	0.8666666667	695.9615385	1	548.6896552	0.4773377131	0.05359035169	0.56	1.11	0.75	4.77	0.84	o	52.42839352	4.77	0.56	1.606	5.05635244
Vergallito-2020-1121-404	404	fratello	brother	1262	BROTHER	8	n	0.9666666667	553.862069	1	505.25	-0.5025700209	-0.3082261106	3.54	0.21	2.74	1.79	4.14	v	31.64251208	4.14	0.21	2.484	6.358223022
Vergallito-2020-1121-405	405	freddo	cold	1287	COLD	6	a	0.9666666667	597.2758621	1	516.2222222	-0.2216926208	-0.212300378	0.75	1.93	4.79	0.37	2.4	h	43.1640625	4.79	0.37	2.048	5.755727582
Vergallito-2020-1121-406	406	freezer	icebox			7	n	0.9	734.8518519	1	599.6956522	0.6289282783	0.3806931868	1.11	0.35	4.23	0.63	4.6	v	38.91941392	4.6	0.35	2.184	6.387832183
Vergallito-2020-1121-407	407	frigido	frigid			7	a	0.9333333333	714.5714286	1	598.9166667	0.6620937043	0.3859440207	1.61	0.1	2.37	0.14	2.71	v	37.66233766	2.71	0.1	1.386	3.947492875
Vergallito-2020-1121-408	408	frittella	pancakes			9	n	0.9666666667	710.8965517	1	667.5333333	0.6981890784	0.685457383	0.95	4.91	3.46	4.26	4.65	g	21.72243555	4.91	0.95	3.646	8.760839001
Vergallito-2020-1121-409	409	frustrato	frustrated			9	a	1	616.8	1	646.4482759	0.005143744024	0.6790068808	3.26	0.14	0.58	0.16	3.58	v	44.55958549	3.58	0.14	1.544	4.881147406
Vergallito-2020-1121-410	410	fucile	shotgun	3948	SHOTGUN	6	n	0.9333333333	623.4285714	1	579.037037	-0.145867835	0.2208259618	4.04	0.04	3.93	1.2	4.82	v	34.06985032	4.82	0.04	2.806	7.512689266
Vergallito-2020-1121-411	411	fulmine	lightning	1654	LIGHTNING	7	n	0.9666666667	632.4827586	1	562.2173913	-0.09741682993	0.09355217769	2.07	0	0.19	0.14	4.84	v	66.85082873	4.84	0	1.448	5.269364288
Vergallito-2020-1121-412	412	funerale	funeral	3336	FUNERAL	8	n	1	637.3333333	1	581.8275862	-0.001636015162	0.3088139411	3.44	0.02	0.33	0.53	4.37	v	50.0575374	4.37	0.02	1.738	5.596489971
Vergallito-2020-1121-413	413	fungo	mushroom	641	MUSHROOM	5	n	1	599.4666667	1	539.28	-0.2890931419	0.003889658904	0.28	4.56	3.89	3.54	4.73	v	26.17647059	4.73	0.28	3.4	8.420724434
Vergallito-2020-1121-414	414	fuochi_d'artificio	fireworks			18	n	0.9666666667	689.7931034	1	649.0689655	0.4766009499	0.8322617383	4.75	0.02	1	1.75	4.84	v	38.99676375	4.84	0.02	2.472	7.074673137
Vergallito-2020-1121-415	415	fuoco	fire	221	FIRE	5	n	0.9666666667	518.9655172	1	515.4583333	-0.8307366318	-0.2115363	2.74	0.25	3.84	2.16	4.77	v	32.84883721	4.77	0.25	2.752	7.052247869
Vergallito-2020-1121-416	416	gamba	leg	1297	LEG	5	n	0.9	587.7407407	1	493.8965517	-0.4597164878	-0.4542561083	0.53	0.14	4.74	0.42	4.88	v	44.25770308	4.88	0.14	2.142	6.838047967
Vergallito-2020-1121-417	417	gattino	kitten			7	n	1	624.4666667	1	503.4814815	-0.07072301845	-0.3133339409	4.14	0.04	4.3	2.19	4.81	v	30.81395349	4.81	0.04	3.096	7.972665803
Vergallito-2020-1121-418	418	gatto	cat	1208	CAT	5	n	0.9666666667	516.0344828	1	447.1666667	-0.8110535439	-1.004425913	3.95	0.21	4.32	2.35	4.88	v	29.72628899	4.88	0.21	3.142	7.977838053
Vergallito-2020-1121-419	419	gelatina	jelly			8	n	0.9666666667	675.0344828	1	563.1034483	0.193250593	0.2121535525	0.84	3.95	4.25	1.53	4.47	v	24.1356383	4.47	0.84	3.008	7.52943557
Vergallito-2020-1121-420	420	gelosia	jealousy	2016	JEALOUSY	7	n	1	564.9666667	1	551.75	-0.5126637653	0.08489118187	3.14	0.21	0.82	0.35	3.46	v	40.72681704	3.46	0.21	1.596	4.761323345
Vergallito-2020-1121-421	421	genere	gender			6	n	0.9666666667	605.137931	1	544	-0.1830364541	-0.07494955951	2.84	0.35	1.51	0.96	3.82	v	36.60337553	3.82	0.35	1.896	5.097273781
Vergallito-2020-1121-422	422	gente	people	789	PEOPLE	5	n	1	539.7333333	1	479.5	-0.6126599414	-0.503048314	4.18	0.11	2.49	1.89	4.79	v	34.76968796	4.79	0.11	2.692	7.085252289
Vergallito-2020-1121-423	423	gentile	gentle	1954	GENTLE	7	a	1	527.9666667	1	514.6666667	-0.6827358153	-0.2685896689	3.75	0.47	1.51	0.61	3.75	v	32.5074331	3.75	0.47	2.018	5.567593735
Vergallito-2020-1121-424	424	gentilezza	kindness	3468	KINDNESS	10	n	0.9333333333	604.5357143	1	558.7777778	-0.1653238373	0.05249599795	3.75	0.3	1.7	0.39	3.81	v	35.27638191	3.81	0.3	1.99	5.631225444
Vergallito-2020-1121-425	425	geranio	geranium			7	n	0.4666666667	827.1428571	1	660.3	1.184902457	0.6923131897	0.21	0.14	3.51	4.23	4.61	v	35.19685039	4.61	0.14	2.54	7.178356358
Vergallito-2020-1121-426	426	germe	germs			5	n	0.9666666667	671.1034483	1	516.9642857	0.3950451831	-0.2518389994	0.28	0.26	0.96	0.81	1.58	v	33.93316195	1.58	0.26	0.778	2.054288198
Vergallito-2020-1121-427	427	ghiacciaio	glacier			10	n	1	683.4666667	1	607.0333333	0.2826376128	0.4034739296	0.89	0.86	3.65	0.53	4.67	v	39.05660377	4.67	0.53	2.12	6.078157616
Vergallito-2020-1121-428	428	ghigliottina	guillotine			12	n	0.8333333333	902.36	1	674.36	1.391099615	0.9103672918	2.72	0	2.65	0.25	4.54	v	44.68503937	4.54	0	2.032	5.924103308
Vergallito-2020-1121-429	429	giacca	jacket	2770	JACKET	6	n	0.9666666667	528.5172414	1	567.7666667	-0.6792682198	0.08980534127	0.39	0.04	4.51	1.14	4.77	v	43.59447005	4.77	0.04	2.17	6.674301462
Vergallito-2020-1121-430	430	giallo	yellow	1424	YELLOW	6	a	0.9666666667	563	1	530.137931	-0.4110154438	-0.1041144999	0.18	0.32	0.39	0.28	4.95	v	77.94117647	4.95	0.18	1.224	4.986762477
Vergallito-2020-1121-431	431	giardino	garden	586	GARDEN	8	n	0.9666666667	615.137931	1	522.3846154	-0.02331702072	-0.2368332275	1.72	0.09	2.88	3.14	4.77	v	37.14285714	4.77	0.09	2.52	6.623699872
Vergallito-2020-1121-432	432	giarrettiera	garter			12	n	0.6	970.7777778	1	782.3571429	1.801577909	1.802703327	0.42	0.02	3.7	0.18	4.61	v	51.39977604	4.61	0.02	1.786	5.928853177
Vergallito-2020-1121-433	433	ginnasta	gymnast			8	n	0.9666666667	708.1724138	1	561	0.5926539755	0.1152987102	1.68	0.02	1.63	0.46	4.63	v	54.75059382	4.63	0.02	1.684	5.208473865
Vergallito-2020-1121-434	434	giocattolo	toy	2403	TOY	10	n	1	570	1	583.5172414	-0.2888398614	0.2676243127	2.68	0.21	4.28	0.77	4.75	v	35.77620173	4.75	0.21	2.538	6.978560023
Vergallito-2020-1121-435	435	gioco	game	2467	GAME	5	n	1	559.3666667	1	504.3793103	-0.5341861718	-0.3539328962	3.88	0.58	3.3	0.7	4.47	v	30.08507347	4.47	0.58	2.586	6.837521481
Vergallito-2020-1121-436	436	gioia	joy	2524	JOY	5	n	0.9666666667	545.0344828	1	511	-0.5221064704	-0.2310542047	3.6	1.11	1.26	1.18	3.95	v	25.58558559	3.95	1.11	2.22	5.72491048
Vergallito-2020-1121-437	437	gioiello	jewel	1029	JEWEL	8	n	0.9666666667	623.5172414	1	544.1034483	-0.1076989198	-0.02677638422	0.7	0.12	4.26	0.32	4.81	v	45.93535749	4.81	0.12	2.042	6.472287076
Vergallito-2020-1121-438	438	gioioso	joyful			7	a	1	526.8	1	563.4615385	-0.6601568649	-0.08105291657	3.95	0.6	0.88	0.58	4.21	v	35.518591	4.21	0.58	2.044	5.898932107
Vergallito-2020-1121-439	439	giovane	young	1207	YOUNG	7	a	0.9666666667	566.7241379	1	524.9285714	-0.4648435141	-0.2200217587	3.14	0.33	1.95	0.91	4.49	v	38.44731978	4.49	0.33	2.164	5.895693343
Vergallito-2020-1121-440	440	gioventù	youth			8	n	1	606.5333333	1	496.4230769	-0.1706705624	-0.5387421225	3.31	0.25	1.29	0.77	4.29	v	40.76690212	4.29	0.25	1.982	5.628472262
Vergallito-2020-1121-441	441	gioviale	jolly			8	a	0.8333333333	715.28	0.9642857143	613.4230769	0.5594461345	0.3967946411	3.59	0.61	0.83	0.5	3.76	v	35.09149623	3.76	0.5	1.858	5.323222708
Vergallito-2020-1121-442	442	giustizia	justice	4049	JUSTICE	9	n	1	654.6666667	1	610.7407407	0.08437647051	0.3118364556	2.65	0.18	0.46	0.21	3.02	v	43.55828221	3.02	0.18	1.304	4.053516991
Vergallito-2020-1121-443	443	gloria	glory			6	n	1	599.3333333	1	500	-0.209601948	-0.6145535788	2.86	0.3	0.29	0.26	3.07	v	41.44542773	3.07	0.26	1.356	4.224476299
Vergallito-2020-1121-444	444	godimento	enjoyment			9	n	0.9666666667	692.3103448	1	551.3333333	0.4534815642	0.1217205565	3.23	2.14	2.65	1.68	3.54	v	14.04833837	3.54	1.68	2.648	6.114654528
Vergallito-2020-1121-445	445	goffo	clumsy			5	a	0.9333333333	642.4285714	1	556.32	0.1370064147	0.1704645293	2.35	0.09	0.82	0.16	4.35	v	54.82625483	4.35	0.09	1.554	5.015087238
Vergallito-2020-1121-446	446	golfista	golfer			8	n	0.6333333333	876.7368421	1	624.5	1.256836074	0.4905676681	2.34	0.02	1.44	0.35	4.54	v	52.01380898	4.54	0.02	1.738	5.318242191
Vergallito-2020-1121-447	447	gomito	elbow	981	ELBOW	6	n	0.9666666667	607.6206897	1	563.6296296	-0.08104790892	0.2264802008	0.36	0.09	4.55	0.14	4.71	v	46.9035533	4.71	0.09	1.97	6.560785014
Vergallito-2020-1121-448	448	gomma	rubber	4064	RUBBER	5	n	1	550	1	482.4	-0.5651926168	-0.5070839897	1.16	0.98	4.25	1.6	4.61	v	28.80952381	4.61	0.98	2.52	6.646848877
Vergallito-2020-1121-449	449	gonna	skirt	1600	SKIRT	5	n	0.9666666667	591.5517241	1	508.2962963	-0.2420552194	-0.2917656235	0.42	0.04	4.09	0.6	4.75	v	47.57575758	4.75	0.04	1.98	6.310990414
Vergallito-2020-1121-450	450	graffetta	clip			9	n	0.9	783.1111111	1	542.1034483	1.018866072	-0.09747474176	0.61	0.04	4.46	0.21	4.81	v	47.08785785	4.81	0.04	2.026	6.59132005
Vergallito-2020-1121-451	451	granata	grenade			7	n	0.9	636.8148148	1	525.3571429	0.07839294263	-0.07443481385	4.12	0.02	2.42	1.04	4.33	v	36.12740989	4.33	0.02	2.386	6.531592455
Vergallito-2020-1121-452	452	grasso	fat	1279	FAT (OBESE)	6	a	0.9333333333	556.0714286	1	472.1724138	-0.4633645679	-0.7616986237	0.65	2.63	3.81	1.19	4.68	v	31.09567901	4.68	0.65	2.592	6.721160614
Vergallito-2020-1121-453	453	grato	grateful			5	a	0.9	639.4444444	1	495.6206897	0.05375548539	-0.4743584262	3.25	0.19	0.68	0.26	3.23	a	40.21024967	3.25	0.19	1.522	4.643436228
Vergallito-2020-1121-454	454	grattacielo	skyscraper			11	n	0.9666666667	694.1724138	1	555.1034483	0.558796793	-0.01176203868	0.44	0.02	1.91	0.3	4.82	v	64.08544726	4.82	0.02	1.498	5.211957406
Vergallito-2020-1121-455	455	grave	severe	419	SEVERE	5	a	1	590.7333333	1	496.1666667	-0.2068864436	-0.4554485351	3.25	0.3	0.66	0.68	3.45	v	37.76978417	3.45	0.3	1.668	4.842829751
Vergallito-2020-1121-456	456	grazioso	pretty			8	a	0.9666666667	604.4137931	1	522.2666667	-0.2384167715	-0.3187867317	2.28	0.74	1.47	1.19	4.47	v	36.74876847	4.47	0.74	2.03	5.413307676
Vergallito-2020-1121-457	457	grezzo	crude			6	a	0.9666666667	647.1724138	1	497.4285714	0.06289176189	-0.3257308821	1.63	0.89	3.84	0.58	3.98	v	31.13553114	3.98	0.58	2.184	5.862712683
Vergallito-2020-1121-458	458	grossolano	coarse	2151	COARSE	10	a	0.9	702.3703704	1	587.2142857	0.4903291245	0.2247423474	2.12	1.11	2.3	0.61	3.56	v	30.41237113	3.56	0.61	1.94	4.905323639
Vergallito-2020-1121-459	459	grumo	lump			5	n	0.6	771.0555556	1	517.4761905	0.9050369889	-0.08282210866	0.34	1.02	3.61	0.3	4.29	v	41.73640167	4.29	0.3	1.912	5.716834789
Vergallito-2020-1121-460	460	guardia	watch	1940	GUARD	7	n	0.9333333333	572.3571429	0.9642857143	557.3571429	-0.3914076683	0.07401913478	1.88	0	1.32	0.19	4.47	v	56.87022901	4.47	0	1.572	5.029294185
Vergallito-2020-1121-461	461	guarire	heal			7	v	0.9666666667	701.137931	1	527.0344828	0.2045830215	-0.1593691184	1.3	0.37	1.77	0.6	3.14	v	38.57938719	3.14	0.37	1.436	3.896074948
Vergallito-2020-1121-462	462	guerra	war	935	WAR	6	n	1	575.7333333	1	514.5333333	-0.3967664896	-0.3121502633	3.84	0.25	1.19	1.11	4.35	v	38.17504655	4.35	0.25	2.148	6.031484063
Vergallito-2020-1121-463	463	gufo	owl	735	OWL	4	n	0.9	562.6296296	1	566.1818182	-0.4124934949	-0.006590421487	4.09	0.09	2.54	0.46	4.68	v	38.70151771	4.68	0.09	2.372	6.730661186
Vergallito-2020-1121-464	464	gusto	taste	2190	TASTE	5	n	1	557.4333333	1	579.875	-0.6072624172	0.1442009389	0.53	4.88	0.6	1.65	1.09	g	49.71428571	4.88	0.53	1.75	5.325964701
Vergallito-2020-1121-465	465	hamburger	hamburger			9	n	1	604.4	1	553.037037	-0.04244205881	-0.01383795185	0.53	4.86	3.95	4.21	4.63	g	23.81738174	4.86	0.53	3.636	8.8692728
Vergallito-2020-1121-466	466	handicap	handicap			8	n	0.8666666667	692.0384615	1	629.3448276	0.4417200865	0.5244003291	2.61	0.04	1.32	0.25	4.3	v	50	4.3	0.04	1.704	5.206591976
Vergallito-2020-1121-467	467	hotel	hotel			5	n	0.9333333333	595.6428571	1	514.3703704	-0.05039362655	-0.2167816479	1.61	0.21	1.98	1.16	4.75	v	46.75592173	4.75	0.21	1.942	5.519483672
Vergallito-2020-1121-468	468	humor	humor			5	n	0.9666666667	611.9655172	1	687.2105263	0.01393495428	1.129765161	4.26	0.09	0.23	0.05	2.6	a	58.22959889	4.26	0.05	1.446	4.997109164
Vergallito-2020-1121-469	469	idea	idea	1609	IDEA	4	n	0.9666666667	588.6896552	1	562.7931034	-0.1238262542	0.1447931497	2.28	0.39	0.28	0.28	1.28	a	44.345898	2.28	0.28	0.902	2.673144216
Vergallito-2020-1121-470	470	identità	identity	3960	IDENTITY	8	n	1	550	1	611	-0.486024816	0.2603873234	2.69	0.66	1.04	0.84	3.33	v	31.19158879	3.33	0.66	1.712	4.532968123
Vergallito-2020-1121-471	471	idiota	idiot			6	a	1	562.6	1	548.3928571	-0.4030965639	0.0955936317	3.75	0.19	0.56	0.27	3.75	a	41.78403756	3.75	0.19	1.704	5.342995415
Vergallito-2020-1121-472	472	idolo	idol	1945	IDOL	5	n	1	641.7	1	564.0714286	0.04478149895	0.2119983688	2.77	0.16	1.07	0.47	4	v	45.3364817	4	0.16	1.694	5.006425871
Vergallito-2020-1121-473	473	idrante	hydrant			7	n	0.9666666667	697.2068966	1	578.4230769	0.4160794081	0.3416473904	2.39	0.14	3.46	0.26	4.7	v	41.64383562	4.7	0.14	2.19	6.313548923
Vergallito-2020-1121-474	474	ignoranza	ignorance			9	n	0.9	658.7037037	1	618.2222222	0.004612757552	0.6624023381	3.84	0.35	0.49	0.37	2.81	a	44.40203562	3.84	0.35	1.572	4.810530116
Vergallito-2020-1121-475	475	imbarazzato	embarrassed			11	a	1	654.9333333	1	575.5357143	0.1627073824	0.154446888	3.16	0.16	0.75	0.28	3.96	v	45.72803851	3.96	0.16	1.662	5.131637166
Vergallito-2020-1121-476	476	immaginare	imagine	3879	IMAGINE	10	v	1	590.3	1	614.4074074	-0.1578749148	0.4619540765	1.7	0.86	0.91	0.84	2.37	v	22.90419162	2.37	0.84	1.336	3.283321489
Vergallito-2020-1121-477	477	immaturo	immature			8	a	0.9	616.962963	1	559.962963	-0.02040043678	0.1938815885	3.35	0.77	0.81	0.53	3.51	v	33.22185061	3.51	0.53	1.794	5.007244751
Vergallito-2020-1121-478	478	immondizia	dirty	1230	DIRTY	10	n	0.9666666667	785.6551724	1	763.2916667	0.8735654915	1.383001792	0.64	0.21	2.59	4.3	4.66	v	35.88709677	4.66	0.21	2.48	6.882397838
Vergallito-2020-1121-479	479	immorale	immoral			8	a	1	660.9333333	1	638.137931	0.2169475565	0.4542673987	3.53	0.37	0.82	0.32	3.7	v	38.67276888	3.7	0.32	1.748	5.202172623
Vergallito-2020-1121-480	480	impaurito	afraid	1419	FEAR (BE AFRAID)	9	a	0.9333333333	632.6428571	1	587.5925926	0.2520459053	0.395490929	3.51	0.12	1.04	0.28	4.28	v	45.07042254	4.28	0.12	1.846	5.640292546
Vergallito-2020-1121-481	481	impegnato	engaged			9	a	0.9333333333	602.1785714	1	591.8518519	-0.2259441525	0.2828264367	2.7	0.18	0.42	0.18	3.53	v	47.78887304	3.53	0.18	1.402	4.471252621
Vergallito-2020-1121-482	482	impiego	employment			7	n	1	653.4	1	623.92	0.2349780515	0.6575150034	2.26	0.14	0.72	0.35	3.04	v	44.546851	3.04	0.14	1.302	3.874235408
Vergallito-2020-1121-483	483	impotente	impotent			9	a	1	646.0333333	1	590.1071429	0.1086864954	0.2937610637	2.12	0.09	1.12	0.11	3.77	v	51.04022191	3.77	0.09	1.442	4.470111855
Vergallito-2020-1121-484	484	impressionato	impressed			13	a	0.9666666667	724.8275862	1	661.3928571	0.5299721399	0.9016602603	2.88	0.7	0.93	0.82	3.95	v	35.02155172	3.95	0.7	1.856	5.091581287
Vergallito-2020-1121-485	485	incentivo	incentive			9	n	0.9666666667	696.1034483	1	547.7586207	0.4104641638	0.01515618318	2.73	0.46	0.98	0.5	2.93	v	32.5	2.93	0.46	1.52	4.178492551
Vergallito-2020-1121-486	486	inchiostro	ink	2643	INK	10	n	0.9666666667	654.6551724	1	595.3846154	0.08148558511	0.3494675633	0.47	0.35	2.46	1.77	4.67	v	44.44444444	4.67	0.35	1.944	5.597928188
Vergallito-2020-1121-487	487	incidente	accident	4058	ACCIDENT	9	n	0.9	638.6666667	1	580.1724138	-0.02495024232	0.1920535065	4.04	0.16	2.07	0.91	4.6	v	37.6910017	4.6	0.16	2.356	6.528414815
Vergallito-2020-1121-488	488	incoraggiare	cheer			12	v	1	677.3333333	1	617.5	0.3631583459	0.5446471271	3.74	0.04	1.42	0.05	2.79	a	46.0199005	3.74	0.04	1.608	4.877724879
Vergallito-2020-1121-489	489	incubo	nightmare			6	n	1	606.6333333	1	570.0384615	-0.2146289679	0.134141663	2.47	0.49	0.63	0.56	2.79	v	33.14121037	2.79	0.49	1.388	3.851700923
Vergallito-2020-1121-490	490	indifeso	helpless			8	a	0.9	693.3703704	1	568.5	0.410266335	0.1833089377	2.84	0.12	1.18	0.16	4.05	v	47.06586826	4.05	0.12	1.67	5.089253383
Vergallito-2020-1121-491	491	indifferente	indifferent	4052	INDIFFERENT	12	a	1	662.0333333	1	673.037037	0.3519794487	0.7633639913	2.6	0.46	0.61	0.43	3.26	v	38.45108696	3.26	0.43	1.472	4.26100927
Vergallito-2020-1121-492	492	indignazione	outrage			12	n	1	725.6666667	1	753.3846154	0.4539171838	1.360291864	3.16	0.33	0.33	0.32	3.44	v	41.16094987	3.44	0.32	1.516	4.705252384
Vergallito-2020-1121-493	493	indumento	garment			9	n	0.9666666667	682.5862069	1	591.3333333	0.3162617639	0.4492537486	0.41	0.05	4.42	1.47	4.81	v	42.65232975	4.81	0.05	2.232	6.708502068
Vergallito-2020-1121-494	494	industria	industry			9	n	0.9666666667	672	1	664.2857143	0.2575735095	0.6011639478	3.18	0.14	1.63	2.04	4.64	v	38.69303525	4.64	0.14	2.326	6.203233028
Vergallito-2020-1121-495	495	infastidire	annoy	2892	MAKE ANGRY (ANNOY)	11	v	0.9333333333	677.3214286	1	625.4814815	0.3547870819	0.7570815538	3.68	0.95	2.45	1.93	3.68	v	21.51300236	3.68	0.95	2.538	6.141229519
Vergallito-2020-1121-496	496	infatuazione	infatuation			12	n	0.9666666667	810	1	681.9285714	1.127033037	0.8970455317	2.19	0.44	1.09	0.74	3.53	v	38.67334168	3.53	0.44	1.598	4.38021689
Vergallito-2020-1121-497	497	infedele	unfaithful			8	a	0.9	652.3703704	1	593.375	0.2450647737	0.5202386052	2.95	0.12	0.58	0.3	3.65	v	46.44736842	3.65	0.12	1.52	4.739810123
