ID	NUMBER	PICTURE	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ITALIAN	SPANISH	GERMAN	WESTERNFLEMISH	FRENCH	H_INDEX_ENGLISH	MODAL_NAME_ENGLISH	VALID_RESPONSES_ENGLISH	NUMBER_DIFFERENT_RESPONSES_ENGLISH	UNKNOWN_RESPONSES_ENGLISH	VISUAL_COMPLEXITY_ENGLISH	H_INDEX_ITALIAN	MODAL_NAME_ITALIAN	VALID_RESPONSES_ITALIAN	NUMBER_DIFFERENT_RESPONSES__ITALIAN	UNKNOWN_RESPONSES__ITALIAN	IDIOSYNCRATIC_RESPONSES__ITALIAN	VISUAL_COMPLEXITY__ITALIAN	H_INDEX_SPANISH	MODAL_NAME_SPANISH	VALID_RESPONSES_SPANISH	NUMBER_DIFFERENT_RESPONSES_SPANISH	UNKNOWN_RESPONSES_SPANISH	IDIOSYNCRATIC_RESPONSES_SPANISH	VISUAL_COMPLEXITY_SPANISH	H_INDEX_GERMAN	MODAL_NAME_GERMAN	VALID_RESPONSES_GERMAN	NUMBER_DIFFERENT_RESPONSES_GERMAN	UNKNOWN_RESPONSES_GERMAN	IDIOSYNCRATIC_RESPONSES_GERMAN	VISUAL_COMPLEXITY_GERMAN	H_INDEX_WESTERNFLEMISH	MODAL_NAME_WESTERNFLEMISH	VALID_RESPONSES_WESTERNFLEMISH	NUMBER_DIFFERENT_RESPONSES_WESTERNFLEMISH	UNKNOWN_RESPONSES_WESTERNFLEMISH	IDIOSYNCRATIC_RESPONSES_WESTERNFLEMISH	VISUAL_COMPLEXITY_WESTERNFLEMISH	H_INDEX_FRENCH	MODAL_NAME_FRENCH	VALID_RESPONSES_FRENCH	NUMBER_DIFFERENT_RESPONSES_FRENCH	UNKNOWN_RESPONSES_FRENCH	IDIOSYNCRATIC_RESPONSES_FRENCH	VISUAL_COMPLEXITY_FRENCH
Dunabeitia-2018-750-76	76	PICTURE_76	3726	BROCCOLI	broccoli	broccolo	brócoli	brokkoli	broccoli	brocoli	0.298940797	95.69892473	93	3	3	2.81	1.326660899	70.96774194	93	5	2	5	2.68	1.068008254	79.34782609	92	5	4	4	2.51	0.345752087	94.79166667	96	3	1	3	2.74	0.301378644	94.64285714	94.91525424	2	1.694915254	3.389830508	3.203389831	1.02915813	81.44329897	97	5	1	2	2.545454545
Dunabeitia-2018-750-750	750	PICTURE_750	854	KETTLE	kettle	caffettiera	cafetera	kaffeekanne	koffiekan	cafetière	2.412596023	43.05555556	72	8	23	2.67	0.914732337	75	96	3	1	3	2.27	0.288538514	94.94949495	99	2	1	0	2.25	2.912156965	34.09090909	88	11	1	11	2.66	2.456492956	49.01960784	86.44067797	9	1.694915254	11.86440678	2.810344828	0.848941529	84.44444444	90	4	5	5	2.333333333
Dunabeitia-2018-750-75	75	PICTURE_75	3083	BALLOON	balloon	palloncino	globo	luftballon	ballon	ballon	0.0	100.0	100	1	0	1.81	0.0	100	98	1	1	1	1.5	0	100	100	1	0	0	1.43	0.989587521	56	100	2	0	0	1.65	0	100	100	1	0	0	1.483333333	0.195909271	96.96969697	99	2	0	1	1.353535354
Dunabeitia-2018-750-749	749	PICTURE_749			bin	spazzatura	basura	muelleimer	vuilbak	poubelle	1.129595547	75.0	100	4	0	3.08	2.17636144	46.39175258	97	6	1	2	2.95	0.242292189	96	100	2	0	0	2.71	1.678742969	50	98	5	0	2	3.32	2.024414903	42.37288136	100	5	0	0	3.559322034	0.339855078	93.68421053	95	2	0	5	2.797979798
Dunabeitia-2018-750-748	748	PICTURE_748	2829	MUSSELS	mussel	cozza	mejillón	muschel	mossel	moule	1.713020808	45.45454545	88	4	12	3.21	0.962241155	81.05263158	95	4	3	2	2.78	0.735677593	83.50515464	97	3	2	1	2.79	1.102086531	73.19587629	97	3	1	2	3.25	0.216396932	96.55172414	98.30508475	2	1.694915254	0	3.474576271	0.40790598	91.83673469	98	2	1	1	2.727272727
Dunabeitia-2018-750-747	747	PICTURE_747	138	BATHE	bath	vasca	bañera	badewanne	bad	baignoire	0.868721246	71.0	100	2	0	2.42	0.0	100	100	1	0	0	2.12	0	100	100	1	0	0	2.29	0.468995594	90	100	2	0	0	2.57	0.998134178	52.54237288	100	2	0	0	2.745762712	0	100	100	1	0	0	2.252525253
Dunabeitia-2018-750-746	746	PICTURE_746			bowling pin	birillo	bolo	kegel	kegel	quille	0.776555785	77.08333333	96	2	3	1.92	0.0	100	98	1	0	2	1.54	0	100	100	1	0	0	1.52	0.51659875	90.72164948	97	3	1	2	1.69	0.650022422	83.33333333	91.52542373	2	5.084745763	3.389830508	1.610169492	0.147310667	97.89473684	95	2	2	3	1.363636364
Dunabeitia-2018-750-745	745	PICTURE_745	954	WELL	well	pozzo	pozo	brunnen	waterput	puit	0.14854949	97.87234043	94	2	3	3.222222222	0.0	100	97	1	2	1	3.04	0	100	99	1	1	0	2.87	0	100	99	1	0	1	3.35	0.741217774	84.48275862	96.66666667	3	1.666666667	1.666666667	3.491525424	0	100	99	1	1	0	2.939393939
Dunabeitia-2018-750-744	744	PICTURE_744	1374	RING	ring	anello	anillo	ring	ring	bague	0.429325151	93.87755102	98	4	1	2.26	0.657704779	83	100	2	0	0	2.03	0.194391858	97	100	2	0	0	1.949494949	0.532835063	87.87878788	99	2	0	1	2.17	0.560825177	90	100	3	0	0	2.133333333	1.547917619	39	100	3	0	0	1.888888889
Dunabeitia-2018-750-743	743	PICTURE_743			scarecrow	spaventapasseri	espantapájaros	vogelscheuche	vogelverschrikker	épouvantail	0.0	100.0	96	1	3	3.0	0.0	100	94	1	4	2	2.89	0	100	98	1	0	2	2.85	0.207310186	96.73913043	92	2	3	5	3.32	0	100	89.83050847	1	1.694915254	8.474576271	3.627118644	0.350563821	93.40659341	91	2	8	1	2.777777778
Dunabeitia-2018-750-742	742	PICTURE_742			pope	papa	papa	papst	paus	pape	1.482023699	56.84210526	95	4	1	3.31	1.286259192	71.42857143	98	5	0	2	3.151515152	1.808358565	44.32989691	97	4	0	3	3.2	1.476259547	63.63636364	99	4	0	1	3.72	1.4313076	57.14285714	93.33333333	4	1.666666667	5	3.916666667	1.093835369	73.40425532	94	3	0	6	3.121212121
Dunabeitia-2018-750-741	741	PICTURE_741	717	SWEET	sweet	caramella	caramelo	bonbon	snoepje	bonbon	0.246022578	95.91836735	98	2	0	2.454545455	0.0	100	100	1	0	0	2.08	0	100	100	1	0	0	2.23	0	100	99	1	0	1	2.5	0.989822056	55.93220339	98.33333333	2	1.666666667	0	2.833333333	0	100	100	1	0	0	2.111111111
Dunabeitia-2018-750-740	740	PICTURE_740	1858	FISHERMAN	fisherman	pescatore	pescador	angler	visser	pêcheur	0.82069673	79.7979798	99	3	0	3.03030303	0.144899618	97.93814433	97	2	2	1	2.96	0.531184021	91.91919192	99	4	1	0	3.06	0.947994982	81.63265306	98	4	0	2	3.64	0.213579815	96.61016949	98.33333333	2	0	1.666666667	3.65	0.482146113	91.91919192	99	3	0	1	2.97979798
Dunabeitia-2018-750-74	74	PICTURE_74			tractor	trattore	tractor	traktor	tractor	tracteur	0.371232327	92.85714286	98	2	2	3.34	0.0	100	96	1	2	2	2.91	0	100	100	1	0	0	2.91	0.337576423	94.94949495	99	3	0	1	3.42	0	100	100	1	0	0	3.694915254	0	100	99	1	0	1	2.919191919
Dunabeitia-2018-750-739	739	PICTURE_739	1773	GRAVE	cross	tomba	tumba	grab	graf	tombe	1.869062805	61.29032258	93	7	4	1.97	1.745078468	53.125	96	5	2	2	2	1.867307891	48.97959184	98	5	1	1	1.77	2.080938146	38.7755102	98	6	0	2	1.86	1.840310679	51.78571429	93.33333333	5	1.666666667	5	1.916666667	1.476664265	64.21052632	95	5	1	4	1.818181818
Dunabeitia-2018-750-738	738	PICTURE_738			bird	colomba	paloma	taube	duif	colombe	1.514408241	47.47474747	99	3	1	3.14	1.813106203	35.35353535	99	4	0	1	2.71	0.634309555	84	100	2	0	0	2.74	0.561028486	86.86868687	99	2	0	1	3.06	0.66319684	82.75862069	96.66666667	2	1.666666667	1.666666667	3.283333333	1.580620467	36.08247423	97	3	1	2	2.656565657
Dunabeitia-2018-750-737	737	PICTURE_737			pants	mutande	calzoncillos	unterhose	onderbroek	caleçon	2.031482949	35.35353535	99	5	1	2.707070707	1.336707161	52.04081633	98	3	2	0	2.52	0.342978951	94.84536082	97	3	1	2	2.46	1.099625726	83.50515464	97	8	2	1	2.97	0.992720797	81.03448276	98.30508475	4	0	1.694915254	2.93220339	1.465830812	46.80851064	94	3	1	5	2.424242424
Dunabeitia-2018-750-736	736	PICTURE_736	823	SORCERER	wizard	mago	mago	zauberer	tovenaar	sorcier	0.939953529	84.14634146	82	5	16	3.15	0.764204507	77.77777778	90	2	8	2	3.16	1.258580037	66.30434783	92	3	4	4	3.23	1.202363197	65.2173913	92	4	4	4	3.3	0.23181305	96.22641509	88.33333333	2	5	6.666666667	3.566666667	1.294675281	54.44444444	90	3	6	4	3.181818182
Dunabeitia-2018-750-735	735	PICTURE_735			ice cube	ghiaccio	hielo	eiswuerfel	ijsblok	glaçon	0.811278124	75.0	100	2	0	2.64	0.827374478	73.95833333	96	2	1	3	2.26	0	100	99	1	0	1	2.15	0.714975717	85.71428571	98	3	0	2	2.41	1.235863308	53.57142857	94.91525424	3	3.389830508	1.694915254	2.508474576	0.290715865	94.89795918	98	2	1	1	1.909090909
Dunabeitia-2018-750-734	734	PICTURE_734			washing machine	lavatrice	lavadora	waschmaschine	wasmachine	machine-à-laver	0.195909271	96.96969697	99	2	0	2.89	0.0	100	100	1	0	0	2.515151515	0	100	100	1	0	0	2.55	0	100	100	1	0	0	3.16	0	100	98.30508475	1	1.694915254	0	3.220338983	0.688047624	81.63265306	98	2	0	2	2.626262626
Dunabeitia-2018-750-733	733	PICTURE_733	1898	SPECTACLES	glasses	occhiali	gafas	brille	bril	lunettes	0.0	100.0	98	1	0	2.272727273	0.0	100	100	1	0	0	1.909090909	0	100	100	1	0	0	1.96	0	100	100	1	0	0	2.46	0	100	100	1	0	0	2.389830508	0	100	98	1	0	2	2.313131313
Dunabeitia-2018-750-732	732	PICTURE_732	1845	BALL	ball	palla	pelota	ball	bal	ballon	0.676197461	85.71428571	98	3	2	2.11	0.806281557	83	100	3	0	0	1.81	0.98337619	57.57575758	99	2	0	1	1.66	0.557266991	89.58333333	96	3	0	4	1.85	1.207461226	76.78571429	96.55172414	5	0	3.448275862	1.965517241	1.368523974	58.16326531	98	4	0	2	1.737373737
Dunabeitia-2018-750-731	731	PICTURE_731			digger	ruspa	excavadora	bagger	graafmachine	pelleteuse	1.364700338	76.74418605	86	7	11	2.79	1.529664684	61.11111111	90	4	7	3	2.56	1.211562979	75.25773196	97	5	1	2	2.57	0.14372617	97.95918367	98	2	0	2	2.66	0.995727452	53.84615385	86.66666667	2	0	13.33333333	3.084745763	2.079380969	39.75903614	83	9	10	7	2.636363636
Dunabeitia-2018-750-730	730	PICTURE_730	1365	KITCHEN	kitchen	cucina	cocina	kueche	keuken	cuisine	0.0	100.0	100	1	0	3.29	0.0	100	98	1	0	2	3.242424242	0	100	100	1	0	0	3.12	0	100	99	1	0	1	3.69	0	100	98.33333333	1	1.666666667	0	3.983333333	0	100	100	1	0	0	3.161616162
Dunabeitia-2018-750-73	73	PICTURE_73	978	WAVE	wave	onda	ola	welle	golf	vague	0.0	100.0	95	1	1	3.11	0.0	100	98	1	1	1	2.95	0	100	99	1	1	0	2.8	0.14372617	97.95918367	98	2	0	2	3.22	0	100	93.22033898	1	3.389830508	3.389830508	3.423728814	0.147310667	97.89473684	95	2	2	3	2.909090909
Dunabeitia-2018-750-729	729	PICTURE_729			statue of liberty	statua della libertà 	estatua de la libertad	freiheitsstatue	vrijheidsbeeld	statue de la liberté	0.718698093	84.21052632	95	3	3	3.39	0.937185857	64.64646465	99	2	1	0	3.06	0.973265067	59.5959596	99	2	0	1	3.18	0.379524378	92.63157895	95	2	0	5	3.61	0.64293835	83.63636364	91.66666667	2	1.666666667	6.666666667	4.016666667	0.617448296	84.69387755	98	2	0	2	3.090909091
Dunabeitia-2018-750-728	728	PICTURE_728	2581	OCTOPUS	octopus	polpo	pulpo	oktopus	octopus	pieuvre	0.79359123	76.08695652	92	2	5	3.27	0.971195946	78.26086957	92	3	4	4	2.82	0.32984607	93.93939394	99	2	1	0	2.71	1.603257212	45.36082474	97	4	1	2	3.23	0.999722648	50.98039216	85	2	10	5	3.583333333	1.401403473	46.80851064	94	3	4	2	2.949494949
Dunabeitia-2018-750-727	727	PICTURE_727			hose	canna	manguera	schlauch	tuinslang	tuyau	0.650022422	83.33333333	96	2	4	2.2	1.586841327	60.6741573	89	5	6	5	2.15	0	100	100	1	0	0	1.95	1.128663335	63.63636364	99	3	1	0	2.21	0.362051252	93.10344828	96.66666667	2	0	3.333333333	2.466666667	1.004792126	71.73913043	92	3	0	8	1.98989899
Dunabeitia-2018-750-726	726	PICTURE_726			waiter	cameriere	camarero	kellner	ober	serveur	0.197453004	96.93877551	98	2	1	2.91	0.0	100	100	1	0	0	2.67	0	100	100	1	0	0	2.82	0.965024587	83	100	5	0	0	3.21	0.635509738	87.93103448	96.66666667	3	0	3.333333333	3.45	0.195909271	96.96969697	99	2	0	1	2.777777778
Dunabeitia-2018-750-725	725	PICTURE_725			cigarette	mozzicone	colilla	zigarette	peuk	mégot	1.176551937	77.52808989	89	5	7	3.03	1.499046273	54.54545455	88	4	10	2	3.08	1.778408368	53.19148936	94	5	4	2	2.68	2.276658267	33.33333333	84	7	7	9	2.94	1.71527772	41.81818182	91.66666667	4	6.666666667	1.666666667	3.305084746	1.631680196	61.36363636	88	5	8	4	2.636363636
Dunabeitia-2018-750-724	724	PICTURE_724	957	WHALE	whale	balena	ballena	wal	walvis	baleine	0.302173618	94.62365591	93	2	4	2.888888889	0.998943077	76.40449438	89	4	10	1	2.49	0.641826582	89.47368421	95	4	2	3	2.77	0.761443171	86.86868687	99	4	1	0	2.76	0.926417554	83.01886792	88.33333333	4	5	6.666666667	3.216666667	0.570037598	89.24731183	93	3	3	4	2.797979798
Dunabeitia-2018-750-723	723	PICTURE_723	2619	CARD	cards	carte	cartas	karten	kaartspel	carte	1.538315703	68.36734694	98	6	0	2.1	0.99775374	80.80808081	99	5	0	1	1.93	1.236923901	60	100	4	0	0	1.84	1.948866183	47.95918367	98	6	0	2	2.1	2.202972776	35.8490566	88.33333333	6	1.666666667	10	2.033898305	0.624873502	89.58333333	96	4	0	4	1.727272727
Dunabeitia-2018-750-722	722	PICTURE_722	1077	WHEAT	wheat	spiga	trigo	getreide	graan	blé	1.394531546	74.41860465	86	7	10	2.37	0.621329097	84.53608247	97	2	3	0	2.13	0.915889709	76.92307692	91	3	6	3	2.15	2.530643835	25.53191489	94	7	0	6	2.42	1.673899169	65.38461538	86.66666667	6	5	8.333333333	2.833333333	1.371505342	72.16494845	97	6	1	2	1.97979798
Dunabeitia-2018-750-721	721	PICTURE_721	2618	CAMERA	camera	macchina fotografica	cámara	kamera	fototoestel	appareil photo	0.0	100.0	100	1	0	2.75	0.680077046	82	100	2	0	0	2.393939394	0	100	99	1	0	1	2.37	0.911342376	67.34693878	98	2	0	2	2.75	1.212566	70.68965517	98.30508475	4	1.694915254	0	3.01754386	0	100	98	1	0	2	2.484848485
Dunabeitia-2018-750-720	720	PICTURE_720	307	HAWK	kite	aquilone	cometa	drachen	vlieger	cerf-volant	0.0	100.0	98	1	2	3.08	0.0	100	96	1	3	1	2.91	0	100	98	1	2	0	2.65	0	100	98	1	0	2	3.08	0	100	98.33333333	1	1.666666667	0	3.383333333	0	100	97	1	2	1	2.96969697
Dunabeitia-2018-750-72	72	PICTURE_72	1569	CHEESE	cheese	formaggio	queso	kaese	kaas	fromage	0.79434669	76.04166667	96	2	3	2.474747475	0.342978951	94.84536082	97	3	1	2	2.11	0	100	100	1	0	0	2.02	0.286396957	95	100	2	0	0	2.32	0	100	98.30508475	1	0	1.694915254	2.603448276	0	100	94	1	0	6	2.181818182
Dunabeitia-2018-750-719	719	PICTURE_719			bathroom	bagno	baño	badezimmer	badkamer	salle de bain	0.529360865	88.0	100	2	0	2.9	0.0	100	94	1	1	5	2.76	0.200622324	96.875	96	2	0	4	2.818181818	1.325946158	46.93877551	98	3	0	2	3.07	0.362051252	93.10344828	96.66666667	2	1.666666667	1.666666667	3.283333333	0.750391867	85.85858586	99	4	0	1	2.636363636
Dunabeitia-2018-750-718	718	PICTURE_718	809	TROUSERS	trousers	pantaloni	pantalón	hose	broek	pantalon	0.597186217	88.88888889	99	3	0	2.42	0.141440543	98	100	2	0	0	1.96	0	100	100	1	0	0	2.02	0	100	100	1	0	0	2.2	0	100	98.30508475	1	1.694915254	0	2.457627119	0.242292189	96	100	2	0	0	1.919191919
Dunabeitia-2018-750-717	717	PICTURE_717	2603	ACCORDION	accordion	fisarmonica	acordeón	akkordeon	accordeon	accordéon	1.34907668	65.90909091	44	4	52	3.15	0.149811367	97.84946237	93	2	5	2	2.83	0.147310667	97.89473684	95	2	2	3	2.8	1.140292969	72.63157895	95	4	3	2	3.58	0	100	94.91525424	1	5.084745763	0	3.586206897	0.15374218	97.77777778	90	2	7	3	2.868686869
Dunabeitia-2018-750-716	716	PICTURE_716	889	FLAME	fire	fiaccola	antorcha	fackel	fakkel	flamme	1.846139494	35.71428571	84	5	13	2.333333333	2.098973145	40.69767442	86	5	11	3	2.32	1.386072484	73.62637363	91	6	6	3	2.32	1.663235559	49.43820225	89	4	4	7	2.16	2.416264848	28.84615385	86.66666667	7	10	3.333333333	2.45	2.074313294	47.05882353	85	6	7	8	1.95959596
Dunabeitia-2018-750-715	715	PICTURE_715			pool table	biliardo	billar	billardtisch	biljarttafel	billard	0.884963636	69.6969697	99	2	0	2.868686869	0.786104469	76.53061224	98	2	0	2	2.6	0	100	100	1	0	0	2.59	1.057385242	63.91752577	97	3	0	3	3.2	1.405639062	50	94.91525424	3	0	5.084745763	3.372881356	0.334767613	93.81443299	97	2	2	1	2.515151515
Dunabeitia-2018-750-714	714	PICTURE_714			shakespeare	amleto	actor	shakespeare	shakespeare	acteur	2.247817352	37.87878788	66	7	26	3.22	1.692912933	50.58823529	85	6	9	6	3.2	2.949297972	24.65753425	73	11	17	10	3.49	3.026600743	27.27272727	66	11	13	21	3.27	2.232499427	41.37931034	49.15254237	6	32.20338983	18.6440678	3.694915254	3.137237972	27.65957447	47	11	36	17	3.37755102
Dunabeitia-2018-750-713	713	PICTURE_713			boat	canoa	canoa	kanu	kano	barque	1.159573073	54.16666667	96	3	2	2.49	1.563965197	48.45360825	97	5	0	3	2.16	1.38528654	63.26530612	98	4	0	2	2.29	1.117967239	54.83870968	93	3	0	7	2.74	1.270321134	74.13793103	98.30508475	5	1.694915254	0	2.775862069	1.300584001	73.95833333	96	5	2	2	2.232323232
Dunabeitia-2018-750-712	712	PICTURE_712	1605	SKULL	skull	teschio	calavera	schaedel	schedel	crâne	0.242292189	96.0	100	2	0	2.15	0.485828213	91.91919192	99	3	0	1	1.93	0.470577961	91.91919192	99	3	0	1	2.08	1.570277549	45.36082474	97	5	0	3	2.46	1.512771324	59.64912281	95	4	1.666666667	3.333333333	2.333333333	0.80363283	80.6122449	98	3	0	2	1.939393939
Dunabeitia-2018-750-711	711	PICTURE_711			lawnmower	tagliaerba	cortacésped	rasenmaeher	grasmaaier	tondeuse	0.337290067	93.75	96	2	3	2.97979798	0.809029296	80.68181818	88	3	7	5	2.77	0.631865295	89.69072165	97	4	1	2	2.78	0.14257333	97.97979798	99	2	0	1	3.08	0.81792525	74.57627119	98.33333333	2	1.666666667	0	3.25	0.371232327	92.85714286	98	2	1	1	2.505050505
Dunabeitia-2018-750-710	710	PICTURE_710	597	PHYSICIAN	doctor	dottore	médico	arzt	dokter	médecin	0.141440543	98.0	100	2	0	3.05	1.0	50	98	2	1	1	2.87	0.958042022	62	100	2	0	0	2.96	0.834648285	73.46938776	98	2	0	2	3.32	0.428810965	91.22807018	96.61016949	2	1.694915254	1.694915254	3.457627119	0.989157102	56.12244898	98	2	0	2	2.98989899
Dunabeitia-2018-750-71	71	PICTURE_71			trophy	coppa	trofeo	pokal	beker	coupe	0.830828165	79.3814433	97	3	1	2.37	0.587930373	85.85858586	99	2	1	0	2.02	0.997401589	53	100	2	0	0	2.1	0.39351112	93.87755102	98	3	0	2	2.25	0.893571102	68.96551724	96.66666667	2	1.666666667	1.666666667	2.466666667	0.878674493	70.21276596	94	2	4	2	1.97979798
Dunabeitia-2018-750-709	709	PICTURE_709	1439	SWIM	swimming	nuotatore	nadador	schwimmer	zwemmer	nageur	0.0	100.0	100	1	0	3.12	0.425904404	93.93939394	99	4	0	1	2.77	0	100	99	1	0	1	2.808080808	0	100	99	1	0	1	3.15	0	100	96.66666667	1	1.666666667	1.666666667	3.5	0.337576423	94.94949495	99	3	0	1	2.797979798
Dunabeitia-2018-750-708	708	PICTURE_708	1350	MONKEY	monkey	scimmia	mono	affe	aap	singe	1.556721871	52.52525253	99	4	0	3.77	1.042021106	70.70707071	99	3	0	1	2.93	1.242368982	63	100	4	0	0	3.3	1.236546283	57.73195876	97	3	0	3	3.68	1.411261802	66.66666667	100	5	0	0	4.116666667	0.854473835	79.59183673	98	3	0	2	3.424242424
Dunabeitia-2018-750-707	707	PICTURE_707	2009	DOG	dog	cane	perro	hund	hond	chien	0.368556778	92.92929293	99	2	0	3.16	0.286396957	95	100	2	0	0	2.71	0	100	100	1	0	0	2.71	0.40217919	92	100	2	0	0	3.21	0.41381685	91.66666667	100	2	0	0	3.283333333	0.337576423	94.94949495	99	3	1	0	2.646464646
Dunabeitia-2018-750-706	706	PICTURE_706	3748	DROP (OF A LIQUID)	drop	goccia	gota	tropfen	druppel	goutte	2.271936544	29.89690722	97	5	0	2.0	0.340254161	94.89795918	98	3	1	1	1.71	0.388508824	93.87755102	98	3	1	1	1.55	1.450934942	53.06122449	98	4	0	2	1.97	1.298159247	77.19298246	96.61016949	6	0	3.389830508	1.898305085	1.445448952	53.53535354	99	4	0	1	1.545454545
Dunabeitia-2018-750-705	705	PICTURE_705	1646	GIRL	girl	ragazza	chica	frau	meisje	femme	1.659311969	46.46464646	99	5	0	2.79	0.568362534	86.59793814	97	2	2	1	2.5	1.263951413	65.65656566	99	4	0	1	2.71	1.723498339	49.47368421	95	6	0	5	2.89	1.229804091	56.60377358	89.83050847	3	3.389830508	6.779661017	3.338983051	2.145248398	35.05154639	97	6	0	3	2.646464646
Dunabeitia-2018-750-704	704	PICTURE_704	2554	PRINCE (RULER)	prince	principe	príncipe	prinz	prins	prince	2.654912416	40.24390244	82	10	10	3.0	2.554775196	49.35064935	77	11	11	12	3.1	3.166252094	32.14285714	84	13	10	6	3.09	2.925982842	27.84810127	79	11	6	15	3.1	2.207476577	41.02564103	66.10169492	6	13.55932203	20.33898305	3.389830508	2.394186836	52.54237288	59	9	23	18	3.070707071
Dunabeitia-2018-750-703	703	PICTURE_703			eagle	aquila	águila	adler	arend	aigle	1.094691621	72.91666667	96	3	2	3.34	0.764426376	86	100	4	0	0	2.67	0.545111414	89.8989899	99	3	0	1	3.1	1.408986322	76.76767677	99	8	0	1	3.34	1.632249037	62.96296296	90	5	3.333333333	6.666666667	3.633333333	0.43488962	93	100	3	0	0	2.98989899
Dunabeitia-2018-750-702	702	PICTURE_702			fire extinguisher	estintore	extintor	feuerloescher	brandblusapparaat	extincteur	0.486287418	92.78350515	97	4	3	2.5	0.149811367	97.84946237	93	2	6	1	2.19	0.14372617	97.95918367	98	2	2	0	2.18	0	100	99	1	0	1	2.36	1	50	96.66666667	2	1.666666667	1.666666667	2.694915254	0.266764988	95.45454545	88	2	7	5	2.151515152
Dunabeitia-2018-750-701	701	PICTURE_701	2294	WRINKLE	wrinkles	rughe	arruga	falten	rimpels	ride	0.995849341	75.0	96	3	1	2.78	0.302173618	94.62365591	93	2	4	3	2.74	0.797654188	84.375	96	4	3	1	2.42	2.262700512	53.68421053	95	9	3	2	2.87	1.631234561	56.8627451	85	4	3.333333333	11.66666667	3.033898305	0.443122736	92.63157895	95	3	0	5	2.323232323
Dunabeitia-2018-750-700	700	PICTURE_700	519	SPOT	spot	brufolo	grano	pickel	puist	bouton	1.094106797	75.0	100	4	0	2.35	0.485162354	91.57894737	95	3	1	4	2.29	0.510093082	88.65979381	97	2	0	3	2.35	0.570926125	91.01123596	89	4	4	7	2.63	0.597345489	89.09090909	91.66666667	3	1.666666667	6.666666667	2.616666667	0.684880521	88.54166667	96	4	1	3	2.121212121
Dunabeitia-2018-750-70	70	PICTURE_70			orchestra	orchestra	orquesta	orchester	orkest	orchestre	1.171832247	76.34408602	93	5	5	3.69	0.915409018	84.61538462	91	5	3	6	3.414141414	0.945295632	81.52173913	92	4	1	7	3.62	0.612069284	90.32258065	93	4	0	7	4.17	0.225363639	96.36363636	91.66666667	2	1.666666667	6.666666667	4.116666667	1.223428626	68.13186813	91	4	1	8	3.434343434
Dunabeitia-2018-750-7	7	PICTURE_7	1138	FAIRY	fairy	fata	hada	fee	fee	fée	0.474132766	91.83673469	98	3	0	3.01	0.61361902	84.84848485	99	2	1	0	2.59	0	100	97	1	1	2	2.77	0.14372617	97.95918367	98	2	0	2	3.12	0.216396932	96.55172414	96.66666667	2	3.333333333	0	3.433333333	0	100	100	1	0	0	2.676767677
Dunabeitia-2018-750-699	699	PICTURE_699	4012	TELESCOPE	telescope	telescopio	telescopio	teleskop	telescoop	télescope	0.972160007	85.41666667	96	7	4	2.79	0.781676554	81.72043011	93	3	5	2	2.7	0.550249809	90.42553191	94	3	1	5	2.47	1.37216863	69.76744186	86	5	4	10	2.87	1.158838516	58.18181818	91.66666667	3	3.333333333	5	2.966666667	0.99814104	82.05128205	78	5	17	5	2.373737374
Dunabeitia-2018-750-698	698	PICTURE_698	770	EARRING	earring	orecchino	pendiente	ohrring	oorbel	boucle d'oreille	0.14257333	97.97979798	99	2	1	2.64	0.14257333	97.97979798	99	2	0	1	2.51	0	100	99	1	1	0	2.34	0.14372617	97.95918367	98	2	0	2	2.7	0.693965967	81.3559322	100	2	0	0	2.948275862	0.470577961	91.91919192	99	3	0	1	2.303030303
Dunabeitia-2018-750-697	697	PICTURE_697	2043	PEACH	peach	pesca	melocotón	pfirsich	perzik	pêche	1.922238355	62.35294118	85	8	13	2.71	0.441605765	92.85714286	98	3	0	2	2.26	0.200622324	96.875	96	2	0	4	2.38	1.164669826	74.73684211	95	4	2	3	2.55	0.860574907	81.81818182	91.66666667	3	1.666666667	6.666666667	2.762711864	1.307613062	75.2688172	93	6	3	4	2.272727273
Dunabeitia-2018-750-696	696	PICTURE_696	76	YOUNG MAN	man	ragazzo	chico	mann	man	homme	0.932386816	84.375000	96	5	2	2.73	1.339556375	56.70103093	97	4	2	1	2.6	1.424088798	49.47368421	95	4	1	4	2.75	1.57291699	71.73913043	92	7	0	8	3.02	1.583759579	44.82758621	96.66666667	4	1.666666667	1.666666667	3.216666667	1.023120294	79.12087912	91	4	0	9	2.676767677
Dunabeitia-2018-750-695	695	PICTURE_695	2627	ORANGE (FRUIT)	orange	arancia	naranja	orange	appelsien	orange	0.288538514	94.94949495	99	2	0	2.67	0.0	100	97	1	0	3	2.17	0	100	100	1	0	0	2.17	0.195909271	96.96969697	99	2	0	1	2.63	1.415316643	47.45762712	98.33333333	4	1.666666667	0	2.6	0.14609425	97.91666667	96	2	0	4	2.111111111
