ID	NUMBER	GLOSS	GERMAN	PORTUGUESE	CONCEPTICON_ID	CONCEPTICON_GLOSS	PAGE	SEMANTIC_CATEGORY	SEMANTIC_SUBCATEGORY
KochGrunberg-1914-821-733	733	bring water!	Bring’ Wasser!	traz água!			830	S. Zeltwörter	
KochGrunberg-1914-821-734	734	bring here!	Bring’ hierher!	traz pra cá!			830	S. Zeltwörter	
KochGrunberg-1914-821-735	735	blow the flute	Flöte blasen	toca a flauta			830	S. Zeltwörter	
KochGrunberg-1914-821-736	736	think	Denken	pensar	2271	THINK	830	S. Zeltwörter	
KochGrunberg-1914-821-737	737	drown	Ertrinken	afogar	1904	DROWN	830	S. Zeltwörter	
KochGrunberg-1914-821-738	738	eat	Essen	comer	1336	EAT	830	S. Zeltwörter	
KochGrunberg-1914-821-739	739	fall	Fallen	cair	1280	FALL	830	S. Zeltwörter	
KochGrunberg-1914-821-740	740	we want to catch, let's catch!	Wir wollen fangen, laßt uns fangen!	a gente quer pegar, bora pegar!			830	S. Zeltwörter	
KochGrunberg-1914-821-741	741	lets catch a woman!	laßt uns ein Weib holen [fangen]!	vamos pegar uma mulher!			830	S. Zeltwörter	
KochGrunberg-1914-821-742	742	fly	Fliegen	voar	1441	FLY (MOVE THROUGH AIR)	830	S. Zeltwörter	
KochGrunberg-1914-821-743	743	flow	Fließen	fluir	2003	FLOW	830	S. Zeltwörter	
KochGrunberg-1914-821-744	744	the river flows	der Fluß strömt	o rio flui			830	S. Zeltwörter	
KochGrunberg-1914-821-745	745	fishing	Fischen	pescar	2638	FISHING	830	S. Zeltwörter	
KochGrunberg-1914-821-746	746	fear (be afraid)	Fürchten	ter medo	1419	FEAR (BE AFRAID)	830	S. Zeltwörter	
KochGrunberg-1914-821-747	747	yawn	Gähnen	bocejar	1028	YAWN	830	S. Zeltwörter	
KochGrunberg-1914-821-748	748	give birth	Gebären	parir	1195	GIVE BIRTH	830	S. Zeltwörter	
KochGrunberg-1914-821-749	749	give me water!	Gib mir Wasser!	me dá água!			830	S. Zeltwörter	
KochGrunberg-1914-821-750	750	I want water	Ich will Wasser haben!	Eu quero água!			830	S. Zeltwörter	
KochGrunberg-1914-821-751	751	fart	Einen Flatus von sich geben	peidar	1159	FART	830	S. Zeltwörter	
KochGrunberg-1914-821-752	752	go	Gehen	ir	695	GO	830	S. Zeltwörter	
KochGrunberg-1914-821-753	753	dig	Graben	cavar	1418	DIG	830	S. Zeltwörter	
KochGrunberg-1914-821-754	754	seize	Greifen	pegar	855	SEIZE	830	S. Zeltwörter	
KochGrunberg-1914-821-755	755	do you have water?	Hast du Wasser?	você tem água?			830	S. Zeltwörter	
KochGrunberg-1914-821-756	756	do you have farinha?	Hast du Farinha?	você tem farinha?			830	S. Zeltwörter	
KochGrunberg-1914-821-757	757	strike (someone)	Hauen	bater (em alguém)	3308	STRIKE (SOMEONE)	830	S. Zeltwörter	
KochGrunberg-1914-821-758	758	listen	Hören	ouvir	1608	LISTEN	830	S. Zeltwörter	
KochGrunberg-1914-821-759	759	starve	Hungern	morrer de fome			830	S. Zeltwörter	
KochGrunberg-1914-821-760	760	I am hungry	ich habe Hunger	tenho fome			830	S. Zeltwörter	
KochGrunberg-1914-821-761	761	cough	Husten	tossir	879	COUGH	830	S. Zeltwörter	
KochGrunberg-1914-821-762	762	hunt	Jagen	caçar	1435	HUNT	830	S. Zeltwörter	
KochGrunberg-1914-821-763	763	shit (defecate)	Kacken	defecar	676	SHIT (DEFECATE)	830	S. Zeltwörter	
KochGrunberg-1914-821-764	764	fight	Kämpfen	lutar	1423	FIGHT	830	S. Zeltwörter	
KochGrunberg-1914-821-765	765	chew	Kauen	mastigar	321	CHEW	830	S. Zeltwörter	
KochGrunberg-1914-821-766	766	climb	Klettern	escalar	1102	CLIMB	830	S. Zeltwörter	
KochGrunberg-1914-821-767	767	cook	Kochen	cozinhar	1100	COOK (SOMETHING)	831	S. Zeltwörter	
KochGrunberg-1914-821-768	768	come	Kommen	vir	1446	COME	831	S. Zeltwörter	
KochGrunberg-1914-821-769	769	come here!	du kommst. komm! komm her!	Venha aqui!	3555	COME HERE	831	S. Zeltwörter	
KochGrunberg-1914-821-770	770	it comes rain	Est kommt Regen	tá vindo chuva			831	S. Zeltwörter	
KochGrunberg-1914-821-771	771	I go to you	Ich gehe mir dir	eu vou até você			831	S. Zeltwörter	
KochGrunberg-1914-821-772	772	with you	mit dir	contigo			831	S. Zeltwörter	
KochGrunberg-1914-821-773	773	crawl	Kriechen	rastejar	96	CRAWL	831	S. Zeltwörter	
KochGrunberg-1914-821-774	774	I'm sick	Ich bin krank	estou doete			831	S. Zeltwörter	
KochGrunberg-1914-821-775	775	laugh	Lachen	rir	1355	LAUGH	831	S. Zeltwörter	
KochGrunberg-1914-821-776	776	do	Machen	fazer	813	DO	831	S. Zeltwörter	
KochGrunberg-1914-821-777	777	paint (something) or painting	Malen, bemalen	pintar	3194	PAINT (SOMETHING) OR PAINTING	831	S. Zeltwörter	
KochGrunberg-1914-821-778	778	sew	Nähen	costurar	1457	SEW	831	S. Zeltwörter	
KochGrunberg-1914-821-779	779	sneeze	Niesen	espirrar	1621	SNEEZE	831	S. Zeltwörter	
KochGrunberg-1914-821-780	780	whistle	Pfeifen	assoviar	1025	WHISTLE	831	S. Zeltwörter	
KochGrunberg-1914-821-781	781	piss	Pissen	urinar	592	PISS	831	S. Zeltwörter	
KochGrunberg-1914-821-782	782	smoke (inhale)	Rauchen	fumar	1689	SMOKE (INHALE)	831	S. Zeltwörter	
KochGrunberg-1914-821-783	783	talk	Reden	falar (com alguém)	2708	TALK	831	S. Zeltwörter	
KochGrunberg-1914-821-784	784	smell (perceive)	Riechen	cheirar	1586	SMELL (PERCEIVE)	831	S. Zeltwörter	
KochGrunberg-1914-821-785	785	row	Rudern	remar	1849	ROW	831	S. Zeltwörter	
KochGrunberg-1914-821-786	786	call	Rufen	chamar	1084	CALL	831	S. Zeltwörter	
KochGrunberg-1914-821-787	787	I swing in the hammock	Ich schaukle mich in der Hängematte	eu balanço a rede			831	S. Zeltwörter	
KochGrunberg-1914-821-788	788	you swing in the hammock	Du schaukelst dich in der Hängematte	você balança a rede			831	S. Zeltwörter	
KochGrunberg-1914-821-789	789	shoot	Schießen	atirar	1172	SHOOT	831	S. Zeltwörter	
KochGrunberg-1914-821-790	790	sleep	Schlafen	dormir	1585	SLEEP	831	S. Zeltwörter	
KochGrunberg-1914-821-791	791	I want to sleep	Ich will schlafen	eu quero dormir			831	S. Zeltwörter	
KochGrunberg-1914-821-792	792	strike or beat	Schlagen	bater ou surrar	2133	STRIKE OR BEAT	831	S. Zeltwörter	
KochGrunberg-1914-821-793	793	grind	Schleifen	moer	1033	GRIND	831	S. Zeltwörter	
KochGrunberg-1914-821-794	794	swallow	Schlucken	engolir	897	SWALLOW	831	S. Zeltwörter	
KochGrunberg-1914-821-795	795	snoring	Schnarchen	roncar			831	S. Zeltwörter	
KochGrunberg-1914-821-796	796	cut	Schneiden	cortar	1432	CUT	831	S. Zeltwörter	
KochGrunberg-1914-821-797	797	I cut with my knife	Ich schneide mit meinem Messer	eu corto com a minha faca			831	S. Zeltwörter	
KochGrunberg-1914-821-798	798	swim	Schwimmen	nadar	1439	SWIM	831	S. Zeltwörter	
KochGrunberg-1914-821-799	799	see	Sehen	ver	1409	SEE	831	S. Zeltwörter	
KochGrunberg-1914-821-800	800	sing	Singen	cantar	1261	SING	831	S. Zeltwörter	
KochGrunberg-1914-821-801	801	sit	Sitzen	sentar	1416	SIT	831	S. Zeltwörter	
KochGrunberg-1914-821-802	802	speak	Sprechen	falar (palavras)	1623	SPEAK	831	S. Zeltwörter	
KochGrunberg-1914-821-803	803	jump	Springen	pular	1829	JUMP	831	S. Zeltwörter	
KochGrunberg-1914-821-804	804	sting	Stechen	ferror	571	STING	831	S. Zeltwörter	
KochGrunberg-1914-821-805	805	stand	Stehen	ficar em pé	1442	STAND	831	S. Zeltwörter	
KochGrunberg-1914-821-806	806	die	Sterben	morrer	1494	DIE	831	S. Zeltwörter	
KochGrunberg-1914-821-807	807	dive	Tauchen	mergulhar	119	DIVE	832	S. Zeltwörter	
KochGrunberg-1914-821-808	808	kill	Töten	matar	1417	KILL	832	S. Zeltwörter	
KochGrunberg-1914-821-809	809	drink	Trinken	beber	1401	DRINK	832	S. Zeltwörter	
KochGrunberg-1914-821-810	810	turning back	Umkehren	voltar			832	S. Zeltwörter	
KochGrunberg-1914-821-811	811	grow	Wachsen	crescer	479	GROW	832	S. Zeltwörter	
KochGrunberg-1914-821-812	812	being in fluctuating motion	Waben	estar flutuando			832	S. Zeltwörter	
KochGrunberg-1914-821-813	813	cry	Weinen	chorar	1839	CRY	832	S. Zeltwörter	
KochGrunberg-1914-821-814	814	throw	Werfen	arrmessar	1456	THROW	832	S. Zeltwörter	
KochGrunberg-1914-821-815	815	want	Wollen	querer	1784	WANT	832	S. Zeltwörter	
KochGrunberg-1914-821-816	816	count	Zählen	contar	1420	COUNT	832	S. Zeltwörter	
KochGrunberg-1914-821-817	817	show	Zeigen	mostrar	1039	SHOW	832	S. Zeltwörter	
KochGrunberg-1914-821-818	818	pull	Ziehen	empurrar	1455	PULL	832	S. Zeltwörter	
KochGrunberg-1914-821-819	819	shiver	Zittern	tremer	52	SHIVER	832	S. Zeltwörter	
KochGrunberg-1914-821-820	820	forward! let's go	Vorwärts! Laßt uns gehen	bora! vamo lá			832	S. Zeltwörter	
KochGrunberg-1914-821-821	821	well! (invitation to eat etc.)	Wohlan! (Aufforderung zum Essen usw.)	bora! (convite para comer etc.)			832	S. Zeltwörter	
