ID	NUMBER	GLOSS	POS	CONCEPTICON_ID	CONCEPTICON_GLOSS	SIMLEX_IDS	SIMLEX_GLOSSES	LINKS	ENGLISH	ARABIC	CHINESE	WELSH	ESTONIAN	FINNISH	FRENCH	HEBREW	POLISH	RUSSIAN	SPANISH	CANTONESE	ENGLISH_IN_SOURCE	ARABIC_IN_SOURCE	CHINESE_IN_SOURCE	WELSH_IN_SOURCE	ESTONIAN_IN_SOURCE	FINNISH_IN_SOURCE	FRENCH_IN_SOURCE	HEBREW_IN_SOURCE	POLISH_IN_SOURCE	RUSSIAN_IN_SOURCE	SPANISH_IN_SOURCE	CANTONESE_IN_SOURCE	ENGLISH_SCORE	ARABIC_SCORE	CHINESE_SCORE	WELSH_SCORE	ESTONIAN_SCORE	FINNISH_SCORE	FRENCH_SCORE	HEBREW_SCORE	POLISH_SCORE	RUSSIAN_SCORE	SPANISH_SCORE	CANTONESE_SCORE	MANDARIN_ERRATUM	FRENCH_ERRATUM	RUSSIAN_ERRATUM	SPANISH_ERRATUM
Vulic-2020-2244-2073	2073	steeple	nouns			1040:1	chapel	1098	steeple	برج الكنيسة	尖顶	seren	kirikutorn	kirkontorni	clocher	צריח	iglica	шпиль	campanario	尖頂	steeple	برج الكنيسة	尖顶	seren	kirikutorn	kirkontorni	clocher	צריח	iglica	шпиль	campanario	尖頂	1.5384615384615385	3.0	0.7272727272727273	0.1	1.5	1.8	2.7	2.0	0.5	1.3	0.9	0.6363636363636364	0	0	0	0
Vulic-2020-2244-2074	2074	stiff	adjectives			1250:1	easy	740	stiff	صلب	僵硬	anystwyth	kange	jäykkä	rigide	נוקשה	sztywny	жесткий	rígido	生硬	stiff	صلب	僵硬	anystwyth	kange	jäykkä	rigide	נוקשה	sztywny	жесткий	rígido	生硬	0.0	0.9	0.18181818181818182	0.0	0.1	0.1	0.4	0.8	0.0	0.0	0.1	0.0	0	0	0	0
Vulic-2020-2244-2075	2075	stock	nouns			22:2	asset	961	stock	سهم	股票	stoc	aktsia	varasto	action	מנייה	akcje	акции	valores	股票	stock	سهم	股票	stoc	aktsia	varasto	action	מנייה	akcje	акции	valores	股票	3.5384615384615383	1.4	2.5454545454545454	3.4	2.9	0.0	4.0	3.0	0.2	2.2	2.6	3.272727272727273	0	0	0	0
Vulic-2020-2244-2076	2076	story (fairy tale)	nouns			442:2	pencil	503	story	قصة	故事	stori	lugu	tarina	histoire	סיפור	opowieść	сказка	historia	故事	story	قصة	故事	stori	lugu	tarina	histoire	סיפור	opowieść	сказка	historia	故事	0.0	0.5	0.2727272727272727	0.3	0.5	0.4	0.4	0.6	0.1	0.0	0.8	0.0	0	0	0	0
Vulic-2020-2244-2077	2077	strangely	adverbs			1804:2	unusually	2187	strangely	بغرابة	奇怪地	yn rhyfedd	kummaliselt	oudosti	étrangement	באופן מוזר	dziwnie	странно	extrañamente	奇怪地	strangely	بغرابة	奇怪地	yn rhyfedd	kummaliselt	oudosti	étrangement	באופן מוזר	dziwnie	странно	extrañamente	奇怪地	5.153846153846154	5.2	3.727272727272727	3.9	4.7	5.0	2.5	4.7	1.6	3.7	2.5	3.090909090909091	0	0	0	0
Vulic-2020-2244-2078	2078	strategist	nouns			957:2	schemer	1979	strategist	استراتيجي	策略家	strategydd	strateeg	strategi	stratège	אסטרטג	strateg	стратег	estratega	策略家	strategist	استراتيجي	策略家	strategydd	strateeg	strategi	stratège	אסטרטג	strateg	стратег	estratega	策略家	3.0	4.2	2.909090909090909	3.7	3.1	2.6	3.4	3.4	1.0	1.9	0.6	2.727272727272727	0	0	0	0
Vulic-2020-2244-2079	2079	straw (easy task)	nouns			403:2	task	2113	straw	قش	稻草	gwellt	kõrs	pilli	paille	קש	słoma	пустяк	cañita	稻草	straw	قش	稻草	gwellt	kõrs	pilli	paille	קש	słoma	пустяк	cañita	稻草	0.0	0.3	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.1	0.1	0.0	0	0	0	0
Vulic-2020-2244-2080	2080	stressed	adjectives			1219:2	relaxed	1929	stressed	مضغوط	强调	dan straen	stressis	stressaantunut	stressé	לחוץ	zestresowany	напряжённый	estresado	強調	stressed	مضغوط	强调	dan straen	stressis	stressaantunut	stressé	לחוץ	zestresowany	напряжённый	estresado	強調	0.07692307692307693	1.8	0.0	0.0	0.6	0.4	1.8	1.0	0.0	0.1	0.2	0.36363636363636365	0	0	0	0
Vulic-2020-2244-2081	2081	strive	verbs			1471:1	foreclose	1403	strive	يجاهد	努力	ymdrechu	püüdma	pyrkiä	lutter	לשאוף	dążyć	стараться	esforzarse	努力	strive	يجاهد	努力	ymdrechu	püüdma	pyrkiä	lutter	לשאוף	dążyć	стараться	esforzarse	努力	0.0	0.4	0.0	0.3	0.0	0.0	0.8	0.2	0.0	0.0	0.7	0.0	0	0	0	0
Vulic-2020-2244-2082	2082	strongly	adverbs			1823:2	officially	1750	strongly	بقوة	强烈地	yn gryf	tugevalt	vahvasti	fortement	בחוזקה	silnie	сильно	fuertemente	強烈地	strongly	بقوة	强烈地	yn gryf	tugevalt	vahvasti	fortement	בחוזקה	silnie	сильно	fuertemente	強烈地	0.3076923076923077	0.5	0.6363636363636364	0.2	1.0	0.5	0.4	0.0	0.7	0.4	0.0	0.6363636363636364	0	0	0	0
Vulic-2020-2244-2083	2083	structure	nouns			535:2	topology	2142	structure	مبنى	结构	strwythur	struktuur	rakenne	structure	מבנה	struktura	структура	estructura	結構	structure	مبنى	结构	strwythur	struktuur	rakenne	structure	מבנה	struktura	структура	estructura	結構	1.9230769230769231	2.2	0.0	1.5	1.5	2.5	3.7	2.6	2.6	2.6	1.5	0.09090909090909091	0	0	0	0
Vulic-2020-2244-2084	2084	stud	nouns			62:2	guy	1468	stud	عشيق	帅哥	styden	täkk	naistenmies	tombeur	חתיך	ogier	бабник	semental	靚仔	stud	عشيق	帅哥	styden	täkk	naistenmies	tombeur	חתיך	ogier	бабник	semental	靚仔	1.3846153846153846	2.2	0.8181818181818182	0.6	1.5	1.1	2.0	1.6	0.8	0.9	0.6	3.0	0	0	0	0
Vulic-2020-2244-2085	2085	style	nouns			127:2 263:1	elegance fashion	1332 1382	style	طراز	风格 (风尚)	steil	stiil	tyyli	style	סגנון	styl	стиль	estilo	風格 (風尚)	style style	طراز طراز	风格 风尚	steil steil	stiil stiil	tyyli tyyli	style style	סגנון סגנון	styl styl	стиль стиль	estilo estilo	風格 風尚	3.3076923076923075 4.3076923076923075	2.5 3.6	1.8181818181818181 2.4545454545454546	2.4 5.0	3.2 4.1	4.3 3.7	4.8 4.5	2.0 3.5	4.6 4.6	3.8 3.0	4.1 3.8	0.7272727272727273 3.0	0 0	0 0	0 0	0 0
Vulic-2020-2244-2086	2086	subroutine	nouns			183:1	compiler	1161	subroutine	دالة	子程序	isrwtîn	alamprogramm	aliohjelma	fonction	פונקציה	podprogram	подпрограмма	subrutina	子程序	subroutine	دالة	子程序	isrwtîn	alamprogramm	aliohjelma	fonction	פונקציה	podprogram	подпрограмма	subrutina	子程序	0.6153846153846154	2.4	0.7272727272727273	0.0	0.9	0.2	2.0	1.8	2.0	2.0	0.8	0.36363636363636365	0	0	0	0
Vulic-2020-2244-2087	2087	subtly	adverbs			1831:1 1833:2	calmly loudly	1056 1619	subtly	بمهارة	微妙地 (巧妙的)	yn gynnil	õrnalt	hienovaraisesti	subtilement	בעדינות	subtelnie	тонко	sutilmente	微妙地 (巧妙的)	subtly subtly	بمهارة بمهارة	巧妙的 微妙地	yn gynnil yn gynnil	õrnalt õrnalt	hienovaraisesti hienovaraisesti	subtilement subtilement	בעדינות בעדינות	subtelnie subtelnie	тонко тонко	sutilmente sutilmente	巧妙的 微妙地	1.0769230769230769 0.07692307692307693	0.9 0.2	0.5454545454545454 0.0	0.6 0.0	2.0 0.0	1.1 0.1	1.6 1.3	2.7 0.4	2.4 0.0	0.0 0.0	1.8 0.1	0.9090909090909091 0.09090909090909091	0 0	0 0	0 0	0 0
Vulic-2020-2244-2088	2088	subtract	verbs			1425:2	lose	1618	subtract	يطرح	减去	tynnu	lahutama	vähentää	soustraire	להחסיר	odejmować	вычитать	sustraer	減去	subtract	يطرح	减去	tynnu	lahutama	vähentää	soustraire	להחסיר	odejmować	вычитать	sustraer	減去	2.230769230769231	1.0	1.8181818181818181	0.2	1.2	0.8	2.3	2.0	1.4	0.4	0.4	2.5454545454545454	0	0	0	0
Vulic-2020-2244-2089	2089	sucrose	nouns			455:1	carbohydrate	1069	sucrose	سكر القصب	蔗糖	swcros	sahharoos	sakkaroosi	saccharose	סוכרוז	sacharoza	сахароза	sacarosa	蔗糖	sucrose	سكر القصب	蔗糖	swcros	sahharoos	sakkaroosi	saccharose	סוכרוז	sacharoza	сахароза	sacarosa	蔗糖	1.8461538461538463	2.7	3.3636363636363638	1.2	3.2	2.9	4.8	2.1	2.3	1.9	1.8	2.090909090909091	0	0	0	0
Vulic-2020-2244-2090	2090	suds	nouns			808:2	bubble	643	suds	رغوة	肥皂泡沫	trochion	seebivaht	saippuavaahto	mousse	קצף	mydliny	пена	jabonaduras	肥皂泡沫	suds	رغوة	肥皂泡沫	trochion	seebivaht	saippuavaahto	mousse	קצף	mydliny	пена	jabonaduras	肥皂泡沫	3.076923076923077	3.7	3.727272727272727	0.3	2.4	2.3	2.6	2.1	1.6	1.6	1.7	3.909090909090909	0	0	0	0
Vulic-2020-2244-2091	2091	suffix	nouns			229:1	affix	898	suffix	لاحقة	后缀	ôl-ddodiad	liide	suffiksi	suffixe	סיומת	sufiks	суффикс	sufijo	後綴	suffix	لاحقة	后缀	ôl-ddodiad	liide	suffiksi	suffixe	סיומת	sufiks	суффикс	sufijo	後綴	1.6153846153846154	2.0	2.4545454545454546	3.6	3.4	2.9	4.0	3.1	1.7	1.2	2.0	0.2727272727272727	0	0	0	0
Vulic-2020-2244-2092	2092	suffrage	nouns			539:1	exit	1365	suffrage	اقتراع	选举权	pleidlais	valimisõigus	äänioikeus	suffrage	זכות בחירה	prawo wyborcze	избирательное право	sufragio	選舉權	suffrage	اقتراع	选举权	pleidlais	valimisõigus	äänioikeus	suffrage	זכות בחירה	prawo wyborcze	избирательное право	sufragio	選舉權	0.0	0.4	0.36363636363636365	0.1	0.3	0.0	0.6	0.0	0.1	0.0	0.1	0.09090909090909091	0	0	0	0
Vulic-2020-2244-2093	2093	suggest	verbs			1738:1	advise	896	suggest	يقترح	建议	awgrymu	soovitama	ehdottaa	suggérer	להציע	sugerować	предложить	sugerir	建議	suggest	يقترح	建议	awgrymu	soovitama	ehdottaa	suggérer	להציע	sugerować	предложить	sugerir	建議	3.923076923076923	3.1	2.909090909090909	2.8	4.7	2.6	5.6	3.7	4.1	0.4	4.0	5.2727272727272725	0	0	0	0
Vulic-2020-2244-2094	2094	sultan	nouns			485:1	ministry	1669	sultan	سلطان	苏丹	swltan	sultan	sulttaani	sultan	סולטן	sułtan	султан	sultán	蘇丹	sultan	سلطان	苏丹	swltan	sultan	sulttaani	sultan	סולטן	sułtan	султан	sultán	蘇丹	0.3076923076923077	1.6	0.0	0.3	0.2	0.2	1.0	1.1	0.3	0.0	0.4	0.09090909090909091	0	0	0	0
Vulic-2020-2244-2095	2095	sum	nouns			308:2	union	2174	sum	مجموع	总和	swm	summa	summa	somme	סכום	suma	сумма	suma	總數	sum	مجموع	总和	swm	summa	summa	somme	סכום	suma	сумма	suma	總數	0.38461538461538464	2.4	0.6363636363636364	0.1	2.1	0.5	3.4	2.8	0.6	2.1	3.4	0.45454545454545453	0	0	0	0
Vulic-2020-2244-2096	2096	supporter	nouns			484:2	cricket	458	supporter	مشجع	支持者	cefnogwr	toetaja	tukija	supporter	אוהד	kibic	сторонник	seguidor	支持者	supporter	مشجع	支持者	cefnogwr	toetaja	tukija	supporter	אוהד	kibic	сторонник	seguidor	支持者	0.0	0.8	0.0	0.1	0.0	0.0	0.7	0.6	0.4	0.0	0.0	0.09090909090909091	0	0	0	0
Vulic-2020-2244-2097	2097	suppose	verbs			1389:1	predict	1857	suppose	يفترض	假设	tybio	eeldama	olettaa	supposer	לשער	przypuszczać	полагать	suponer	假設	suppose	يفترض	假设	tybio	eeldama	olettaa	supposer	לשער	przypuszczać	полагать	suponer	假設	1.9230769230769231	3.4	4.818181818181818	1.4	2.3	2.3	3.3	3.7	3.7	1.7	2.5	5.181818181818182	0	0	0	0
Vulic-2020-2244-2098	2098	supremacy	nouns			482:1	omnipotence	1752	supremacy	سيادة	霸权	goruchafiaeth	ülevõim	ylivalta	suprématie	עליונות	supremacja	примат	supremacía	霸權	supremacy	سيادة	霸权	goruchafiaeth	ülevõim	ylivalta	suprématie	עליונות	supremacja	примат	supremacía	霸權	1.3076923076923077	3.8	0.6363636363636364	2.0	3.0	3.3	4.8	2.3	1.5	0.1	2.9	0.5454545454545454	0	0	0	0
Vulic-2020-2244-2099	2099	sure (of person)	adjectives			1107:2 1156:2	confident certain	1173 1190	sure	متأكد	肯定	siwr	kindel	varma	sûr	בטוח (ודאי)	pewny	бесспорный (уверенный)	Por supuesto (seguro)	肯定	sure sure	متأكد متأكد	肯定 肯定	siwr siwr	kindel kindel	varma varma	sûr sûr	ודאי בטוח	pewny pewny	уверенный бесспорный	Por supuesto seguro	肯定 肯定	4.923076923076923 5.384615384615385	5.3 3.6	3.0 5.181818181818182	4.6 5.9	3.3 4.9	2.9 2.3	5.6 6.0	5.6 5.0	4.5 4.1	2.6 2.0	0.6 3.4	4.090909090909091 5.090909090909091	0 0	0 0	0 0	0 0
Vulic-2020-2244-2100	2100	surely	adverbs			1810:2 1812:1 1818:1 1886:2	clearly obviously sometimes definitely	1131 1741 244 1249	surely	بالتاكيد	当然	yn sicr	kindlalt	varmasti	sûrement (certainement)	בוודאי	pewnie	конечно	seguramente	肯定地	surely surely surely surely	بالتاكيد بالتاكيد بالتاكيد بالتاكيد	当然 当然 当然 当然	yn sicr yn sicr yn sicr yn sicr	kindlalt kindlalt kindlalt kindlalt	varmasti varmasti varmasti varmasti	certainement sûrement sûrement sûrement	בוודאי בוודאי בוודאי בוודאי	pewnie pewnie pewnie pewnie	конечно конечно конечно конечно	seguramente seguramente seguramente seguramente	肯定地 肯定地 肯定地 肯定地	4.0 3.6923076923076925 0.07692307692307693 4.6923076923076925	2.6 2.9 0.6 5.1	0.45454545454545453 2.8181818181818183 0.0 3.272727272727273	2.5 2.4 0.0 5.9	3.0 2.9 0.2 4.3	3.1 3.9 0.3 2.4	3.4 3.8 1.3 6.0	3.6 3.3 0.1 5.6	3.4 4.3 0.0 5.3	2.8 2.8 0.3 3.2	3.1 2.5 0.9 3.6	4.181818181818182 4.0 0.0 4.454545454545454	0 0 0 0	0 0 0 0	0 0 0 0	0 0 0 0
Vulic-2020-2244-2101	2101	surgery	nouns			126:2	heart	74	surgery	عملية جراحية	手术	llawdriniaeth	operatsioon	kirurgia	chirurgie	ניתוח	chirurgia	операция	cirugía	手術	surgery	عملية جراحية	手术	llawdriniaeth	operatsioon	kirurgia	chirurgie	ניתוח	chirurgia	операция	cirugía	手術	0.15384615384615385	1.9	0.18181818181818182	0.2	0.6	0.6	1.8	0.9	0.3	0.8	1.0	0.7272727272727273	0	0	0	0
Vulic-2020-2244-2102	2102	surprise	verbs			1548:1	celebrate	1082	surprise	يفاجئ	使惊奇	syfrdanu	üllatama	yllättää	surprendre	להפתיע	zaskoczyć	удивлять	sorprender	使驚奇	surprise	يفاجئ	使惊奇	syfrdanu	üllatama	yllättää	surprendre	להפתיע	zaskoczyć	удивлять	sorprender	使驚奇	0.38461538461538464	1.6	0.45454545454545453	0.0	0.7	0.0	1.0	1.3	0.4	0.2	1.0	0.09090909090909091	0	0	0	0
Vulic-2020-2244-2103	2103	survive	verbs			1359:2	live	183	survive	ينجو	生存	goroesi	ellu jääma	selviytyä	survivre	לשרוד	przeżyć	выживать	sobrevivir	生存	survive	ينجو	生存	goroesi	ellu jääma	selviytyä	survivre	לשרוד	przeżyć	выживать	sobrevivir	生存	3.076923076923077	3.8	2.4545454545454546	3.4	2.3	2.4	4.4	2.7	3.1	1.8	2.1	3.6363636363636362	0	0	0	0
Vulic-2020-2244-2104	2104	suspect (noun)	nouns			995:2	man	248	suspect	متّهم	嫌疑人	person dan amheuaeth	kahtlusalune	epäilty	suspect	חשוד	podejrzany	подозреваемый	sospechar	嫌疑人	suspect	متّهم	嫌疑人	person dan amheuaeth	kahtlusalune	epäilty	suspect	חשוד	podejrzany	подозреваемый	sospechar	嫌疑人	0.15384615384615385	1.2	0.5454545454545454	0.7	0.9	0.3	1.5	0.8	0.5	0.2	0.4	0.36363636363636365	0	0	0	0
Vulic-2020-2244-2105	2105	sweater	nouns	4035	SWEATER	324:1 982:2	jacket cotton	532 371	sweater	سترة	毛线衣 (针织套衫)	siwmper	sviiter	villapaita (neule)	pull-over	סוודר	sweter	свитер	suéter	冷衫 (針織套衫)	sweater sweater	سترة سترة	针织套衫 毛线衣	siwmper siwmper	sviiter sviiter	neule villapaita	pull-over pull-over	סוודר סוודר	sweter sweter	свитер свитер	suéter suéter	針織套衫 冷衫	2.5384615384615383 0.3076923076923077	5.3 2.4	3.090909090909091 0.7272727272727273	1.8 0.3	1.7 1.1	2.1 1.0	3.7 1.8	2.1 1.3	0.8 0.9	1.1 0.8	2.6 0.7	2.8181818181818183 0.5454545454545454	0 0	0 0	0 0	0 0
Vulic-2020-2244-2106	2106	syllable	nouns			993:1	lemma	1602	syllable	مقطع لفظي	音节	sillaf	silp	tavu	syllabe	הברה	sylaba	слог	sílaba	音節	syllable	مقطع لفظي	音节	sillaf	silp	tavu	syllabe	הברה	sylaba	слог	sílaba	音節	0.23076923076923078	1.3	1.0	0.0	1.3	0.8	2.2	1.4	0.3	0.5	0.6	0.9090909090909091	0	0	0	0
Vulic-2020-2244-2107	2107	syllabus	nouns			486:1	exam	1361	syllabus	منهج	教学大纲	maes llafur	õppekava	opetussuunnitelma	programme	סילבוס	sylabus	учебный план	silaba	教學大綱	syllabus	منهج	教学大纲	maes llafur	õppekava	opetussuunnitelma	programme	סילבוס	sylabus	учебный план	silaba	教學大綱	0.9230769230769231	2.4	0.5454545454545454	0.4	1.2	0.6	1.8	1.0	0.2	0.6	0.3	1.0909090909090908	0	0	0	0
Vulic-2020-2244-2108	2108	symbol	nouns			154:1 351:2 961:2	sign cryptogram code	322 1222 1142	symbol	رمز (اشارة)	标志 (象征/符号)	symbol	sümbol	symboli	symbole	סמל	symbol	символ	símbolo	符號 (象徵/標誌)	symbol symbol symbol	رمز اشارة رمز	象征 标志 符号	symbol symbol symbol	sümbol sümbol sümbol	symboli symboli symboli	symbole symbole symbole	סמל סמל סמל	symbol symbol symbol	символ символ символ	símbolo símbolo símbolo	象徵 標誌 符號	4.769230769230769 2.3846153846153846 1.7692307692307692	5.0 2.0 4.4	5.0 0.09090909090909091 2.909090909090909	4.4 2.4 2.1	4.7 2.1 1.8	5.4 1.9 2.6	5.5 4.4 3.4	4.7 1.3 2.4	5.7 3.4 2.0	4.5 2.0 1.1	1.0 2.6 2.3	3.8181818181818183 0.0 0.9090909090909091	0 0 0	0 0 0	0 0 0	0 0 0
Vulic-2020-2244-2109	2109	syntax	nouns			962:2	headword	1485	syntax	علم النحو	句法	cystrawen	süntaks	syntaksi	syntaxe	תחביר	składnia	синтаксис	sintaxis	句法	syntax	علم النحو	句法	cystrawen	süntaks	syntaksi	syntaxe	תחביר	składnia	синтаксис	sintaxis	句法	0.38461538461538464	3.6	0.45454545454545453	0.3	1.0	1.1	1.3	0.9	0.4	0.3	0.9	0.5454545454545454	0	0	0	0
Vulic-2020-2244-2110	2110	system	nouns	3957	SYSTEM	503:2	fault	1383	system	نظام	系统	system	süsteem	järjestelmä	système	מערכת	system	система	sistema	系統	system	نظام	系统	system	süsteem	järjestelmä	système	מערכת	system	система	sistema	系統	0.23076923076923078	1.1	0.0	0.0	0.6	0.2	0.4	0.4	0.1	0.1	0.2	0.09090909090909091	0	0	0	0
Vulic-2020-2244-2111	2111	table (format)	nouns			918:2	sunset	450	table	طاولة	表	bwrdd	laud	pöytä	table	שולחן	stół	стол	mesa	表	table	طاولة	表	bwrdd	laud	pöytä	table	שולחן	stół	стол	mesa	表	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0	0	0	0
Vulic-2020-2244-2112	2112	target	nouns			158:1	arrow	861	target	هدف	目标	targed	sihtmärk	kohde	cible	מטרה	cel	мишень	objetivo	目標	target	هدف	目标	targed	sihtmärk	kohde	cible	מטרה	cel	мишень	objetivo	目標	0.38461538461538464	2.6	0.7272727272727273	0.6	0.8	0.1	2.6	1.5	0.3	1.0	1.2	1.0	0	0	0	0
Vulic-2020-2244-2113	2113	task	nouns			129:1 202:2 270:1 403:1 463:1 712:2	highway assignment job straw woman island	1495 962 1575 2079 855 706	task	مهمة	任务	tasg	ülesanne	tehtävä	tâche	משימה	zadanie	задача	tarea	任務	task task task task task task	مهمة مهمة مهمة مهمة مهمة مهمة	任务 任务 任务 任务 任务 任务	tasg tasg tasg tasg tasg tasg	ülesanne ülesanne ülesanne ülesanne ülesanne ülesanne	tehtävä tehtävä tehtävä tehtävä tehtävä tehtävä	tâche tâche tâche tâche tâche tâche	משימה משימה משימה משימה משימה משימה	zadanie zadanie zadanie zadanie zadanie zadanie	задача задача задача задача задача задача	tarea tarea tarea tarea tarea tarea	任務 任務 任務 任務 任務 任務	0.0 4.923076923076923 4.384615384615385 0.0 0.0 0.0	0.8 5.4 3.5 0.3 0.4 0.1	0.0 2.5454545454545454 3.3636363636363638 0.0 0.0 0.0	0.0 4.8 3.1 0.0 0.0 0.0	0.2 3.2 3.2 0.2 0.1 0.0	0.0 5.1 3.9 0.0 0.0 0.0	0.1 3.0 4.7 0.0 0.1 0.1	0.0 5.5 3.8 0.0 0.0 0.0	0.1 4.8 3.0 0.0 0.0 0.0	0.2 3.9 1.0 0.1 0.0 0.0	0.1 4.9 4.5 0.1 0.2 0.1	0.0 2.3636363636363638 3.1818181818181817 0.0 0.09090909090909091 0.0	0 0 0 0 0 0	0 0 0 0 0 0	0 0 0 0 0 0	0 0 0 0 0 0
Vulic-2020-2244-2114	2114	taxi	nouns			814:1	cab	1051	taxi	سيارة اجرة	出租车	tacsi	takso	taksi	taxi	טקסי	taxi	такси	taxi	的士	taxi	سيارة اجرة	出租车	tacsi	takso	taksi	taxi	טקסי	taxi	такси	taxi	的士	5.6923076923076925	6.0	5.909090909090909	5.7	3.2	5.1	4.8	5.4	5.9	3.5	3.1	6.0	0	0	0	0
Vulic-2020-2244-2115	2115	tease	verbs			1565:1	hurt	1516	tease	يغيظ	戏弄	profocio	kiusama	härnätä	taquiner	להקניט	dokuczać	дразнить	molestar	戲弄	tease	يغيظ	戏弄	profocio	kiusama	härnätä	taquiner	להקניט	dokuczać	дразнить	molestar	戲弄	0.6153846153846154	2.1	0.6363636363636364	0.8	2.7	0.3	2.1	2.2	2.9	2.5	1.8	0.2727272727272727	0	0	0	0
Vulic-2020-2244-2116	2116	tedious	adjectives			1120:2	secure	1996	tedious	ممل	乏味	diflas	tüütu	ikävä	fastidieux	מעיק	nużący	утомительный	tedioso	乏味	tedious	ممل	乏味	diflas	tüütu	ikävä	fastidieux	מעיק	nużący	утомительный	tedioso	乏味	0.07692307692307693	0.4	0.0	0.0	0.5	0.1	0.4	0.2	0.0	0.0	0.1	0.09090909090909091	0	0	0	0
Vulic-2020-2244-2117	2117	telescope	nouns	4012	TELESCOPE	328:2 956:1	brainstorming chair	1039 212	telescope	مرصد	望远镜	telesgop	teleskoop	teleskooppi	télescope	טלסקופ	teleskop	телескоп	telescopio	望遠鏡	telescope telescope	مرصد مرصد	望远镜 望远镜	telesgop telesgop	teleskoop teleskoop	teleskooppi teleskooppi	télescope télescope	טלסקופ טלסקופ	teleskop teleskop	телескоп телескоп	telescopio telescopio	望遠鏡 望遠鏡	0.0 0.0	0.7 0.6	0.0 0.0	0.0 0.0	0.0 0.0	0.0 0.0	0.1 0.4	0.0 0.3	0.0 0.0	0.0 0.0	0.0 0.2	0.09090909090909091 0.09090909090909091	0 0	0 0	0 0	0 0
Vulic-2020-2244-2118	2118	temper	nouns			534:2	doctor	690	temper	مزاج	脾气	tymer	tuju	luonne	caractère	מזג	usposobienie	самообладание	templar	脾氣	temper	مزاج	脾气	tymer	tuju	luonne	caractère	מזג	usposobienie	самообладание	templar	脾氣	0.0	0.3	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.3	0.3	0.36363636363636365	0	0	0	0
Vulic-2020-2244-2119	2119	tennis	nouns			276:1	statistics	2071	tennis	كرة المضرب	网球	tenis	tennis	tennis	tennis	טניס	tenis	теннис	tenis	網球	tennis	كرة المضرب	网球	tenis	tennis	tennis	tennis	טניס	tenis	теннис	tenis	網球	0.0	0.0	0.0	0.0	0.4	0.0	0.5	0.2	0.1	0.0	0.5	0.0	0	0	0	0
Vulic-2020-2244-2120	2120	term	nouns			402:2	semester	2002	term	فصل دراسي	学期	tymor	periood	termi	trimestre	תקופה	trymestr	срок	término	學期	term	فصل دراسي	学期	tymor	periood	termi	trimestre	תקופה	trymestr	срок	término	學期	4.6923076923076925	3.7	3.5454545454545454	4.9	3.7	0.5	4.0	2.6	1.6	1.7	1.2	4.363636363636363	0	0	0	0
Vulic-2020-2244-2121	2121	terminally	adverbs			1779:2 1871:2	mainly differently	1631 1278	terminally	نهائياً (بشكل طرفي)	终末 (末期地)	yn derfynol	surmavalt	terminaalisesti	en phase terminale	סופני (סופית)	nieuleczalnie	терминально	terminalmente	末期 (終末)	terminally terminally	نهائياً بشكل طرفي	末期地 终末	yn derfynol yn derfynol	surmavalt surmavalt	terminaalisesti terminaalisesti	en phase terminale en phase terminale	סופני סופית	nieuleczalnie nieuleczalnie	терминально терминально	terminalmente terminalmente	末期 終末	0.07692307692307693 0.07692307692307693	0.7 2.2	0.0 0.0	0.8 0.0	0.0 0.2	0.3 0.2	0.0 0.0	0.0 0.2	0.0 0.6	0.3 0.1	0.4 0.0	0.09090909090909091 0.09090909090909091	0 0	0 0	0 0	0 0
Vulic-2020-2244-2122	2122	terrible	adjectives			1129:2 1272:2	sad bad	750 110	terrible	رهيب	可怕	ofnadwy (brawychus)	hirmus	kauhea	affreux (terrible)	נורא (איום)	straszny	ужасный	terrible	可怕	terrible terrible	رهيب رهيب	可怕 可怕	ofnadwy brawychus	hirmus hirmus	kauhea kauhea	terrible affreux	נורא איום	straszny straszny	ужасный ужасный	terrible terrible	可怕 可怕	1.5384615384615385 4.3076923076923075	0.7 2.6	0.5454545454545454 0.6363636363636364	2.0 0.9	0.9 2.1	0.9 3.5	2.8 3.0	1.4 3.0	0.2 2.9	0.6 4.3	0.5 4.2	0.18181818181818182 0.09090909090909091	0 0	0 0	0 0	0 0
