ID	NUMBER	FRENCH	ENGLISH	CONCEPTICON_GLOSS	CONCEPTICON_ID	POS	PICTURE_SOURCE	PICTURE_NUMBER	VALENCE_ALL_MEAN	AROUSAL_ALL_MEAN	VALENCE_MALE_MEAN	AROUSAL_MALE_MEAN	VALENCE_FEMALE_MEAN	AROUSAL_FEMALE_MEAN	NUMBER_LETTERS	NUMBER_PHONEMES	NUMBER_SYLLABLES	SUBTLEX_FREQ	BOKS_FREQ	IMAGEABILITY_MEAN
Monnier-2014-1031-985	985	tulipe	tulip			NOUN			6.98701298701299	3.03896103896104	6.22222222222222	3.44444444444444	7.08823529411765	2.98529411764706	6	5	2	1.53	0.54	6.9
Monnier-2014-1031-986	986	tunnel 	tunnel			NOUN	B	291	4.08108108108108	3.59459459459459	4.17647058823529	3.82352941176471	4	3.4	6	5	2	15.88	12.3	6.27
Monnier-2014-1031-987	987	tuyau	pipe	PIPE	1124	NOUN	B	97	4.91891891891892	2.48648648648649	4.76470588235294	2.41176470588235	5.05	2.55	5	5	2	17.51	11.96	6.58
Monnier-2014-1031-988	988	uni	plain			ADJ			7.18987341772152	5.15189873417722	7.125	4.375	7.19718309859155	5.23943661971831	3	3	2	0.64	3.24	
Monnier-2014-1031-989	989	usine 	factory			NOUN	B	293	3.18421052631579	3.60526315789474	3.88235294117647	4.52941176470588	2.61904761904762	2.85714285714286	5	4	2	43.51	28.04	6.19
Monnier-2014-1031-990	990	usure	wear			NOUN			2.92077922077922	4.23636363636364	3.58333333333333	4.5	2.79692307692308	4.18769230769231	5	4	2	1.77	10	3.5
Monnier-2014-1031-991	991	vache	cow	COW	1007	NOUN	AF	68	5.52631578947368	3.36842105263158	5.82352941176471	2.70588235294118	5.28571428571429	3.9047619047619	5	3	1	36.24	26.08	6.9
Monnier-2014-1031-992	992	vague	wave	WAVE	978	NOUN			6.86	5	7.27777777777778	5.33333333333333	6.625	4.8125	5	3	1	12.8	38.18	6.52
Monnier-2014-1031-993	993	vainqueur 	winner			NOUN			7.64	6.74	7.27777777777778	6.61111111111111	7.84375	6.8125	9	5	2	6.71	5.74	4.55
Monnier-2014-1031-994	994	vaisselle	dishes	DISH	481	NOUN			3.80519480519481	3.8961038961039	3.66666666666667	5.33333333333333	3.82352941176471	3.70588235294118	9	5	2	12.1	24.93	6.5
Monnier-2014-1031-995	995	valeur	value			NOUN			6.88607594936709	4.89873417721519	5.875	4	7	5	6	5	2	32.48	40.74	2.62
Monnier-2014-1031-996	996	valise	suitcase	SUITCASE	4005	NOUN	AF	221	6.7	6	6.11111111111111	5.27777777777778	7.03125	6.40625	6	5	2	33.21	47.43	6.69
Monnier-2014-1031-997	997	vase	vase	VASE	3746	NOUN	AF	246	4.94594594594595	2.94594594594595	4.88235294117647	3.29411764705882	5	2.65	4	3	1	9.83	26.76	4.57
Monnier-2014-1031-998	998	vaste	vast			ADJ			5.8961038961039	4.23376623376623	6.5	4.66666666666667	5.78461538461538	4.15384615384615	5	4	1	8.44	55.61	2.9
Monnier-2014-1031-999	999	vélo	bicycle	BICYCLE	747	NOUN	AF	27	6.86486486486487	5.27027027027027	7.52941176470588	5.29411764705882	6.3	5.25	4	4	2	32.95	24.32	6.89
Monnier-2014-1031-1000	1000	vénéneux	poisonous	POISONOUS	888	ADJ			2.32857142857143	5.5	4	5.66666666666667	2.10441176470588	5.47794117647059	8	6	3	0.55	1.22	
Monnier-2014-1031-1001	1001	vent	wind	WIND	960	NOUN			3.81578947368421	3.31578947368421	4.17647058823529	2.88235294117647	3.52380952380952	3.66666666666667	4	2	1	71.5	207.64	5.19
Monnier-2014-1031-1002	1002	vérité	truth	TRUTH	1638	NOUN			7.57894736842105	5.10526315789474	7.29411764705882	4.70588235294118	7.80952380952381	5.42857142857143	6	6	3	190.21	133.38	2.37
Monnier-2014-1031-1003	1003	verre	glass	GLASS	604	NOUN	AF	104	5.54054054054054	3.78378378378378	5.47058823529412	4.41176470588235	5.6	3.25	5	3	1	154.13	175.2	6.48
Monnier-2014-1031-1004	1004	vert	green	GREEN	1425	ADJ			6.0379746835443	3.83544303797468	6.25	2.5	6.01408450704225	3.98591549295775	4	3	1	24.74	59.12	5.6
Monnier-2014-1031-1005	1005	vertige	dizziness			NOUN			3.01298701298701	5.67532467532468	3.66666666666667	6.08333333333333	2.89230769230769	5.6	7	6	2	6.14	24.26	3.59
Monnier-2014-1031-1006	1006	vertu	virtue			NOUN			6.95974025974026	4.10519480519481	6.77777777777778	3.33333333333333	6.98529411764706	4.20735294117647	5	5	2	13.49	24.05	2.17
Monnier-2014-1031-1007	1007	veste	jacket	JACKET	2770	NOUN	AF	125	5.67567567567568	3.59459459459459	5.11764705882353	3	6.15	4.1	5	4	1	36	55.68	6.19
Monnier-2014-1031-1008	1008	vêtement	clothes	CLOTHES	1895	NOUN			6.82278481012658	4.53164556962025	5.25	2.75	7	4.73239436619718	8	6	3	3.84	15.34	6.26
Monnier-2014-1031-1009	1009	viande	meat	MEAT	634	NOUN			6.5945945945946	5.51351351351351	7.64705882352941	5.70588235294118	5.7	5.35	6	4	1	43.78	41.35	6.18
Monnier-2014-1031-1010	1010	victoire	win			NOUN			8.20779220779221	7.11688311688312	8	6.16666666666667	8.24615384615385	7.29230769230769	8	7	2	31.31	57.23	3.86
Monnier-2014-1031-1011	1011	vie	life	LIFE	210	NOUN			7.78378378378378	6.54054054054054	8.11764705882353	7.11764705882353	7.5	6.05	3	2	1	986.59	835.47	3.22
Monnier-2014-1031-1012	1012	vieux	old	OLD	1229	NOUN			4.02631578947368	3.07894736842105	4.29411764705882	3.64705882352941	3.80952380952381	2.61904761904762	5	3	1	124.54	129.8	5.4
Monnier-2014-1031-1013	1013	vin	wine	WINE	1524	NOUN			5.7	4.58	6.83333333333333	5.55555555555556	5.0625	4.03125	3	2	1	80.92	99.93	6.45
Monnier-2014-1031-1014	1014	vingt	twenty	TWENTY	1710	ADJ:num			5.82	4.36	6	5	5.71875	4	5	2	1	29.47	154.59	5.1
Monnier-2014-1031-1015	1015	violon	violin	VIOLIN	4023	NOUN	AF	248	5.47368421052632	3.55263157894737	5.76470588235294	3.23529411764706	5.23809523809524	3.80952380952381	6	5	2	11.56	9.73	6.8
Monnier-2014-1031-1016	1016	vis	screw	SCREW	1802	NOUN	AF	198	4.10526315789474	2.89473684210526	4.52941176470588	3.23529411764706	3.76190476190476	2.61904761904762	3	3	1	6.89	6.15	4.9
Monnier-2014-1031-1017	1017	vitesse	speed			NOUN			7.02631578947368	6.81578947368421	6.88235294117647	6.47058823529412	7.14285714285714	7.0952380952381	7	5	2	37.89	54.59	3.72
Monnier-2014-1031-1018	1018	vitre	window	WINDOW	1375	NOUN			4.83783783783784	2.62162162162162	5.11764705882353	2.35294117647059	4.6	2.85	5	4	1	10.21	41.28	6.11
Monnier-2014-1031-1019	1019	voile 	sail	SAILCLOTH	786	NOUN	B	296	5.35135135135135	3.91891891891892	5.11764705882353	2.64705882352941	5.55	5	5	4	1	15.49	30.27	6.25
Monnier-2014-1031-1020	1020	voilier	sailboat	SAILBOAT	4026	NOUN			6.44675324675325	4.21038961038961	6.55555555555556	5	6.43235294117647	4.10588235294118	7	6	2	1.67	2.77	6.47
Monnier-2014-1031-1021	1021	voiture	car	CAR	1111	NOUN	AF	47	6.81081081081081	5.43243243243243	6.82352941176471	5.76470588235294	6.8	5.15	7	6	2	388.87	221.15	6.82
Monnier-2014-1031-1022	1022	vol	flight			NOUN			3.43037974683544	5.77215189873418	3.5	5.5	3.42253521126761	5.80281690140845	3	3	1	74.14	41.22	4.61
Monnier-2014-1031-1023	1023	volant 	steering wheel			NOUN	B	297	6.16	4.98	6.61111111111111	5.61111111111111	5.90625	4.625	6	4	2	19.23	33.51	5.78
Monnier-2014-1031-1024	1024	volcan 	volcano	VOLCANO	2291	NOUN	B	298	5.5	5.5945945945946	6.58823529411765	5.29411764705882	4.575	5.85	6	5	2	4.52	3.85	6.76
Monnier-2014-1031-1025	1025	vote	vote			NOUN			6.25316455696203	4.63291139240506	5.25	4	6.36619718309859	4.70422535211268	4	3	1	11.62	3.72	4.3
Monnier-2014-1031-1026	1026	voyage	travel			NOUN			8.2972972972973	7.10810810810811	8.23529411764706	7.52941176470588	8.35	6.75	6	6	2	112.19	110.54	5.5
Monnier-2014-1031-1027	1027	vrai	true	TRUE	1657	ADJ			7.06	4.92	6.72222222222222	5.05555555555556	7.25	4.84375	4	3	1	34.59	32.7	
Monnier-2014-1031-1028	1028	wagon 	truck			NOUN	B	299	4.75675675675676	3.86486486486486	4.58823529411765	2.94117647058824	4.9	4.65	5	4	2	6.53	18.11	6.58
Monnier-2014-1031-1029	1029	yo-yo	yoyo			NOUN	AF	320	5.84	3.62	5.55555555555556	3.22222222222222	6	3.84375	5	4	2	1.03	0.47	6.61
Monnier-2014-1031-1030	1030	zèbre	zebra	ZEBRA	3675	NOUN	AF	260	6.86486486486487	4.08108108108108	6.82352941176471	4.35294117647059	6.9	3.85	5	4	1	2.65	3.04	6.94
Monnier-2014-1031-1031	1031	zoo	zoo			NOUN			6.83783783783784	5.18918918918919	6.94117647058824	4.88235294117647	6.75	5.45	3	3	2	11.45	6.08	6.5
