ID	NUMBER	ORIGINAL	GERMAN	GLOSS	CONCEPTICON_ID	CONCEPTICON_GLOSS
Steinthal-1875-1549-974	974	Glück	Glück	luck	720	GOOD LUCK
Steinthal-1875-1549-975	975	tapfer	tapfer	brave	3	BRAVE
Steinthal-1875-1549-976	976	feige	feige	cowardly		
Steinthal-1875-1549-977	977	sich fürchten	sich fürchten	to be afraid	1419	FEAR (BE AFRAID)
Steinthal-1875-1549-978	978	gut und schlecht, von Personen und Sachen	gut (Personen)	good (of people)	1035	GOOD
Steinthal-1875-1549-979	979	gut und schlecht, von Personen und Sachen	gut (Sachen)	good (of things)	1035	GOOD
Steinthal-1875-1549-980	980	gut und schlecht, von Personen und Sachen	schlecht (Personen)	bad (of people)	3764	BAD OR EVIL
Steinthal-1875-1549-981	981	gut und schlecht, von Personen und Sachen	schlecht (Sachen)	bad (of things)	1292	BAD
Steinthal-1875-1549-982	982	angenehm	angenehm	pleasant		
Steinthal-1875-1549-983	983	unangenehm	unangenehm	unpleasant	26	UNPLEASANT
Steinthal-1875-1549-984	984	nützlich	nützlich	useful		
Steinthal-1875-1549-985	985	unnütz	unnütz	useless		
Steinthal-1875-1549-986	986	gerecht	gerecht	just		
Steinthal-1875-1549-987	987	ungerecht	ungerecht	unjust		
Steinthal-1875-1549-988	988	Tugend	Tugend	virtue		
Steinthal-1875-1549-989	989	Laster	Laster	vice		
Steinthal-1875-1549-990	990	Sünde	Sünde	sin	2971	SIN
Steinthal-1875-1549-991	991	sündigen	sündigen	to sin		
Steinthal-1875-1549-992	992	Schuld	Schuld	guilt	134	FAULT
Steinthal-1875-1549-993	993	Das ist nicht meine Schuld.	Das ist nicht meine Schuld.	That is not my fault.		
Steinthal-1875-1549-994	994	Gewissen	Gewissen	conscience		
Steinthal-1875-1549-995	995	Wahrheit	Wahrheit	truth	1638	TRUTH
Steinthal-1875-1549-996	996	Wahrhaftigkeit	Wahrhaftigkeit	truthfulness		
Steinthal-1875-1549-997	997	Lüge	Lüge	lie	2826	LIE (FALSEHOOD)
Steinthal-1875-1549-998	998	Lügner	Lügner	liar	3470	LIAR
Steinthal-1875-1549-999	999	Irrthum	Irrthum	mistake	1293	MISTAKE
Steinthal-1875-1549-1000	1000	Gesetz	Gesetz	law	1062	LAW
Steinthal-1875-1549-1001	1001	Sitte	Sitte	custom	1747	CUSTOM
Steinthal-1875-1549-1002	1002	verboten	verboten	forbidden		
Steinthal-1875-1549-1003	1003	erlaubt	erlaubt	allowed		
Steinthal-1875-1549-1004	1004	loben	loben	to praise	3455	COMMEND
Steinthal-1875-1549-1005	1005	tadeln	tadeln	to reprimand		
Steinthal-1875-1549-1006	1006	spotten	spotten	to mock		
Steinthal-1875-1549-1007	1007	anklagen	anklagen	to accuse	1814	ACCUSE
Steinthal-1875-1549-1008	1008	strafen	strafen	to punish	3649	PUNISH
Steinthal-1875-1549-1009	1009	lieben	lieben	to love	923	LOVE
Steinthal-1875-1549-1010	1010	wählen	wählen	to choose	1750	CHOOSE
Steinthal-1875-1549-1011	1011	vorziehen	vorziehen	to favour		
Steinthal-1875-1549-1012	1012	hassen	hassen	to hate	1607	HATE
Steinthal-1875-1549-1013	1013	dankbar	dankbar	thankful		
Steinthal-1875-1549-1014	1014	Dank	Dank	gratitude		
Steinthal-1875-1549-1015	1015	habgierig	habgierig	greedy	2018	GREEDY
Steinthal-1875-1549-1016	1016	Neid	Neid	envy	40	ENVY
Steinthal-1875-1549-1017	1017	wohlthätig	wohlthätig	benevolent		
Steinthal-1875-1549-1018	1018	verschwenden	verschwenden	to waste	79	WASTE
Steinthal-1875-1549-1019	1019	sparsam	sparsam	economical		
Steinthal-1875-1549-1020	1020	geizig	geizig	stingy	1774	STINGY
Steinthal-1875-1549-1021	1021	Grossmuth	Grossmuth	generosity		
Steinthal-1875-1549-1022	1022	grossmüthig	grossmüthig	generous	3632	GENEROUS
Steinthal-1875-1549-1023	1023	verzeihen	verzeihen	to forgive	1528	FORGIVE
Steinthal-1875-1549-1024	1024	geben (Ich gebe dir.)	geben	to give	1447	GIVE
Steinthal-1875-1549-1025	1025	geben (Ich gebe dir.)	Ich gebe dir.	I give to you.		
Steinthal-1875-1549-1026	1026	nehmen	nehmen	to take	1749	TAKE
Steinthal-1875-1549-1027	1027	suchen	suchen	to search	1468	LOOK FOR
Steinthal-1875-1549-1028	1028	finden	finden	to find	719	FIND
Steinthal-1875-1549-1029	1029	empfangen	empfangen	to receive	694	GET
Steinthal-1875-1549-1030	1030	halten	halten	to hold	1448	HOLD
Steinthal-1875-1549-1031	1031	festhalten	festhalten	to clutch		
Steinthal-1875-1549-1032	1032	zurückhalten	zurückhalten	to restrain		
Steinthal-1875-1549-1033	1033	zurückgeben	zurückgeben	to return something	85	GIVE BACK
Steinthal-1875-1549-1034	1034	bringen	bringen	to bring	692	BRING
Steinthal-1875-1549-1035	1035	holen	holen	to get	3551	FETCH
Steinthal-1875-1549-1036	1036	verlieren	verlieren	to lose	1660	LOSE
Steinthal-1875-1549-1037	1037	hergeben	hergeben	to hand something over		
Steinthal-1875-1549-1038	1038	verweigern	verweigern	to refuse	49	REFUSE
Steinthal-1875-1549-1039	1039	hinlegen	hinlegen	to put something down	998	PUT
Steinthal-1875-1549-1040	1040	hinstellen	hinstellen	to put something down	998	PUT
Steinthal-1875-1549-1041	1041	heben	heben	to lift	501	LIFT
Steinthal-1875-1549-1042	1042	etwas aufheben (aufnehmen)	etwas aufheben (aufnehmen)	to pick up something	371	PICK UP
Steinthal-1875-1549-1043	1043	ablegen	ablegen	to cast off		
Steinthal-1875-1549-1044	1044	gehen	gehen	to walk	1443	WALK
Steinthal-1875-1549-1045	1045	treten	treten	to kick	1135	KICK
Steinthal-1875-1549-1046	1046	stehen	stehen	to stand	1442	STAND
Steinthal-1875-1549-1047	1047	sitzen	sitzen	to sit	1416	SIT
Steinthal-1875-1549-1048	1048	sich setzen	sich setzen	to sit down	1649	SIT DOWN
Steinthal-1875-1549-1049	1049	liegen	liegen	to lie	1411	LIE (REST)
Steinthal-1875-1549-1050	1050	sich legen	sich legen	to lie down	215	LIE DOWN
Steinthal-1875-1549-1051	1051	laufen	laufen	to run	1519	RUN
Steinthal-1875-1549-1052	1052	knien	knien	to kneel	66	KNEEL
Steinthal-1875-1549-1053	1053	kriechen	kriechen	to creep	3215	CREEP
Steinthal-1875-1549-1054	1054	springen	springen	to jump	1829	JUMP
Steinthal-1875-1549-1055	1055	sich anlehnen	sich anlehnen	to lean on someone or something		
Steinthal-1875-1549-1056	1056	hängen	hängen	to hang	2884	HANG
Steinthal-1875-1549-1057	1057	sinken	sinken	to sink	1088	SINK (DESCEND)
Steinthal-1875-1549-1058	1058	fallen	fallen	to fall	1280	FALL
Steinthal-1875-1549-1059	1059	sich neigen	sich neigen	to tilt		
Steinthal-1875-1549-1060	1060	bücken	bücken	to bend down	2761	BEND (ONESELF)
Steinthal-1875-1549-1061	1061	kommen	kommen	to come	1446	COME
Steinthal-1875-1549-1062	1062	weggehn	weggehn	to go away	1752	LEAVE
Steinthal-1875-1549-1063	1063	hereinkommen	hereinkommen	to come inside		
Steinthal-1875-1549-1064	1064	hinausgehn	hinausgehn	to go outside	1107	GO OUT
Steinthal-1875-1549-1065	1065	hineingehen	hineingehen	to go inside	749	ENTER
Steinthal-1875-1549-1066	1066	spazieren gehen	spazieren gehen	to stroll	2890	WALK (TAKE A WALK)
Steinthal-1875-1549-1067	1067	zurückkehren	zurückkehren	to return	581	COME BACK
Steinthal-1875-1549-1068	1068	wohnen (zu Hause sein)	wohnen (zu Hause sein)	to reside	363	DWELL (LIVE, RESIDE)
Steinthal-1875-1549-1069	1069	Reise	Reise	journey	2393	JOURNEY
Steinthal-1875-1549-1070	1070	Gepäck	Gepäck	baggage		
Steinthal-1875-1549-1071	1071	Stab	Stab	cane		
Steinthal-1875-1549-1072	1072	Wagen	Wagen	carriage	2620	CARRIAGE
Steinthal-1875-1549-1073	1073	Peitsche	Peitsche	whip	2630	WHIP
Steinthal-1875-1549-1074	1074	Zügel	Zügel	reins		
Steinthal-1875-1549-1075	1075	Weg	Weg	way	2457	PATH OR ROAD
Steinthal-1875-1549-1076	1076	Brücke	Brücke	bridge	1011	BRIDGE
Steinthal-1875-1549-1077	1077	reiten	reiten	to ride	367	RIDE
Steinthal-1875-1549-1078	1078	fahren	fahren	to drive	741	DRIVE
Steinthal-1875-1549-1079	1079	übersetzen	übersetzen	to ferry over		
Steinthal-1875-1549-1080	1080	absteigen	absteigen	to dismount		
Steinthal-1875-1549-1081	1081	hinauf-, hinabsteigen	hinaufsteigen	to ascend	705	GO UP (ASCEND)
Steinthal-1875-1549-1082	1082	hinauf-, hinabsteigen	hinabsteigen	to descend	2014	GO DOWN (DESCEND)
Steinthal-1875-1549-1083	1083	ausruhen	ausruhen	to rest	168	REST
Steinthal-1875-1549-1084	1084	zurückbleiben	zurückbleiben	to stay behind		
Steinthal-1875-1549-1085	1085	entgegengehn	entgegengehn	to approach	1778	APPROACH
Steinthal-1875-1549-1086	1086	begegnen	begegnen	to meet	1831	MEET
Steinthal-1875-1549-1087	1087	sich trennen	sich trennen	to split up		
Steinthal-1875-1549-1088	1088	grüssen	grüssen	to greet	3552	GREET
Steinthal-1875-1549-1089	1089	Ceremonien beim Grüssen (etwa: Hand geben)	Ceremonien beim Grüssen	ceremonies of greeting		
Steinthal-1875-1549-1090	1090	Ceremonien beim Grüssen (etwa: Hand geben)	Hand geben	to shake hands		
Steinthal-1875-1549-1091	1091	Abschied nehmen	Abschied nehmen	to say farewell		
Steinthal-1875-1549-1092	1092	sich auf der Reise irren	sich auf der Reise irren	to lose one‘s way		
Steinthal-1875-1549-1093	1093	den Weg zeigen (überhaupt etwas zeigen)	den Weg zeigen	to show the way		
Steinthal-1875-1549-1094	1094	den Weg zeigen (überhaupt etwas zeigen)	überhaupt etwas zeigen	to show something	1039	SHOW
Steinthal-1875-1549-1095	1095	führen	führen	to lead	43	LEAD (GUIDE)
Steinthal-1875-1549-1096	1096	schicken	schicken	to send	1127	SEND
Steinthal-1875-1549-1097	1097	Bote	Bote	messenger		
Steinthal-1875-1549-1098	1098	Er hat mich gut aufgenommen.	Er hat mich gut aufgenommen.	He accommodated me well.		
Steinthal-1875-1549-1099	1099	an einem Orte verweilen	an einem Orte verweilen	to stay in one place		
Steinthal-1875-1549-1100	1100	Du bist lange geblieben.	Du bist lange geblieben.	You have stayed long.		
Steinthal-1875-1549-1101	1101	schneiden	schneiden	to cut	1432	CUT
Steinthal-1875-1549-1102	1102	Ein Stock bricht.	Ein Stock bricht.	A stick breaks.		
Steinthal-1875-1549-1103	1103	den Stock zerbrechen	den Stock zerbrechen	to break a stick		
Steinthal-1875-1549-1104	1104	Er ist zerbrochen.	Er ist zerbrochen.	It is broken.	588	BROKEN
Steinthal-1875-1549-1105	1105	etwas zerreissen	etwas zerreissen	to tear apart		
Steinthal-1875-1549-1106	1106	Es ist zerrissen.	Es ist zerrissen.	It is torn.		
Steinthal-1875-1549-1107	1107	Das Kleid ist abgetragen.	Das Kleid ist abgetragen.	The dress is worn out.		
Steinthal-1875-1549-1108	1108	Der Krug ist gespalten.	Der Krug ist gespalten.	The jug is split in two.		
Steinthal-1875-1549-1109	1109	Der Schlauch platzt.	Der Schlauch platzt.	The pipe bursts.		
Steinthal-1875-1549-1110	1110	werfen	werfen	to throw	1456	THROW
Steinthal-1875-1549-1111	1111	setzen	setzen	to sit down		
Steinthal-1875-1549-1112	1112	legen	legen	to lay	2071	LAY (VERB)
Steinthal-1875-1549-1113	1113	sitzen	sitzen	to sit	1416	SIT
Steinthal-1875-1549-1114	1114	liegen	liegen	to lie	1411	LIE (REST)
Steinthal-1875-1549-1115	1115	binden	binden	to bind	1917	TIE
Steinthal-1875-1549-1116	1116	knüpfen	knüpfen	to tie		
Steinthal-1875-1549-1117	1117	Knoten	Knoten	knot	760	KNOT
Steinthal-1875-1549-1118	1118	lösen	lösen	to untie	352	UNTIE
Steinthal-1875-1549-1119	1119	drehen	drehen	to turn	1445	TURN (SOMETHING)
Steinthal-1875-1549-1120	1120	schlagen	schlagen	to beat	2133	STRIKE OR BEAT
Steinthal-1875-1549-1121	1121	drücken	drücken	to press	1913	PRESS
Steinthal-1875-1549-1122	1122	ziehen	ziehen	to pull	1455	PULL
Steinthal-1875-1549-1123	1123	wegziehen	wegziehen	to pull away		
Steinthal-1875-1549-1124	1124	stossen	stossen	to push, to thrust	1452	PUSH
Steinthal-1875-1549-1125	1125	tragen	tragen	to carry	700	CARRY
Steinthal-1875-1549-1126	1126	reiben	reiben	to rub	1449	RUB
Steinthal-1875-1549-1127	1127	mengen	mengen	to mix	2017	MIX
Steinthal-1875-1549-1128	1128	Speise mit dem Löffel umrühren	Speise mit dem Löffel umrühren	to stir food with a spoon		
Steinthal-1875-1549-1129	1129	Wasser schöpfen	Wasser schöpfen	to scoop water		
Steinthal-1875-1549-1130	1130	ein-, ausgiessen	eingiessen	to pour in	1487	POUR
Steinthal-1875-1549-1131	1131	ein-, ausgiessen	ausgiessen	to pour out		
Steinthal-1875-1549-1132	1132	retten aus der Gefahr, aus dem Wasser	retten aus der Gefahr	to rescue from danger	2008	RESCUE
Steinthal-1875-1549-1133	1133	retten aus der Gefahr, aus dem Wasser	retten aus dem Wasser	to rescue from drowning		
Steinthal-1875-1549-1134	1134	verbrennen	verbrennen	to burn	2102	BURN
Steinthal-1875-1549-1135	1135	bewachen	bewachen	to guard		
Steinthal-1875-1549-1136	1136	bewahren	bewahren	to preserve	1997	PRESERVE
Steinthal-1875-1549-1137	1137	verbergen	verbergen	to hide	602	HIDE (CONCEAL)
Steinthal-1875-1549-1138	1138	verschliessen, etwas in einem Behälter	verschliessen	to seal		
Steinthal-1875-1549-1139	1139	verschliessen, etwas in einem Behälter	etwas in einem Behälter verschliessen	to seal off in a container		
Steinthal-1875-1549-1140	1140	bedecken	bedecken	to cover	761	COVER
Steinthal-1875-1549-1141	1141	einen Topf zudecken	einen Topf zudecken	to cover a pot		
Steinthal-1875-1549-1142	1142	öffnen	öffnen	to open	1156	OPEN
Steinthal-1875-1549-1143	1143	einhüllen	einhüllen	to wrap	1113	WRAP
Steinthal-1875-1549-1144	1144	auswickeln	auswickeln	to unwrap		
Steinthal-1875-1549-1145	1145	offen	offen	open	3235	OPEN (STATE)
Steinthal-1875-1549-1146	1146	bloss	bloss	bare		
Steinthal-1875-1549-1147	1147	anfangen	anfangen	to begin	3447	BEGIN OR START
Steinthal-1875-1549-1148	1148	enden	enden	to end	1766	FINISH
Steinthal-1875-1549-1149	1149	aufhören zu singen	aufhören zu singen	to stop singing		
Steinthal-1875-1549-1150	1150	Der Sommer ist vorüber.	Der Sommer ist vorüber.	The summer is over.		
Steinthal-1875-1549-1151	1151	Der Monat geht zu Ende.	Der Monat geht zu Ende.	The month draws to an end.		
Steinthal-1875-1549-1152	1152	voranschreiten	voranschreiten	to march on		
Steinthal-1875-1549-1153	1153	folgen	folgen	to follow	1085	FOLLOW
Steinthal-1875-1549-1154	1154	gehorchen	gehorchen	to obey	1635	OBEY
Steinthal-1875-1549-1155	1155	gehorsam	gehorsam	obedient		
Steinthal-1875-1549-1156	1156	ungehorsam	ungehorsam	disobedient		
Steinthal-1875-1549-1157	1157	messen	messen	to measure	1506	MEASURE
Steinthal-1875-1549-1158	1158	theilen	theilen	to divide	1119	DIVIDE
Steinthal-1875-1549-1159	1159	wägen (besondere Maasse)	wägen	to weigh (something)		
Steinthal-1875-1549-1160	1160	weit	weit	wide	1243	WIDE
Steinthal-1875-1549-1161	1161	eng	eng	tight	3053	TIGHT
Steinthal-1875-1549-1162	1162	breit	breit	broad	2531	BROAD
Steinthal-1875-1549-1163	1163	schmal	schmal	narrow	1267	NARROW
Steinthal-1875-1549-1164	1164	dick	dick	thick	1244	THICK
Steinthal-1875-1549-1165	1165	dünn	dünn	thin	2308	THIN
Steinthal-1875-1549-1166	1166	hoch	hoch	high	2790	HIGH OR TALL
Steinthal-1875-1549-1167	1167	niedrig	niedrig	low	3348	LOW (POSITION OR HEIGHT)
Steinthal-1875-1549-1168	1168	tief	tief	deep	1593	DEEP
Steinthal-1875-1549-1169	1169	flach	flach	flat	1633	FLAT
Steinthal-1875-1549-1170	1170	gross	gross	large	1202	BIG
Steinthal-1875-1549-1171	1171	klein	klein	small	1246	SMALL
Steinthal-1875-1549-1172	1172	lang	lang	long	1203	LONG
Steinthal-1875-1549-1173	1173	kurz	kurz	short	1645	SHORT
Steinthal-1875-1549-1174	1174	entfernt	entfernt	far away	1406	FAR
Steinthal-1875-1549-1175	1175	nahe	nahe	near	1942	NEAR
Steinthal-1875-1549-1176	1176	rechts	rechts	right	1019	RIGHT
Steinthal-1875-1549-1177	1177	links	links	left	244	LEFT
Steinthal-1875-1549-1178	1178	gerade	gerade	straight	1404	STRAIGHT
Steinthal-1875-1549-1179	1179	krumm	krumm	bent	297	CROOKED
Steinthal-1875-1549-1180	1180	einfach	einfach	simple		
Steinthal-1875-1549-1181	1181	doppelt	doppelt	double		
Steinthal-1875-1549-1182	1182	viel	viel	much, many	1198	MANY
Steinthal-1875-1549-1183	1183	wenig	wenig	little, few	1242	FEW
Steinthal-1875-1549-1184	1184	oft	oft	often	1852	OFTEN
Steinthal-1875-1549-1185	1185	selten	selten	rare	209	RARE
Steinthal-1875-1549-1186	1186	alt	alt	old	2113	OLD (USED)
Steinthal-1875-1549-1187	1187	neu	neu	new	1231	NEW
Steinthal-1875-1549-1188	1188	ganz	ganz	whole	2277	WHOLE
Steinthal-1875-1549-1189	1189	halb	halb	half		
Steinthal-1875-1549-1190	1190	voll	voll	full	1429	FULL
Steinthal-1875-1549-1191	1191	leer	leer	empty	1624	EMPTY
Steinthal-1875-1549-1192	1192	stark	stark	strong	785	STRONG
Steinthal-1875-1549-1193	1193	schwach	schwach	weak	1601	WEAK
Steinthal-1875-1549-1194	1194	früh	früh	early	672	EARLY
Steinthal-1875-1549-1195	1195	spät	spät	late	477	LATE
Steinthal-1875-1549-1196	1196	Er übertrifft dich an Grösse (ist grösser als du).	Er übertrifft dich an Grösse (ist grösser als du).	He is taller than you.		
Steinthal-1875-1549-1197	1197	Sie übertreffen euch an Zahl (sind zahlreicher als ihr).	Sie übertreffen euch an Zahl (sind zahlreicher als ihr).	They are more than you.		
Steinthal-1875-1549-1198	1198	Ich bin stärker als du.	Ich bin stärker als du.	I am stronger than you.		
Steinthal-1875-1549-1199	1199	Er ist ausgezeichnet an Grösse, Schönheit.	Er ist ausgezeichnet an Grösse.	He is outstandingly tall.		
Steinthal-1875-1549-1200	1200	Er ist ausgezeichnet an Grösse, Schönheit.	Er ist ausgezeichnet an Schönheit.	He is outstandingly beautiful.		
Steinthal-1875-1549-1201	1201	heiter	heiter	cheerful	1976	MERRY
Steinthal-1875-1549-1202	1202	ernst	ernst	serious		
Steinthal-1875-1549-1203	1203	lustig	lustig	funny		
Steinthal-1875-1549-1204	1204	betrübt	betrübt	melancholic	1552	GLOOMY
Steinthal-1875-1549-1205	1205	Er betrauert seinen Vater.	Er betrauert seinen Vater.	He mourns his father.		
Steinthal-1875-1549-1206	1206	Ich bedaure dich.	Ich bedaure dich.	I pity you.		
Steinthal-1875-1549-1207	1207	glücklich	glücklich	happy	1495	HAPPY
Steinthal-1875-1549-1208	1208	unglücklich	unglücklich	unhappy	699	SAD
Steinthal-1875-1549-1209	1209	Glück	Glück	happiness	2941	HAPPINESS
Steinthal-1875-1549-1210	1210	Unglück	Unglück	misfortune	56	BAD LUCK
Steinthal-1875-1549-1211	1211	geduldig	geduldig	patient		
Steinthal-1875-1549-1212	1212	Geduld	Geduld	patience		
Steinthal-1875-1549-1213	1213	überdrüssig	überdrüssig	weary		
Steinthal-1875-1549-1214	1214	Ich bin es zufrieden.	Ich bin es zufrieden.	I am satisfied.		
Steinthal-1875-1549-1215	1215	Ich bin dagegen.	Ich bin dagegen.	I am against it.		
Steinthal-1875-1549-1216	1216	Das gefällt mir.	Das gefällt mir.	I like it.		
Steinthal-1875-1549-1217	1217	Gefällt dir das Mädchen?	Gefällt dir das Mädchen?	Do you like the girl?		
Steinthal-1875-1549-1218	1218	Ich habe dich gern.	Ich habe dich gern.	I like you.		
Steinthal-1875-1549-1219	1219	Nach deinem Belieben.	Nach deinem Belieben.	As you like it.		
Steinthal-1875-1549-1220	1220	Ich ziehe dieses vor, es ist besser als jenes.	Ich ziehe dieses vor, es ist besser als jenes.	I prefer this, it is better than that.		
Steinthal-1875-1549-1221	1221	Ich freue mich, es freut mich.	Ich freue mich, es freut mich.	I‘m pleased.		
Steinthal-1875-1549-1222	1222	Ich habe genug.	Ich habe genug.	I have enough.		
Steinthal-1875-1549-1223	1223	Warum bist du so traurig?	Warum bist du so traurig?	Why are you so sad?		
Steinthal-1875-1549-1224	1224	Was weinst du?	Was weinst du?	Why do you cry?		
Steinthal-1875-1549-1225	1225	Kummer	Kummer	grief	1668	GRIEF
Steinthal-1875-1549-1226	1226	Sorge	Sorge	sorrow	1668	GRIEF
Steinthal-1875-1549-1227	1227	helfen	helfen	to help	1897	HELP
Steinthal-1875-1549-1228	1228	Mitleid	Mitleid	compassion		
Steinthal-1875-1549-1229	1229	Aerger	Aerger	anger	82	ANGER
Steinthal-1875-1549-1230	1230	Freude	Freude	joy	2524	JOY
Steinthal-1875-1549-1231	1231	Zorn	Zorn	rage		
Steinthal-1875-1549-1232	1232	zürnen	zürnen	to be angry	2223	BE ANGRY
Steinthal-1875-1549-1233	1233	Scham	Scham	shame	1776	SHAME
Steinthal-1875-1549-1234	1234	wünschen	wünschen	to wish		
Steinthal-1875-1549-1235	1235	wollen	wollen	to want	1784	WANT
Steinthal-1875-1549-1236	1236	nicht wollen	nicht wollen	to not want		
Steinthal-1875-1549-1237	1237	hoffen	hoffen	to hope	1092	HOPE
Steinthal-1875-1549-1238	1238	nachdenken (überlegen)	nachdenken (überlegen)	to reflect	1415	THINK (REFLECT)
Steinthal-1875-1549-1239	1239	versuchen	versuchen	to try	1812	TRY
Steinthal-1875-1549-1240	1240	prüfen	prüfen	to examine	2571	TRY (TEST)
Steinthal-1875-1549-1241	1241	Gib Acht.	Gib Acht.	Take care.		
Steinthal-1875-1549-1242	1242	sich erinnern	sich erinnern	to remember	707	REMEMBER
Steinthal-1875-1549-1243	1243	vergessen	vergessen	to forget	1523	FORGET
Steinthal-1875-1549-1244	1244	vermuthen	vermuthen	to suspect	1841	SUSPECT
Steinthal-1875-1549-1245	1245	glauben	glauben	to believe	1890	BELIEVE
Steinthal-1875-1549-1246	1246	zweifeln	zweifeln	to doubt	3536	DOUBT (SOMETHING)
Steinthal-1875-1549-1247	1247	lernen	lernen	to learn	504	LEARN
Steinthal-1875-1549-1248	1248	verstehn	verstehn	to understand	1536	UNDERSTAND
Steinthal-1875-1549-1249	1249	können	können	to be able to	972	BE ABLE
Steinthal-1875-1549-1250	1250	lehren	lehren	to teach	709	TEACH
Steinthal-1875-1549-1251	1251	zeigen	zeigen	to show	1039	SHOW
Steinthal-1875-1549-1252	1252	wissen	wissen	to know	1410	KNOW (SOMETHING)
Steinthal-1875-1549-1253	1253	gestehn	gestehn	to confess	2022	ADMIT
Steinthal-1875-1549-1254	1254	läugnen	läugnen	to deny	755	DENY
Steinthal-1875-1549-1255	1255	die Zahlen von eins bis hundert	eins	one	1493	ONE
Steinthal-1875-1549-1256	1256	die Zahlen von eins bis hundert	zwei	two	1498	TWO
Steinthal-1875-1549-1257	1257	die Zahlen von eins bis hundert	drei	three	492	THREE
Steinthal-1875-1549-1258	1258	die Zahlen von eins bis hundert	vier	four	1500	FOUR
Steinthal-1875-1549-1259	1259	die Zahlen von eins bis hundert	fünf	five	493	FIVE
Steinthal-1875-1549-1260	1260	die Zahlen von eins bis hundert	sechs	six	1703	SIX
Steinthal-1875-1549-1261	1261	die Zahlen von eins bis hundert	sieben	seven	1704	SEVEN
Steinthal-1875-1549-1262	1262	die Zahlen von eins bis hundert	acht	eight	1705	EIGHT
Steinthal-1875-1549-1263	1263	die Zahlen von eins bis hundert	neun	nine	1483	NINE
Steinthal-1875-1549-1264	1264	die Zahlen von eins bis hundert	zehn	ten	1515	TEN
Steinthal-1875-1549-1265	1265	die Zahlen von eins bis hundert	elf	eleven	1706	ELEVEN
Steinthal-1875-1549-1266	1266	die Zahlen von eins bis hundert	zwölf	twelve	1707	TWELVE
Steinthal-1875-1549-1267	1267	die Zahlen von eins bis hundert	dreizehn	thirteen	1708	THIRTEEN
Steinthal-1875-1549-1268	1268	die Zahlen von eins bis hundert	vierzehn	fourteen	2451	FOURTEEN
Steinthal-1875-1549-1269	1269	die Zahlen von eins bis hundert	fünfzehn	fifteen	1709	FIFTEEN
Steinthal-1875-1549-1270	1270	die Zahlen von eins bis hundert	sechzehn	sixteen	2454	SIXTEEN
Steinthal-1875-1549-1271	1271	die Zahlen von eins bis hundert	siebzehn	seventeen	2453	SEVENTEEN
Steinthal-1875-1549-1272	1272	die Zahlen von eins bis hundert	achtzehn	eighteen	1713	EIGHTEEN
Steinthal-1875-1549-1273	1273	die Zahlen von eins bis hundert	neunzehn	nineteen	1714	NINETEEN
Steinthal-1875-1549-1274	1274	die Zahlen von eins bis hundert	zwanzig	twenty	1710	TWENTY
Steinthal-1875-1549-1275	1275	die Zahlen von eins bis hundert	einundzwanzig	twenty one	1734	TWENTY ONE
Steinthal-1875-1549-1276	1276	die Zahlen von eins bis hundert	zweiundzwanzig	twenty two	3166	TWENTY TWO
Steinthal-1875-1549-1277	1277	die Zahlen von eins bis hundert	dreiundzwanzig	twenty three	3165	TWENTY THREE
Steinthal-1875-1549-1278	1278	die Zahlen von eins bis hundert	vierundzwanzig	twenty four	1736	TWENTY FOUR
Steinthal-1875-1549-1279	1279	die Zahlen von eins bis hundert	fünfundzwanzig	twenty five	1738	TWENTY FIVE
Steinthal-1875-1549-1280	1280	die Zahlen von eins bis hundert	sechsundzwanzig	twenty six	3476	TWENTY SIX
Steinthal-1875-1549-1281	1281	die Zahlen von eins bis hundert	siebenundzwanzig	twenty seven	3477	TWENTY SEVEN
Steinthal-1875-1549-1282	1282	die Zahlen von eins bis hundert	achtundzwanzig	twenty eight	3478	TWENTY EIGHT
Steinthal-1875-1549-1283	1283	die Zahlen von eins bis hundert	neunundzwanzig	twenty nine	3479	TWENTY NINE
Steinthal-1875-1549-1284	1284	die Zahlen von eins bis hundert	dreißig	thirty	1715	THIRTY
Steinthal-1875-1549-1285	1285	die Zahlen von eins bis hundert	einunddreißig	thirty one	3480	THIRTY ONE
Steinthal-1875-1549-1286	1286	die Zahlen von eins bis hundert	zweiunddreißig	thirty two	3481	THIRTY TWO
Steinthal-1875-1549-1287	1287	die Zahlen von eins bis hundert	dreiunddreißig	thirty three	3482	THIRTY THREE
Steinthal-1875-1549-1288	1288	die Zahlen von eins bis hundert	vierunddreißig	thirty four	3483	THIRTY FOUR
Steinthal-1875-1549-1289	1289	die Zahlen von eins bis hundert	fünfunddreißig	thirty five	3484	THIRTY FIVE
Steinthal-1875-1549-1290	1290	die Zahlen von eins bis hundert	sechsunddreißig	thirty six	3485	THIRTY SIX
Steinthal-1875-1549-1291	1291	die Zahlen von eins bis hundert	siebenunddreißig	thirty seven	3486	THIRTY SEVEN
Steinthal-1875-1549-1292	1292	die Zahlen von eins bis hundert	achtunddreißig	thirty eight	3487	THIRTY EIGHT
Steinthal-1875-1549-1293	1293	die Zahlen von eins bis hundert	neununddreißig	thirty nine	3488	THIRTY NINE
Steinthal-1875-1549-1294	1294	die Zahlen von eins bis hundert	vierzig	forty	1716	FORTY
Steinthal-1875-1549-1295	1295	die Zahlen von eins bis hundert	einundvierzig	forty one	3556	FORTY ONE
