ID	NUMBER	GLOSS	CONCEPTICON_ID	CONCEPTICON_GLOSS	AFRIKAANS_AOA	AFRIKAANS	AMERICANENGLISH_AOA	AMERICANENGLISH	CATALAN_AOA	CATALAN	CZECH_AOA	CZECH	DANISH_AOA	DANISH	DUTCH_AOA	DUTCH	ENGLISH_AOA	ENGLISH	FINNISH_AOA	FINNISH	GAELIC_AOA	GAELIC	GERMAN_AOA	GERMAN	GREEK_AOA	GREEK	HEBREW_AOA	HEBREW	HUNGARIAN_AOA	HUNGARIAN	ICELANDIC_AOA	ICELANDIC	IRISH_AOA	IRISH	XHOSA_AOA	XHOSA	ITALIAN_AOA	ITALIAN	LEBANESEARABIC_AOA	LEBANESEARABIC	LITHUANIAN_AOA	LITHUANIAN	LUXEMBOURGISH_AOA	LUXEMBOURGISH	MALAY_AOA	MALAY	MALTESE_AOA	MALTESE	PERSIAN_AOA	PERSIAN	POLISH_AOA	POLISH	RUSSIAN_AOA	RUSSIAN	SOUTHAFRICANENGLISH_AOA	SOUTHAFRICANENGLISH	SERBIAN_AOA	SERBIAN	SLOVAK_AOA	SLOVAK	SPANISH_AOA	SPANISH	SWEDISH_AOA	SWEDISH	TURKISH_AOA	TURKISH	WESTERNARMENIAN_AOA	WESTERNARMENIAN
Luniewska-2019-299-227	227	open	1156	OPEN	3.27027027027027	oopmaak	3.56521739130435	open	2.7	obrir	3.15384615384615	otvírat	2.82608695652174	åbner	3.81818181818182	openen	3.01612903225806	open	1.91666666666667	avata	4.04761904761905	a’fosgladh	2.71428571428571	öffnen	3.03125	ανοίγει	2.45	lifto'ax	4.47619047619048	nyit	2.26086956521739	opna	2.78947368421053	(ag) oscailt	4.76190476190476	vula	2.625	aprire	2.88095238095238	fatah	3	atidaryti	2.68181818181818	opmaachen	4.08108108108108	buka	4.0952380952381	tiftaħ	3.47619047619048	باز کردن	2.84375	otwierać	2.27777777777778	открывать	2.71428571428571	open	3.57575757575758	otvoriti	2.60606060606061	otvárať	2.63636363636364	abrir	2.39130434782609	öppna 	2.43589743589744	açmak	2.29166666666667	Բանալ 
Luniewska-2019-299-228	228	operate	3121	OPERATE (MEDICINE)	5.66666666666667	opereer	6.73913043478261	operate	6.3	operar	6.15384615384615	operovat	5.47826086956522	opererer	6.09090909090909	opereren	6.66115702479339	operate	2.33333333333333	leikata	5.61904761904762	a’dèanamhopairèisean	4.95238095238095	operieren	6.79411764705882	χειρουργεί	6.55	lenate'ax	3.38095238095238	műt	5.90909090909091	skera upp	6.68421052631579	(ag) déanamh oibráid ar	6.96	qhaqha	6.625	operare	6.57142857142857	3emil 3amaliyye	6.25	operuoti	5.23809523809524	operéieren	7.45945945945946	bedah	7.90476190476191	topera	7.42857142857143	جراحی کردن	6.09375	operować	6.88888888888889	оперировать	6.70731707317073	operate	6.42424242424242	operisati	5.90909090909091	operovať	6.13636363636364	operar	6	operera	5.86842105263158	ameliyat etmek	7.95833333333333	Գործողութիւն ընել
Luniewska-2019-299-229	229	paint	3122	PAINT (SOMETHING)	3.78378378378378	verf	3.91304347826087	paint	3.05	pintar	2.84615384615385	malovat	2.90909090909091	maler	3.45454545454545	verven	3.30645161290323	paint	2.41666666666667	maalata	4.14285714285714	a’peantadh	4.95238095238095	streichen	5.11764705882353	μπογιατίζει	2.66666666666667	licbo'a	5.95238095238095	fest	3.69565217391304	mála	3.10526315789474	(ag) péinteáil	8.86363636363636	peyinta	4.58333333333333	dipingere	5.95238095238095	dahan	2.92857142857143	piešti	3.18181818181818	molen	4.37837837837838	lukis	5.80952380952381	tbajjad	3.28571428571429	نقاشی کردن	3.03125	malować	3.19444444444444	красить	3.23809523809524	paint	4.63636363636364	slikati	2.90909090909091	maľovať	2.90909090909091	pintar	2.78260869565217	måla	3.07692307692308	boyamak		-
Luniewska-2019-299-230	230	pee	592	PISS	2.59459459459459	piepie	2.8695652173913	pee	2.35	fer pipi	2.19230769230769	čůrat	2.08695652173913	tisser	2.22727272727273	plassen	3.35483870967742	pee	1.45833333333333	pissata	4.47619047619048	a’mùin	3.23809523809524	pinkeln	3.19117647058824	κατουράει	4.42105263157895	lehashtin	3.9047619047619	pisil	2.17391304347826	pissa	4.11111111111111	(ag) múin	4.33333333333333	chama	2.25	fare pipě	2.42857142857143	3emil pipi	5.18518518518519	šlapintis	2.52272727272727	pissen		-	5.0952380952381	tpixxi	2.47619047619048	جیش کردن	2.5	sikać	3.30555555555556	писать	3.21428571428571	pee	3.09090909090909	piškiti	1.90909090909091	cikať	5	orinar	2.21739130434783	kissa	2.84210526315789	işemek	4.375	Միզել 
Luniewska-2019-299-231	231	peel	275	PEEL	4.05405405405405	skil	4.39130434782609	peel	3.9	pelar	4.07692307692308	loupat	3.82608695652174	skræller	4.04545454545455	schillen	4.82113821138211	peel	2.79166666666667	kuoria	5.14285714285714	a’rùsgadh	3.66666666666667	schälen	5	ξεφλουδίζει	3.9	lekalef	2.33333333333333	hámoz	4.45454545454545	skræla	7	(ag) scamh	5.09090909090909	xuba	4.70833333333333	sbucciare	4.47619047619048	achchar	4.17857142857143	lupti	3.90909090909091	schielen	6.67567567567568	kupas	5.71428571428571	tqaxxar	4.42857142857143	پوست کندن	4.2258064516129	obierać	3.19444444444444	чистить	3.8780487804878	peel	5.3030303030303	ljuštiti	4.36363636363636	lúpať	4.40909090909091	pelar	3.52173913043478	skala	3.94871794871795	soymak	4.41666666666667	Կեղուել 
Luniewska-2019-299-232	232	photograph	3123	PHOTOGRAPH (SOMETHING)	5	afneem	5.60869565217391	photograph	5.05	fotografiar	4.26923076923077	fotit	4.43478260869565	fotograferer	5.25	fotograferen	5.32520325203252	photograph	3.45833333333333	kuvata	5.14285714285714	a’togaildealbh	4.52380952380952	fotografieren	4.70588235294118	φωτογραφίζει	3.85714285714286	lecalem	4.71428571428571	fényképez	4.04347826086957	taka mynd	6.42105263157895	(ag) tógaint ghrianghraf	6.8	fota	4.875	fotografare	4.19047619047619	sawwar	4.39285714285714	fotografuoti	4	fotographéieren	5.94594594594595	ambil gambar	5.47619047619048	tiġbed	4.90476190476191	عکس گرفتن	4.25	robić zdjęcie	3.97222222222222	фотографировать	5.04878048780488	photograph	4.48484848484848	slikati	4.45454545454545	fotografovať	5.40909090909091	hacer una foto	4.91304347826087	fotografera	3.92307692307692	fotoğraf çekmek	3.33333333333333	Նկարել 
Luniewska-2019-299-233	233	pick	2148	PICK	3.81081081081081	pluk	3.60869565217391	pick	3.75	collir	3.42307692307692	trhat	3.1304347826087	plukker	3.68181818181818	plukken	3.52016129032258	pick	3.04166666666667	poimia	3.66666666666667	a’togail	3.57142857142857	pflücken	3.36764705882353	κόβει	3.05	liktof	3.95238095238095	szed	3.47826086956522	tína	3.35	(ag) piocadh	6.13636363636364	ukukh'iintyantyambo	3.58333333333333	raccogliere	4.14285714285714	attaf 	3.67857142857143	skinti	2.90909090909091	plécken	5.86486486486487	petik	5.0952380952381	taqta'	4.71428571428571	چیدن	3.5625	zrywać kwiaty	3.47222222222222	срывать	3.41463414634146	pick	4.09090909090909	brati	3.09090909090909	trhať	4.44444444444444	coger	3.34782608695652	plocka 	3.20512820512821	çiçek toplamak	4.54166666666667	Քաղել
Luniewska-2019-299-234	234	pinch	378	PINCH	3.45945945945946	knyp	4.08695652173913	pinch	3.85	pessigar	3.92307692307692	štípat	3.5	napper	3.36363636363636	knijpen	3.94262295081967	pinch	2.70833333333333	nipistää	4.66666666666667	a’toirtbìdeagà	4.14285714285714	kneifen	3.95454545454545	τσιμπάει	3.8	licbot	3.57142857142857	csíp	3.52173913043478	klípa	6.47058823529412	(ag) baint pinseog as	5.28	tsweba	4.125	pizzicare	4.40476190476191	aras	3.96428571428571	gnybti	3.27272727272727	pëtzen	4.32432432432432	cubit	5.28571428571429	toqros	4.95238095238095	نیشگون گرفتن	3.78125	szczypać	3.13888888888889	щипать	3.47619047619048	pinch	4.33333333333333	štipati	3.39393939393939	štípať	4.45454545454545	pellizcar	3.43478260869565	nypa	4.10526315789474	çimdiklemek	5.625	Կսմռթել 
Luniewska-2019-299-235	235	plant	653	PLANT (VEGETATION)	3.75675675675676	plant	4.1304347826087	plant	4.25	plantar	5.07692307692308	sázet	3.82608695652174	planter	4.40909090909091	planten	4.20967741935484	plant	3.91666666666667	istuttaa	4.33333333333333	a’cur	3.76190476190476	pflanzen	4.39393939393939	φυτεύουν	3.61904761904762	lishtol	3.42857142857143	ültet	4.82608695652174	gróðursetja	4.52631578947368	(ag) cuir planda	6.48	tyala	4	piantare	4.47619047619048	zara3	3.96428571428571	sodinti	4.04761904761905	planzen	4.86486486486487	tanam	6.28571428571429	tħawwel	4.55	کاشتن	4.4375	sadzić	3.52777777777778	сажать	3.51219512195122	plant	4.90909090909091	saditi	4.15151515151515	sadiť	6.04545454545455	plantar	4.56521739130435	plantera	4.28205128205128	dikmek	4.20833333333333	Ցանել 
Luniewska-2019-299-236	236	play [the piano]	3124	PLAY (INSTRUMENT)	4.81081081081081	speel [klavier]	3.17391304347826	play	5.15	tocar (el piano)	2.57692307692308	hrát	3	spiller	2.5	spelen	2.46370967741935	play [the piano]	2.54166666666667	soittaa (pianoa)	3.61904761904762	a’cluich(e) 	4.71428571428571	Klavier spielen	4.56060606060606	παίζει (το πιάνο)	2.9047619047619	lenagen 	4.47619047619048	zongorázik	3.08695652173913	spila	4.94736842105263	(ag) seinm pianó	8.32	dlal'ipiyano	3.41666666666667	suonare	4.90476190476191	da' 	3.71428571428571	groti	3.54545454545455	[Piano] spillen 	7.13513513513514	main piano	4.52380952380952	iddoqq	7.19047619047619	پیانو زدن	4.25806451612903	grać [na pianinie]	1.97222222222222	играть	2.35714285714286	play	4.36363636363636	svirati	2.21212121212121	hrať	5.13636363636364	tocar el piano	2.73913043478261	spela 	6.05128205128205	piyano çalmak	3.91666666666667	Նուագել 
Luniewska-2019-299-237	237	play golf	3125	PLAY (GAME)		-	4.8695652173913	golf	9.25	jugar golf	7.69230769230769	hrát golf	6.36363636363636	spiller golf	7.23809523809524	golfen	5.52845528455285	play golf	6.88888888888889	golfata	5.71428571428571	a’cluichegoilf	7.3	golfen		-	7.0625	lesaxek golf	5.14285714285714	golfozik	6.47826086956522	spila golf	5.44444444444444	(ag) imirt gailf	8.20833333333333	dlal'igalufa	2.375	giocare		-	9.5	žaisti golfą	5.42857142857143	Golf spillen	7.51351351351351	main golf	7.14285714285714	tilgħab golf	10.7142857142857	گلف بازی کردن		-	8.62857142857143	играть в гольф	6.1	putt	3.72727272727273	igrati	2	hrať golf	7.94444444444444	jugar al golf	6.56521739130435	spela golf 	6.75	golf oynamak	9	Կօլֆ խաղալ 
Luniewska-2019-299-238	238	plow	1921	PLOUGH	5	ploeg	5.52173913043478	plow	5.65	llaurar	6.26923076923077	orat	4.86363636363636	pløjer	5.71428571428571	ploegen	6.19327731092437	plow	5.04166666666667	kyntää	5.61904761904762	a’treabhadh	6	pflügen	5.66176470588235	οργώνει	6.15	laxarosh	9.14285714285714	szánt	6.77272727272727	plægja	5.35294117647059	(ag) treabhadh 	6.61538461538462	lima	5.66666666666667	arare	5.52380952380952	falah	4.78571428571429	arti	5.23809523809524	plouen	8.16216216216216	bajak	5.52380952380952	taħrat	6.57142857142857	شخم زدن	6.25	orać	5.36111111111111	пахать	6.80487804878049	plough	5.60606060606061	orati	4.6969696969697	orať	7.27272727272727	arar	6.1304347826087	plöja 	5.15789473684211	tarla sürmek	7.08333333333333	Հերկել 
Luniewska-2019-299-239	239	post	3126	POST (SOMETHING)	4.51351351351351	pos	4.1304347826087	mail	5.05	tirar una carta	4.38461538461539	posílat	5.86363636363636	poster	4.90909090909091	posten	4.22357723577236	post	3.95833333333333	postittaa	4.14285714285714	a’postadh	4.52380952380952	einwerfen	5.45454545454545	ταχυδρομεί	4.0952380952381	lishlo'ax mixtav	4.66666666666667	felad levelet	5.60869565217391	póstleggja	5.21052631578947	(ag) postáil	5.4	posa	5.41666666666667	imbucare	5.38095238095238	ba3at	5.03571428571429	siųsti [paštu]	4.33333333333333	verschécken	8	mengepos surat	5.66666666666667	timposta	6.52380952380952	پست کردن	4.4375	wysyłać	4.83333333333333	отправлять по почте	4.53658536585366	post	5.06060606060606	poslati	3.78787878787879	posielať	5.45454545454545	enviar	3.82608695652174	posta	5.51282051282051	postalamak		-
Luniewska-2019-299-240	240	pour	1487	POUR	3.81081081081081	ingooi	4.04347826086957	pour	5.95	abocar	3.53846153846154	nalévat	3.18181818181818	hælder op	4.18181818181818	gieten	4.08870967741936	pour	1.91666666666667	kaataa	4.47619047619048	a’dòrtadh	3.80952380952381	eingießen	3.97058823529412	χύνει	4.23809523809524	limzog	4.80952380952381	önt	3.39130434782609	hella	3.55555555555556	(ag) doirteadh	5.04545454545455	galela	3.91666666666667	versare	4.71428571428571	sakab	3.42857142857143	pilti	3.31818181818182	schëdden	5.13513513513514	tuang	5.66666666666667	tferra'	3.4047619047619	ریختن	3.46875	nalewać	2.80555555555556	наливать	3.5	pour	4.27272727272727	sipati	3.45454545454545	liať	5.38095238095238	servir	3.26086956521739	hälla	3.42105263157895	doldurmak	3.41666666666667	Լեցնել 
Luniewska-2019-299-241	241	pull	1455	PULL	3.44444444444444	trek	3.69565217391304	pull	4.10526315789474	tibar	3.38461538461538	tahat	3.56521739130435	trækker	3.31818181818182	trekken	3.11290322580645	pull	2.38888888888889	vetää	4.47619047619048	a’slaodadh	2.95238095238095	ziehen	3.6551724137931	τραβάει	3.04761904761905	limshox	4	húz	3.30434782608696	toga	3.47368421052632	(ag) tarraingt	5.2	tsala	3.20833333333333	tirare	4.85714285714286	sahab	3.92857142857143	traukti	3.04545454545455	zéien	4.51351351351351	tarik	5.19047619047619	tiġbed	4.11904761904762	کشیدن	3.53125	ciągnąć	2.91666666666667	тянуть	3.26829268292683	pull	4.33333333333333	vući	3	ťahať	3.13636363636364	tirar	3.21739130434783	dra	3.48717948717949	çekmek	3.20833333333333	Քաշել
Luniewska-2019-299-242	242	push	1452	PUSH	3.40540540540541	stoot	3.47826086956522	push	4.5	empènyer	3.61538461538462	tlačit	2.82608695652174	skubber	3	duwen	3.1219512195122	push	2.33333333333333	työntää	4.38095238095238	a’putadh	2.9047619047619	schieben	4.07352941176471	σπρώχνει	2.85714285714286	lidxof	4	tol	3.08695652173913	ýta	3.5	(ag) brú	6.19230769230769	tyhiliza	3.5	spingere	3.80952380952381	dafach	3.75	stumti	2.95454545454545	drécken	4.17567567567568	tolak	5.71428571428571	timbotta	4.38095238095238	هل دادن	3.4375	pchać	2.58333333333333	толкать	2.64285714285714	push	4.15151515151515	gurati	3.33333333333333	tlačiť	3.54545454545455	empujar	3.60869565217391	putta	3.07692307692308	itmek	3	Հրել 
Luniewska-2019-299-243	243	rain	2108	RAINING OR RAIN	3.05405405405405	reën	3.65217391304348	rain	2.85	ploure	2.92307692307692	pršet	2.73913043478261	regner	2.81818181818182	regenen	2.99596774193548	rain	1.75	sataa	4.47619047619048	a’dòrtadh	2.42857142857143	regnen	3.21212121212121	βρέχει	2.45	yored geshem	3.5	esik	3.08695652173913	rigna	2.66666666666667	ag cur báistí 	4.42307692307692	iyanetha	2.83333333333333	piovere	3.02380952380952	chatte	3.03571428571429	lyti	2.72727272727273	reenen	3.81081081081081	hujan	3.9047619047619	tagħmel ix-xita	4.14285714285714	باریدن	3.41935483870968	padać	2.33333333333333	идёт дождь	2.71428571428571	rain	3.54545454545455	pada kiša	2.51515151515152	pršať	3.13636363636364	llover	2.65217391304348	regna	2.94736842105263	yağmur yağmak	3.08333333333333	Անձրեւել 
Luniewska-2019-299-244	244	rake	3127	RAKE (SOMETHING)	4.7027027027027	hark	4.65217391304348	rake	9.11111111111111	rascletejar	3.76923076923077	hrabat	3.60869565217391	river	4.68181818181818	harken	5.48387096774194	rake	2.91666666666667	haravoida	5.90476190476191	a’ràcadh	7.23809523809524	harken	5.35294117647059	σκαλίζει	5.05	ligrof	4.71428571428571	gereblyéz	3.91304347826087	raka	6.1875	(ag) rácáíl	9.19047619047619	tshwenta	5.33333333333333	rastrellare	3.76190476190476	kannas	4.35714285714286	grėbti	4.27272727272727	reechen	5.89189189189189	menyapu	6.52631578947368	twitti	3.98412698412698	جارو کردن	4.125	grabić	4.25714285714286	работать граблями	4.7	rake	4.39393939393939	skupljati	4	hrabať	3.68181818181818	limpiar	3.73913043478261	kratta	5.30769230769231	tırmıklamak		-
Luniewska-2019-299-245	245	read	724	READ	3.48648648648649	lees	3.52173913043478	read	3.7	llegir	3.26923076923077	číst	3	læser	3.18181818181818	lezen	3.19354838709677	read	2.04166666666667	lukea	3.80952380952381	a’leughadh	3.19047619047619	lesen	3.41176470588235	διαβάζει	3.52380952380952	likro	3.57142857142857	olvas	3	lesa	3.05263157894737	(ag) léamh	5.375	funda	3.5	leggere	3.71428571428571	ere	3.60714285714286	skaityti	3.04545454545455	liesen	4.24324324324324	baca	4.28571428571429	taqra	4.14285714285714	خواندن	3.03125	czytać	2.80555555555556	читать	3.35714285714286	read	4.33333333333333	čitati	2.96875	čítať	3.45454545454545	leer	3.08695652173913	läsa	3.61538461538462	okumak	3.66666666666667	Կարդալ 
Luniewska-2019-299-246	246	ride [a horse]	367	RIDE	4	ry [perd]	3.60869565217391	ride	5.3	muntar	3.15384615384615	jezdit	3.43478260869565	rider	4.36363636363636	paardrijden	3.66666666666667	ride [a horse]	2.875	ratsastaa	6.95238095238095	a’marcadh	3.52380952380952	reiten	5.88235294117647	ιππεύει	3.8	lirkov	4.47619047619048	lovagol	5.04545454545455	ríða	4	(ag) marcaíocht	6.92307692307692	qabel'ihashe	4.70833333333333	cavalcare	3.85714285714286	rekib	4.25	joti	3.95454545454545	[Päerd] reiden	6.89189189189189	tunggang	5.28571428571429	tirkeb	5.47619047619048	اسب سواری کردن	5.375	jeździć konno	3.83333333333333	ехать на лошади	3.02439024390244	ride	5.06060606060606	jahati	4.12121212121212	jazdiť	4.45454545454545	montar	3.69565217391304	rida	4.76315789473684	ata binmek	4.875	Հեծնալ 
Luniewska-2019-299-247	247	ring	2875	RING (MAKE SOUND)	4.05405405405405	lui [klokkie]	4.1304347826087	ring	3.55	trucar	3.30769230769231	zvonit	4.04347826086957	ringer på	3.95454545454545	aanbellen	4.1219512195122	ring	3.16666666666667	soittaa (ovikelloa)	11.0952380952381	a’bruthadha'chluig	2.9047619047619	klingeln	8.54545454545455	κρούει	3.14285714285714	lecalcel	3.33333333333333	csönget	3.56521739130435	hringja	4.47368421052632	ag bualadh cloig	5.51851851851852	khalisa	3.5	suonare	3.16666666666667	rann	3.96428571428571	skambinti	3.04545454545455	schellen	4.62162162162162	tekan	4.61904761904762	iċċempel	4.33333333333333	زنگ زدن	3.5	dzwonić	3.11111111111111	звонить	4.09756097560976	ring	4.3030303030303	zvoniti	3	zvoniť	4.57142857142857	picar el timbre	3.26086956521739	ringa 	3.58974358974359	zil çalmak	4.91666666666667	Զանգել 
Luniewska-2019-299-248	248	roast	1962	ROAST (SOMETHING)	4.67567567567568	braai [English: roast]	5.69565217391304	roast	5.05	rostir	3.76923076923077	péct	4.71428571428571	griller	5.13636363636364	braden	5.66129032258065	roast	2.625	paistaa	5.42857142857143	a’ròstadh	4.38095238095238	braten	3.984375	ψήνει	7.25	liclot	3.9047619047619	sül	6.86363636363636	grilla	4.55555555555556	(ag) róstadh	6.27272727272727	gcada	5.66666666666667	arrostire	4.38095238095238	chewe	3.60714285714286	kepti	4.27272727272727	broden	7.05405405405405	panggang	6.57142857142857	tixwi	5.07142857142857	کباب کردن	4.1875	piec	3.5	жарить	5.02380952380952	braai	4.84848484848485	peći se	4.60606060606061	opekať	6.04545454545455	asar	4.86363636363636	grilla 	4.82051282051282	ateşte pişirmek		-
Luniewska-2019-299-249	249	row	1849	ROW	5.10810810810811	roei	4.34782608695652	row	5.45	remar	6.07692307692308	veslovat	4.56521739130435	ror	5	roeien	4.79508196721311	row	3.125	soutaa	5.57142857142857	agiomradh	5.0952380952381	rudern	6.38235294117647	κωπηλατεί	7.15	laxtor	4.61904761904762	evez	4.26086956521739	róa	4.66666666666667	(ag) rámhaíocht	5.68181818181818	nxola	5	remare	6.85714285714286	jaddaf	5.64285714285714	irkluoti	5.61904761904762	rudderen	7.56756756756757	dayung	6.0952380952381	taqdef	5.57142857142857	پارو زدن	5.25	wiosłować	4.86111111111111	грести	4.4390243902439	row	5.42424242424242	veslati	6.21212121212121	veslovať	5.85714285714286	remar	3.73913043478261	ro	6.64102564102564	kürek çekmek		-
Luniewska-2019-299-250	250	run	1519	RUN	3.13513513513513	hardloop	2.95652173913043	run	2.95	córrer	2.76923076923077	běžet	2.34782608695652	løber	4.31818181818182	hardlopen	2.86290322580645	run	1.79166666666667	juosta	3.66666666666667	a’ruith	2.42857142857143	rennen	3	τρέχει	2.61904761904762	laruc	3.19047619047619	fut	2.47826086956522	hlaupa	2.78947368421053	(ag) rith	4.77777777777778	baleka	2.79166666666667	correre	3.07142857142857	rakad	3.03571428571429	bėgti	2.45454545454545	lafen	3.91891891891892	lari	4	tiġri	3.1	دویدن	2.71875	biegać	2.25	бежать	2.5952380952381	run	3.39393939393939	trčati	2.54545454545455	bežať	2.86363636363636	correr	2.73913043478261	springa	2.38461538461538	koşmak	2.375	Վազել 
Luniewska-2019-299-251	251	sail	787	SAIL	5.38888888888889	seil	4.78260869565217	sail	4.95	navegar	6.57692307692308	plachtit	3.39130434782609	sejler	5.45454545454545	zeilen	5.04838709677419	sail	4.79166666666667	purjehtia	4.38095238095238	a’seòladh	5.19047619047619	segeln	6.39393939393939	πλέει	4.80952380952381	lashut	7.14285714285714	vitorlázik	3.8695652173913	sigla	4.26315789473684	(ag) seoladh	7.73913043478261	hamba ngesikhephe	5.04166666666667	navigare	5.04761904761905	se:' 	8.10714285714286	buriuoti	4.90476190476191	seegelen	7.56756756756757	belayar	6.47619047619048	tbaħħar	5.66666666666667	قایق سواری کردن	6.125	żeglować	3.05555555555556	плавать	4.95121951219512	sail	5.15151515151515	ploviti	5.51515151515152	plaviť sa	6.36363636363636	navegar	4.65217391304348	segla	6.81578947368421	yelken açmak		-
Luniewska-2019-299-252	252	saw	1948	SAW	4.78378378378378	saag	4.26086956521739	saw	5.35	serrar	4.07692307692308	řezat	3.59090909090909	saver	4.36363636363636	zagen	4.33870967741936	saw	3.25	sahata	4.85714285714286	a’sàbhadh	4.38095238095238	sägen	3.45588235294118	κόβει	5.7	lenaser	4.90476190476191	fűrészel	4.04347826086957	saga	6.47058823529412	(ag) sábhadh	6.23076923076923	sarha	5.83333333333333	segare	6.14285714285714	mencha:r	3.78571428571429	pjauti	4.36363636363636	seeën	8.05405405405405	menggergaji	6.57142857142857	tisserra	5.6	اره کردن	4.875	piłować	4	пилить	4.09756097560976	saw	4.60606060606061	seći	4.54545454545455	píliť	10.9444444444444	serrar	3.95652173913043	såga	3.15384615384615	kesmek	6.25	Սղոցել 
Luniewska-2019-299-253	253	search	1468	LOOK FOR		-	5.1304347826087	search	3.15	buscar	3.07692307692308	hledat	4.78260869565217	søger	3	zoeken	5.02439024390244	search	2.27777777777778	etsiä	5.04761904761905	a’lorg	2.47619047619048	suchen		-	3.14285714285714	lexapes	3.85714285714286	keres	3.26086956521739	leita	4.26315789473684	(ag) cuardach	5.70833333333333	khangela	3	cercare		-	3.53571428571429	ieškoti	2.72727272727273	sichen	4.24324324324324	cari	5.14285714285714	tfittex	4.19047619047619	دنبال چیزی گشتن		-	2.47222222222222	искать	3.69047619047619	look	4.06060606060606	tražiti	2	hľadať	3.41176470588235	buscar	2.47826086956522	leta 	3.80952380952381	aramak		-
Luniewska-2019-299-254	254	sew	1457	SEW	4.83783783783784	vaswerk	4.95652173913043	sew	4	cosir	4.26923076923077	šít	3.60869565217391	syr	4.63636363636364	naaien	5.26016260162602	sew	2.875	ommella	5.19047619047619	a’fuaigheal	4.33333333333333	nähen	4.75	ράβει	4.66666666666667	litpor	4	varr	3.56521739130435	sauma	4.05263157894737	(ag) fuáil	7.60869565217391	thunga	4.54166666666667	cucire	4.76190476190476	khayyat	3.89285714285714	siūti	3.54545454545455	bitzen	5.83783783783784	jahit	5.61904761904762	tħit	5.33333333333333	خیاطی کردن	3.90625	szyć	3.52777777777778	шить	3.95121951219512	sew	5.15151515151515	šiti	3.84848484848485	šiť	4.77272727272727	coser	3.17391304347826	sy	4.86842105263158	dikiş dikmek	4.95833333333333	Կարել  
Luniewska-2019-299-255	255	sharpen	251	SHARPEN (SOMETHING)	6.16666666666667	slyp	5.43478260869565	sharpen	6.26315789473684	afilar	5.61538461538462	brousit	4.65217391304348	sliber	5.72727272727273	slijpen	5.14634146341463	sharpen	4.125	teroittaa	6.52380952380952	a’geurachadh	5.85714285714286	schärfen	6.13235294117647	ακονίζει	5.5	lehashxiz	5.19047619047619	élez	5.26086956521739	brýna	5.05555555555556	(ag) géarú	5.53846153846154	lola	6.08333333333333	affilare	7.14285714285714	sann	5.57142857142857	galąsti	5.42857142857143	schläifen	6.89189189189189	asah	5.95	ssinn	5.80952380952381	تیز کردن	5.125	ostrzyć	4.19444444444444	точить	4.95238095238095	sharpen	5.42424242424242	oštriti	5.63636363636364	brúsiť	6.19047619047619	afilar	5.30434782608696	slipa 	7.81578947368421	bilemek	6.66666666666667	Սրել 
Luniewska-2019-299-256	256	shave	231	SHAVE	4.89189189189189	skeer [English: shave]	5.95652173913043	shave	4.45	afaitar-se	4.80769230769231	holit se	4.1304347826087	barberer	4.45454545454545	scheren	5.53658536585366	shave	3.45833333333333	ajaa partaa	9.90476190476191	a’bearradh	4.61904761904762	rasieren	4.6969696969697	ξυρίζεται	4.5	lehitgale'ax	4.57142857142857	borotválkozik	4.30434782608696	raka sig	4.68421052631579	(ag) bearradh féasóige	6	cheb'iinwele	6.83333333333333	radersi	5.14285714285714	hala'	5.39285714285714	skustis	4.04761904761905	raséieren	6.5945945945946	cukur	5.85714285714286	tqaxxar	7.61904761904762	اصلاح کردن	4.9375	golić się	4.38888888888889	брить	5.07317073170732	shave	5.60606060606061	brijati se	5.03030303030303	holiť sa	6.09090909090909	afeitar	4.34782608695652	raka sig 	4.47368421052632	traş olmak	6.375	Ածիլուիլ 
Luniewska-2019-299-257	257	shear	1532	SHEAR	5.37837837837838	skeer  [English: shear]	5.95652173913043	shave	6.1	esquilar	3.73076923076923	stříhat	3.17391304347826	klipper	4.54545454545455	scheren	6.5	shear	5.375	keritä	5.14285714285714	a’rùsgadh	4.95	scheren	4.10294117647059	κουρεύει	7.35	ligzoz	4.80952380952381	nyír	6.27272727272727	rýja	7.25	(ag) lomadh	8.66666666666667	cheb'igusha	6.70833333333333	tosare	6.95238095238095	jazz	3.75	kirpti	4.78947368421053	schueren	6.5945945945946	cukur	5.90476190476191	tqaxxar	8.0952380952381	پشم زدن	4.74193548387097	golić	3.52777777777778	подстригать	7.34146341463415	shear	4.57575757575758	šišati	3.24242424242424	strihať	9.31818181818182	trasquilar	3.21739130434783	klippa	5.36842105263158	kırpmak		-
