ID	NUMBER	SPANISH	ENGLISH	CONCEPTICON_GLOSS	CONCEPTICON_ID	COLOR_MEAN	MOTION_MEAN	GRASP_MEAN	PAIN_MEAN	SOUND_MEAN	TASTE_MEAN	SMELL_MEAN	BODY_OBJECT_INTERACTION	CONCRETENESS	IMAGEABILITY	SEMANTIC_CATEGORY
DiezAlamo-2018-750-414	414	GANSO	goose	GOOSE	1187	4.29166666666667	6.96153846153846	4.84615384615385	2.91666666666667	3.83333333333333	4.41666666666667	4.25				Aves (A bird)
DiezAlamo-2018-750-415	415	GORILA	gorilla	GORILLA	3144	5.66666666666667	7.19230769230769	2.19230769230769	5.45833333333333	5.375	3	5.20833333333333				Animales de cuatro patas (A four-footed animal)
DiezAlamo-2018-750-416	416	BATA	gown			3.75	3.15384615384615	7.19230769230769	1.33333333333333	1.20833333333333	2.45833333333333	2.54166666666667		5.72	5.957	Prendas de vestir (An article of clothing)
DiezAlamo-2018-750-417	417	UVA	grape	GRAPE	920	5.45833333333333	2.5	7.88461538461539	1.20833333333333	1.125	7.08333333333333	3.79166666666667				Frutas (A fruit)
DiezAlamo-2018-750-418	418	POMELO	grapefruit	GRAPEFRUIT OR POMELO	3804	6.08333333333333	2.07692307692308	7.5	1.5	1.625	6.54166666666667	4.45833333333333				Frutas (A fruit)
DiezAlamo-2018-750-419	419	SALTAMONTES	grasshopper	GRASSHOPPER	607	5.16666666666667	7.42307692307692	6.80769230769231	1.58333333333333	1.5	1.95833333333333	1.91666666666667				Insectos (An insect)
DiezAlamo-2018-750-420	420	RALLADOR	grater			2.66666666666667	2.73076923076923	7.5	3.66666666666667	2.66666666666667	2.25	2.08333333333333				Utensilios de cocina (A kitchen utensil)
DiezAlamo-2018-750-421	421	GRANADA	grenade			6.25	3.15384615384615	7.19230769230769	7.04166666666667	5.70833333333333	5.45833333333333	3.125				Universidades (A college or university)
DiezAlamo-2018-750-422	422	MARMOTA	groundhog	MARMOT	3719	4.45833333333333	5.30769230769231	4.73076923076923	2.5	1.83333333333333	2.875	4.33333333333333				Animales de cuatro patas (A four-footed animal)
DiezAlamo-2018-750-423	423	MARTILLO	hammer	HAMMER	1481	3.04166666666667	4.61538461538461	7.61538461538461	6.25	5.04166666666667	1.95833333333333	1.70833333333333		5.903	5.862	'Herramientas (A carpenter''s tool)'
DiezAlamo-2018-750-424	424	HÁMSTER	hamster	HAMSTER	3147	3.79166666666667	7.11538461538461	7.53846153846154	2.29166666666667	2.66666666666667	2.33333333333333	5.20833333333333				Animales de cuatro patas (A four-footed animal)
DiezAlamo-2018-750-425	425	PISTOLA	handgun			4.375	3.69230769230769	7.26923076923077	7.95833333333333	6.08333333333333	1.54166666666667	2.41666666666667		5.762	6.011	Armas (A weapon)
DiezAlamo-2018-750-426	426	ARMÓNICA	harmonica	HARMONICA	2590	4.41666666666667	4	7.65384615384615	1.875	4.66666666666667	2.75	1.66666666666667		4.915		Instrumentos musicales (A musical instrument)
DiezAlamo-2018-750-427	427	ARPA	harp	HARP	2597	4.125	3.92307692307692	4.42307692307692	2.375	4.29166666666667	2.5	2				Instrumentos musicales (A musical instrument)
DiezAlamo-2018-750-428	428	ARPÓN	harpoon			3.70833333333333	4.11538461538461	5.34615384615385	6.58333333333333	4.41666666666667	1.91666666666667	1.83333333333333				Armas (A weapon)
DiezAlamo-2018-750-429	429	CLAVICORDIO	harpsichord			3.41666666666667	3.19230769230769	4.19230769230769	3	3.5	2.33333333333333	1.875				Instrumentos musicales (A musical instrument)
DiezAlamo-2018-750-430	430	CERNÍCALO	hawk	HAWK	307	4.66666666666667	6.84615384615385	4.69230769230769	3.875	3.66666666666667	3.16666666666667	3.58333333333333				Aves (A bird)
DiezAlamo-2018-750-431	431	HELICÓPTERO	helicopter	HELICOPTER	2580	4.25	7.19230769230769	1.34615384615385	3.70833333333333	6.75	1.91666666666667	2.58333333333333				Vehículos (A type of vehicle)
DiezAlamo-2018-750-432	432	CASCO	helmet	HELMET	1680	4.70833333333333	2.88461538461538	7.30769230769231	1.83333333333333	2.25	1.95833333333333	2.04166666666667		4.402	5.797	
DiezAlamo-2018-750-433	433	SUBRAYADOR	highlighter			7.33333333333333	3.88461538461538	7.76923076923077	1.58333333333333	2.08333333333333	2.04166666666667	3.875				Material de lectura (A type of reading material)
DiezAlamo-2018-750-434	434	AZADA	hoe	HOE	284	2.70833333333333	3.80769230769231	5.46153846153846	5.125	2.16666666666667	2.08333333333333	2				'Herramientas (A carpenter''s tool)'
DiezAlamo-2018-750-435	435	GANCHO	hook	HOOK	1071	3.16666666666667	2.5	7.11538461538461	4.70833333333333	1.79166666666667	2	1.75		4.658	4.878	'Herramientas (A carpenter''s tool)'
DiezAlamo-2018-750-436	436	AVISPÓN	hornet	HORNET	3261	6.08333333333333	7.11538461538461	5.61538461538461	6.08333333333333	3.29166666666667	1.5	2.25				
DiezAlamo-2018-750-437	437	HUSKY	husky			5.04166666666667	7.11538461538461	4.5	3.54166666666667	4.125	3.08333333333333	4.79166666666667				
DiezAlamo-2018-750-438	438	HIENA	hyena	HYENA	1799	4.20833333333333	7.26923076923077	2.53846153846154	5.875	4.70833333333333	2.95833333333333	5.20833333333333				Animales de cuatro patas (A four-footed animal)
DiezAlamo-2018-750-439	439	IGUANA	iguana	IGUANA	1578	6.04166666666667	6.46153846153846	6.19230769230769	3.20833333333333	2.375	2.41666666666667	3.875		6.177	5.561	Animales de cuatro patas (A four-footed animal)
DiezAlamo-2018-750-440	440	POSADA	inn			2.66666666666667	1.34615384615385	1.19230769230769	1.5	2.75	2.375	3.5		5.48	5.789	Tipos de viviendas (A type of human dwelling)
DiezAlamo-2018-750-441	441	TARRO	jar	POT	1462	2.95833333333333	2.26923076923077	7.69230769230769	2.66666666666667	2.45833333333333	2.54166666666667	2.45833333333333				
DiezAlamo-2018-750-442	442	VAQUEROS	jeans			4.5	3.84615384615385	7.30769230769231	1.58333333333333	1.66666666666667	2.58333333333333	2.54166666666667				Prendas de vestir (An article of clothing)
DiezAlamo-2018-750-443	443	JEEP	jeep			4.54166666666667	5.80769230769231	1.65384615384615	3.70833333333333	4.66666666666667	2.25	2.875				Vehículos (A type of vehicle)
DiezAlamo-2018-750-444	444	JET	jet			4.25	5.61538461538461	1.34615384615385	2.75	4.95833333333333	2.29166666666667	2.70833333333333				Vehículos (A type of vehicle)
DiezAlamo-2018-750-445	445	TETERA	kettle	KETTLE	854	3.54166666666667	2.96153846153846	7.46153846153846	2	3.54166666666667	3.375	3.375				Utensilios de cocina (A kitchen utensil)
DiezAlamo-2018-750-446	446	CUCHARÓN	ladle	LADLE	2657	2.375	2.92307692307692	7.84615384615385	2.33333333333333	1.95833333333333	3.29166666666667	2.04166666666667				Utensilios de cocina (A kitchen utensil)
DiezAlamo-2018-750-447	447	MARIQUITA	ladybug	LADYBUG	3139	6.75	6.73076923076923	7.34615384615385	1.16666666666667	1.29166666666667	2.375	1.625		5.48	6.093	Insectos (An insect)
DiezAlamo-2018-750-448	448	CORDERO	lamb	LAMB	820	4.20833333333333	7.03846153846154	4.53846153846154	2.625	3.91666666666667	6.25	5.08333333333333		6.039	6.012	Animales de cuatro patas (A four-footed animal)
DiezAlamo-2018-750-449	449	LÁMPARA	lamp	LAMP	625	5.41666666666667	2.23076923076923	7	2.04166666666667	1.79166666666667	2.08333333333333	1.79166666666667		6.112	6.104	Muebles (An article of furniture)
DiezAlamo-2018-750-450	450	LAVA	lava			7.41666666666667	5.46153846153846	1.46153846153846	6.95833333333333	3.375	1.83333333333333	3.83333333333333				Accidentes geográficos y formaciones naturales de la tierra (A natural Earth formation)
DiezAlamo-2018-750-451	451	LIMÓN	lemon	LEMON	3091	6.91666666666667	2.61538461538462	7.84615384615385	1.875	1.16666666666667	6.25	5.66666666666667				Frutas (A fruit)
DiezAlamo-2018-750-452	452	LEOPARDO	leopard	LEOPARD	1139	6.29166666666667	7.26923076923077	2.65384615384615	6.75	5.16666666666667	3.20833333333333	4.95833333333333				Animales de cuatro patas (A four-footed animal)
DiezAlamo-2018-750-453	453	LEOTARDOS	leotards			4.79166666666667	2.84615384615385	7.53846153846154	1.45833333333333	1.375	2.29166666666667	2.08333333333333				Prendas de vestir (An article of clothing)
DiezAlamo-2018-750-454	454	LECHUGA	lettuce	LETTUCE	3729	5.45833333333333	2.03846153846154	7.57692307692308	1.25	1.20833333333333	6.79166666666667	3.25		6.152	5.658	Verduras (A vegetable)
DiezAlamo-2018-750-455	455	NIVEL	level	LEVEL	3469	2.625	2.26923076923077	2.84615384615385	1.75	1.20833333333333	2.58333333333333	1.33333333333333	1.41379310344828	3.578	4.254	'Herramientas (A carpenter''s tool)'
DiezAlamo-2018-750-456	456	BOMBILLA	lightbulb			5.33333333333333	2.34615384615385	7.76923076923077	2.5	1.58333333333333	1.83333333333333	1.66666666666667		6.362	6.203	
DiezAlamo-2018-750-457	457	LIMA	lime	LIME (FRUIT)	982	6.125	2.57692307692308	7.76923076923077	1.70833333333333	1.54166666666667	5.58333333333333	5.41666666666667				'Herramientas (A carpenter''s tool)'
DiezAlamo-2018-750-458	458	LIMUSINA	limousine			5.20833333333333	5.92307692307692	1.5	2.79166666666667	4.54166666666667	2.79166666666667	3.16666666666667				Vehículos (A type of vehicle)
DiezAlamo-2018-750-459	459	LEÓN	lion	LION	1386	5.54166666666667	7.23076923076923	2.30769230769231	6.91666666666667	5.45833333333333	3.16666666666667	5.08333333333333		6.375	6.763	Provincias (A state)
DiezAlamo-2018-750-460	460	PINTALABIOS	lipstick	LIPSTICK	3093	6.5	3.4	7.66666666666667	1.64	1.375	5	4.04166666666667				
DiezAlamo-2018-750-461	461	LAGARTO	lizard	LIZARD	632	4.79166666666667	6.6	5.66666666666667	2.88	2.41666666666667	2.68	3.70833333333333		5.899	6.127	Animales de cuatro patas (A four-footed animal)
DiezAlamo-2018-750-462	462	LANGOSTA	lobster	LOBSTER	2397	6.04166666666667	5.76	6.04166666666667	3.72	2.29166666666667	6.76	5.79166666666667				Insectos (An insect)
DiezAlamo-2018-750-463	463	PIRULETA	lollipop			6.58333333333333	2.68	7.75	2.2	1.66666666666667	7.04	4.54166666666667				
DiezAlamo-2018-750-464	464	MACHETE	machete	MACHETE	2680	2.75	3.28	6.70833333333333	7.16	4.375	1.8	2.58333333333333				Armas (A weapon)
DiezAlamo-2018-750-465	465	CABALLA	mackerel			3.79166666666667	6.16	5.75	2.36	2.125	5.72	5.625				Peces (A fish)
DiezAlamo-2018-750-466	466	REVISTA	magazine			5.16666666666667	2.64	7.54166666666667	2.24	2.125	2.68	3.54166666666667		5.38	6.123	Material de lectura (A type of reading material)
DiezAlamo-2018-750-467	467	MANDARINA	mandarin	MANDARINE	2367	6.16666666666667	2.36	7.75	1.92	1.41666666666667	7.64	6.16666666666667				Frutas (A fruit)
DiezAlamo-2018-750-468	468	CANICA	marble			4.95833333333333	5.24	7.625	2.84	3.08333333333333	2.92	1.91666666666667				Juguetes (A toy)
DiezAlamo-2018-750-469	469	ALFOMBRILLA	mat	MAT	195	3.20833333333333	2.2	7.125	1.84	1.45833333333333	1.56	3.33333333333333				
DiezAlamo-2018-750-470	470	MENÚ	menu			3.33333333333333	1.56	5.95833333333333	1.64	1.5	5.24	3.375				
DiezAlamo-2018-750-471	471	MICROSCOPIO	microscope			3.04166666666667	2.28	6.125	2.64	1.79166666666667	2.36	1.54166666666667		6.69	6.011	Ciencias (A science)
DiezAlamo-2018-750-472	472	MICROONDAS	microwave			2.375	2.96	4.04166666666667	3.36	4.70833333333333	2.44	3.20833333333333				Utensilios de cocina (A kitchen utensil)
DiezAlamo-2018-750-473	473	PECECILLO	minnow			5.29166666666667	7.12	6.625	1.52	1.41666666666667	4.84	4.79166666666667				
DiezAlamo-2018-750-474	474	MISIL	missile			3.20833333333333	5.04	2.54166666666667	7.96	7	1.56	3.625				Armas (A weapon)
DiezAlamo-2018-750-475	475	MANOPLAS	mittens			3.625	3.12	7.54166666666667	1.92	1.375	2.64	2.5				Prendas de vestir (An article of clothing)
DiezAlamo-2018-750-476	476	BATIDORA	mixer			2.79166666666667	5.24	6.75	4.4	5.95833333333333	2.84	2.375				Utensilios de cocina (A kitchen utensil)
DiezAlamo-2018-750-477	477	LUNA	moon	MOON	1313	5.25	5.64	1.25	1.36	1.83333333333333	4.4	1.5	1.49152542372881	6.282	5.749	Peces (A fish)
DiezAlamo-2018-750-478	478	ALCE	moose	ELK	1772	3.79166666666667	6.6	2.04166666666667	3.84	3.95833333333333	3.8	4.45833333333333				Animales de cuatro patas (A four-footed animal)
DiezAlamo-2018-750-479	479	MUSGO	moss	MOSS	637	4.95833333333333	2.08	6.16666666666667	2.2	1.08333333333333	2.56	4.875		6.218	5.859	
DiezAlamo-2018-750-480	480	POLILLA	moth	MOTH	2828	2.5	6.96	5.25	1.72	1.54166666666667	1.72	2.20833333333333				Insectos (An insect)
DiezAlamo-2018-750-481	481	MOTOCICLETA	motorcycle	MOTORCYCLE	638	4.45833333333333	6.48	2.95833333333333	4.96	6.25	2.04	3.875				Vehículos (A type of vehicle)
DiezAlamo-2018-750-482	482	TAZÓN	mug	BOWL	1530	3.66666666666667	2.12	7.29166666666667	2.92	2.54166666666667	3.36	2.45833333333333				Utensilios de cocina (A kitchen utensil)
DiezAlamo-2018-750-483	483	MURAL	mural			5.5	1.52	3.70833333333333	2.24	1.375	2.72	2				
DiezAlamo-2018-750-484	484	SETA	mushroom	MUSHROOM	641	4.45833333333333	2.08	7.33333333333333	3.64	1.20833333333333	6.2	4.91666666666667				Verduras (A vegetable)
DiezAlamo-2018-750-485	485	BOZAL	muzzle			2.45833333333333	2.36	6.83333333333333	3.16	1.625	2.36	3.25				
DiezAlamo-2018-750-486	486	NECTARINA	nectarine			6.08333333333333	2.24	7.45833333333333	1.8	1.41666666666667	7.44	5.625				Frutas (A fruit)
DiezAlamo-2018-750-487	487	CÉNTIMO	nickel			2.95833333333333	2.84	7.875	1.8	2.16666666666667	1.52	3.83333333333333				Dinero (A kind of money)
DiezAlamo-2018-750-488	488	CAMISÓN	nightgown			3.04166666666667	2.76	7.33333333333333	1.36	1.29166666666667	3.2	3.66666666666667		6.44	6.518	Prendas de vestir (An article of clothing)
DiezAlamo-2018-750-489	489	ROBLE	oak	OAK	644	4.54166666666667	2.08	2.33333333333333	2.56	2.16666666666667	2.92	5.08333333333333		6.468	4.915	Árboles (A tree)
DiezAlamo-2018-750-490	490	PULPO	octopus	OCTOPUS	2581	4.75	6.56	5.29166666666667	3.76	2.25	7.16	5.54166666666667				Peces (A fish)
DiezAlamo-2018-750-491	491	ACEITUNA	olive	OLIVE	1154	5.29166666666667	2.44	7.79166666666667	1.88	1.29166666666667	7.04	5.5				
DiezAlamo-2018-750-492	492	NARANJA	orange	ORANGE (FRUIT)	2627	6.58333333333333	2.28	7.70833333333333	2.32	1.54166666666667	7.6	6.125		5.641	6.051	Frutas (A fruit)
DiezAlamo-2018-750-493	493	OROPÉNDOLA	oriole			3.875	4	3.16666666666667	2.8	3	2.44	3.16666666666667				
DiezAlamo-2018-750-494	494	NUTRIA	otter	OTTER	15	4	6.76	4.04166666666667	3.08	4	3.36	5				Animales de cuatro patas (A four-footed animal)
DiezAlamo-2018-750-495	495	PIJAMA	pajamas			4.125	2.8	7.41666666666667	1.12	1.125	3.4	3.66666666666667				Prendas de vestir (An article of clothing)
DiezAlamo-2018-750-496	496	CAZO	pan	PAN	31	2.375	2.28	7.16666666666667	3.88	3.70833333333333	2.72	2.625				Utensilios de cocina (A kitchen utensil)
DiezAlamo-2018-750-497	497	PANTERA	panther	LEOPARD	1139	5.95833333333333	7.16	2	6.04	5.375	3.8	4.875		5.996	5.851	Animales de cuatro patas (A four-footed animal)
DiezAlamo-2018-750-498	498	CALZONCILLOS	pants	TROUSERS	809	3.66666666666667	2.48	7.58333333333333	1.68	1.125	1.68	4.29166666666667		6.11	6.708	Prendas de vestir (An article of clothing)
DiezAlamo-2018-750-499	499	CLIP	paperclip			2.625	1.76	7.75	2.28	1.5	2.24	1.625				
DiezAlamo-2018-750-500	500	PERIQUITO	parakeet	PARAKEET	886	6.29166666666667	7.04	6.25	2.48	3.83333333333333	3.36	4.04166666666667				Aves (A bird)
DiezAlamo-2018-750-501	501	ANORAK	parka			4.75	3.24	7	1.72	1.79166666666667	2.84	3.16666666666667				Prendas de vestir (An article of clothing)
DiezAlamo-2018-750-502	502	PEREJIL	parsley			5.45833333333333	1.88	7.25	1.16	1.08333333333333	6.24	6				Condimentos (A substance for flavoring food)
DiezAlamo-2018-750-503	503	PERDIZ	partridge	PARTRIDGE	3681	3.5	6.96	5.54166666666667	2.64	3.66666666666667	4.76	4.375				Aves (A bird)
DiezAlamo-2018-750-504	504	MELOCOTÓN	peach	PEACH	2043	6.125	2.2	7.66666666666667	1.88	1.5	7.84	5.45833333333333				Frutas (A fruit)
DiezAlamo-2018-750-505	505	PERLA	pearl	PEARL	3325	5.08333333333333	2.2	7.16666666666667	1.8	1.54166666666667	3.92	1.75				Piedras preciosas (A precious stone)
DiezAlamo-2018-750-506	506	GUISANTES	peas	PEA	2025	5.29166666666667	2.36	7.25	1.6	1.125	5.88	3.75				Verduras (A vegetable)
DiezAlamo-2018-750-507	507	PELÍCANO	pelican	PELICAN	472	4.79166666666667	6.6	4.16666666666667	3.92	4.5	3.4	4.25				Aves (A bird)
DiezAlamo-2018-750-508	508	BOLÍGRAFO	pen	PEN	794	4.08333333333333	4	7.83333333333333	3.16	2.20833333333333	3.04	1.95833333333333		6.51	6.696	Material de lectura (A type of reading material)
DiezAlamo-2018-750-509	509	LÁPIZ	pencil	PENCIL	2578	3.83333333333333	3.76	7.875	3.28	2.125	2.88	2.625		6.765	5.96	Material de lectura (A type of reading material)
DiezAlamo-2018-750-510	510	PINGÜINO	penguin	PENGUIN	2831	4.79166666666667	6.4	3.08333333333333	2.72	3.83333333333333	4	4.41666666666667				Aves (A bird)
DiezAlamo-2018-750-511	511	PENIQUE	penny			3.04166666666667	2.92	7.54166666666667	2	2	1.68	3.45833333333333				Dinero (A kind of money)
DiezAlamo-2018-750-512	512	PIMIENTA	pepper	PEPPER	1385	5.25	2.04	6.58333333333333	4.2	1.54166666666667	5.24	6.08333333333333				Condimentos (A substance for flavoring food)
DiezAlamo-2018-750-513	513	PERCA	perch	PERCH (FISH)	2966	3.75	4.92	4.45833333333333	2.6	2.5	3.8	3.75				Peces (A fish)
DiezAlamo-2018-750-514	514	FAISÁN	pheasant	PHEASANT	3060	4.5	6.04	3.83333333333333	3.16	3.79166666666667	4.44	4.04166666666667				Aves (A bird)
DiezAlamo-2018-750-515	515	PIANO	piano			4.29166666666667	3	2.41666666666667	2.68	6.125	3.36	2.5		6.577	6.565	Instrumentos musicales (A musical instrument)
DiezAlamo-2018-750-516	516	PEPINILLO	pickle			5.29166666666667	1.92	7.41666666666667	1.64	1.25	6.36	5.16666666666667				
DiezAlamo-2018-750-517	517	TARTA	pie			5.29166666666667	2.08	6.66666666666667	1.72	1.41666666666667	7.96	5.875		6.361	6.336	Dinero (A kind of money)
DiezAlamo-2018-750-518	518	EMBARCADERO	pier			2.79166666666667	2.76	1.04166666666667	2.28	4.33333333333333	1.64	4.375				
DiezAlamo-2018-750-519	519	PICHÓN	pigeon	DOVE	1853	4.375	6.32	5.5	2.48	3.54166666666667	4.12	4.08333333333333				Aves (A bird)
DiezAlamo-2018-750-520	520	ALMOHADA	pillow	PILLOW	1044	2.58333333333333	2.32	7.29166666666667	1.8	1.20833333333333	3.96	3.45833333333333		5.938	6.587	
DiezAlamo-2018-750-521	521	ALFILER	pin	PIN	64	2.29166666666667	2.28	7.5	5.68	1.125	2.04	1.33333333333333		6.337	6.225	
DiezAlamo-2018-750-522	522	PIÑA	pineapple	PINEAPPLE	2440	5.75	2.12	7.41666666666667	2.96	1.91666666666667	7.52	5.16666666666667				Frutas (A fruit)
DiezAlamo-2018-750-523	523	ORNITORRINCO	platypus			4.25	6.6	3.875	2.96	3.20833333333333	3.04	4.66666666666667				Animales de cuatro patas (A four-footed animal)
DiezAlamo-2018-750-524	524	ALICATES	pliers			2.79166666666667	3.48	7.20833333333333	5.64	2.95833333333333	1.84	2.41666666666667				'Herramientas (A carpenter''s tool)'
DiezAlamo-2018-750-525	525	CIRUELA	plum			5.83333333333333	2.16	7.58333333333333	1.8	1.33333333333333	7.4	4.70833333333333				Frutas (A fruit)
DiezAlamo-2018-750-526	526	PONI	pony	FOAL	1647	4.375	6.68	2.04166666666667	3.24	4.29166666666667	3.4	5.625				Animales de cuatro patas (A four-footed animal)
DiezAlamo-2018-750-527	527	POLO	popsicle			5.08333333333333	2.48	6.625	2.16	1.375	6.08	3.83333333333333	4.40677966101695	4.084	5.132	Deportes (A sport)
DiezAlamo-2018-750-528	528	PUERCOESPÍN	porcupine	PORCUPINE	2510	4	6.08	3.58333333333333	5.16	3.125	2.64	4.66666666666667				
DiezAlamo-2018-750-529	529	MACETA	pot	POT	1462	3.20833333333333	1.68	6.79166666666667	4.16	2.20833333333333	2.4	3.91666666666667				'Herramientas (A carpenter''s tool)'
DiezAlamo-2018-750-530	530	PATATA	potato	POTATO	593	1.79166666666667	1.96	7.625	1.88	1.5	7.44	4.29166666666667		6.192	6.313	Verduras (A vegetable)
DiezAlamo-2018-750-531	531	PROYECTOR	projector			3.58333333333333	2.56	4.625	3	3.16666666666667	2.52	1.54166666666667				
DiezAlamo-2018-750-532	532	PRUNA	prune			3.125	2.76	3.29166666666667	2.92	2.625	3.08	3.08333333333333				
DiezAlamo-2018-750-533	533	CALABAZA	pumpkin	PUMPKIN	864	5.66666666666667	2.04	6.25	2.16	1.58333333333333	6.56	4.66666666666667				Verduras (A vegetable)
DiezAlamo-2018-750-534	534	TORRETA	pylon			3	2.2	2.20833333333333	3.64	3.83333333333333	2	2.16666666666667				Tipos de viviendas (A type of human dwelling)
DiezAlamo-2018-750-535	535	PIRÁMIDE	pyramid	PYRAMID	2600	4.25	1.36	1.91666666666667	2.4	2	2.52	2.66666666666667		5.805	5.759	Edificios religiosos (A building for religious service)
DiezAlamo-2018-750-536	536	PITÓN	python	PYTHON	1563	5.45833333333333	5.96	3.33333333333333	5.52	2.91666666666667	2.72	3.66666666666667				Serpientes (A snake)
DiezAlamo-2018-750-537	537	MAPACHE	raccoon	RACCOON	828	4.125	6.64	4.54166666666667	4.08	3.45833333333333	3.16	4.79166666666667				Animales de cuatro patas (A four-footed animal)
DiezAlamo-2018-750-538	538	RAQUETA	racquet	RACQUET	2585	3.66666666666667	5.24	7.58333333333333	3.84	3.45833333333333	2.4	1.79166666666667				Juguetes (A toy)
DiezAlamo-2018-750-539	539	RÁBANO	radish	RADISH	2365	4.41666666666667	2.04	7.08333333333333	2.32	1.5	5.4	4				Verduras (A vegetable)
DiezAlamo-2018-750-540	540	BALSA	raft	RAFT	1664	3.375	5.4	2.625	2.72	3.04166666666667	2.2	2.95833333333333				Embarcaciones (A type of ship)
DiezAlamo-2018-750-541	541	ARCOÍRIS	rainbow	RAINBOW	1733	7.125	3.04	1	1.08	1.08333333333333	5.12	1.375				
DiezAlamo-2018-750-542	542	PASA	raisin			3	1.88	7.70833333333333	1.36	1.16666666666667	5.12	3.95833333333333				
DiezAlamo-2018-750-543	543	RASTRILLO	rake	RAKE	338	3.45833333333333	3.4	6.45833333333333	4.48	3.5	1.96	2.75				'Herramientas (A carpenter''s tool)'
DiezAlamo-2018-750-544	544	FRAMBUESA	raspberry	RASPBERRY	3803	6.75	1.88	7.45833333333333	1.72	1.20833333333333	7.8	5.125				Frutas (A fruit)
DiezAlamo-2018-750-545	545	RATA	rat	RAT	1490	3	7.08	5.75	3.96	2.91666666666667	1.68	5.16666666666667		6.538	6.15	Animales de cuatro patas (A four-footed animal)
DiezAlamo-2018-750-546	546	SONAJERO	rattle	RATTLE	300	5.25	5.28	7.54166666666667	2.56	4.79166666666667	3.08	2.125				Juguetes (A toy)
DiezAlamo-2018-750-547	547	CORNEJA	raven	RAVEN	2543	3.79166666666667	4.4	3.79166666666667	2.84	3.16666666666667	3.04	2.95833333333333				
DiezAlamo-2018-750-548	548	CUCHILLA	razor	RAZOR	151	2.875	3	7.33333333333333	6.64	2.75	1.56	2.16666666666667		5.815	5.459	Armas (A weapon)
DiezAlamo-2018-750-549	549	REVÓLVER	revolver			3.79166666666667	3.68	6.83333333333333	7.6	6.29166666666667	1.8	3.08333333333333		6.141	6.262	Armas (A weapon)
DiezAlamo-2018-750-550	550	RUIBARBO	rhubarb			3.79166666666667	4.2	4.16666666666667	2.48	2.25	3.64	3.58333333333333				
DiezAlamo-2018-750-551	551	RIFLE	rifle	GUN	1566	3.04166666666667	3.72	5.79166666666667	7.4	6.625	1.76	2.83333333333333				Armas (A weapon)
DiezAlamo-2018-750-552	552	ALBORNOZ	robe			3.83333333333333	2.52	7.33333333333333	1.48	1.20833333333333	3.04	3.41666666666667				Prendas de vestir (An article of clothing)
DiezAlamo-2018-750-553	553	PETIRROJO	robin	ROBIN	2402	6.16666666666667	6.56	4.66666666666667	2.32	4.04166666666667	3.28	3.5				Aves (A bird)
DiezAlamo-2018-750-554	554	ROCA	rock	ROCK	668	2.375	1.6	5.41666666666667	5.8	3.08333333333333	1.92	2.95833333333333		5.554	6.153	Accidentes geográficos y formaciones naturales de la tierra (A natural Earth formation)
DiezAlamo-2018-750-555	555	MECEDORA	rocker			2.95833333333333	5.4	4.125	2.36	3.125	2.72	2.375		5.697	6.138	Muebles (An article of furniture)
DiezAlamo-2018-750-556	556	ROSA	rose	ROSE	3882	6.75	2.12	7.5	3.24	1.125	5.16	5.75				Flores (A flower)
DiezAlamo-2018-750-557	557	REGLA	ruler	RULER	3405	2.79166666666667	2.52	7.83333333333333	3.92	1.83333333333333	2.4	3		4.941	5.585	Material de lectura (A type of reading material)
DiezAlamo-2018-750-558	558	SACO	sack	SACK	2990	2.41666666666667	2.24	6.5	2.56	2.16666666666667	2.04	3.625		5.052	5.767	Tejidos (A kind of cloth)
DiezAlamo-2018-750-559	559	MONTURA	saddle	SADDLE	3065	3.5	3.16	4.70833333333333	3.12	2.25	2.64	3.29166666666667		4.743	4.824	
DiezAlamo-2018-750-560	560	VELERO	sailboat			4.16666666666667	6.56	1.625	2.76	3.83333333333333	3	2.95833333333333				Embarcaciones (A type of ship)
DiezAlamo-2018-750-561	561	SALAMANDRA	salamander			5.75	6.72	5.20833333333333	3.64	2.20833333333333	2.4	3.20833333333333				Serpientes (A snake)
DiezAlamo-2018-750-562	562	SALMÓN	salmon	SALMON	944	5.83333333333333	6.12	5.5	2.44	2.25	7.4	6.08333333333333				Peces (A fish)
DiezAlamo-2018-750-563	563	SANDALIAS	sandals			4	4.28	7.625	3.68	2.33333333333333	1.92	3.5				Tipos de calzado (A type of footgear)
DiezAlamo-2018-750-564	564	LIJA	sandpaper			2.75	3.6	6.95833333333333	5	4.125	1.52	2.66666666666667				'Herramientas (A carpenter''s tool)'
DiezAlamo-2018-750-565	565	SARDINA	sardine			3.83333333333333	6.52	6.91666666666667	2.24	1.79166666666667	6.56	6.58333333333333				Peces (A fish)
DiezAlamo-2018-750-566	566	PLATILLO	saucer	SAUCER	271	3.83333333333333	4.56	5.95833333333333	2.76	5.79166666666667	2.36	1.875		4.387	5.909	Instrumentos musicales (A musical instrument)
DiezAlamo-2018-750-567	567	SAXOFÓN	saxophone			5.5	4.12	6.5	2.76	6.5	2.8	2.375				Instrumentos musicales (A musical instrument)
DiezAlamo-2018-750-568	568	TIJERAS	scissors	SHEARS	356	3.41666666666667	4	7.70833333333333	5.92	3	2.12	1.79166666666667		6.455	6.254	'Herramientas (A carpenter''s tool)'
DiezAlamo-2018-750-569	569	PATINETE	scooter			4	5.8	6.83333333333333	4.48	4.75	2.2	2.125				Vehículos (A type of vehicle)
