ID	NUMBER	ORIGINAL	GERMAN	GLOSS	CONCEPTICON_ID	CONCEPTICON_GLOSS
Steinthal-1875-1565-973	973	Klinge	Klinge	blade	869	BLADE
Steinthal-1875-1565-974	974	den Speer werfen	den Speer werfen	to throw a spear		
Steinthal-1875-1565-975	975	Schild	Schild	shield	1064	SHIELD
Steinthal-1875-1565-976	976	den Pfeil abschiessen	den Pfeil abschiessen	to shoot an arrow		
Steinthal-1875-1565-977	977	den Pfeil mit Gift bestreichen	den Pfeil mit Gift bestreichen	to coat an arrow with poison		
Steinthal-1875-1565-978	978	schiessen	schiessen	to shoot	1172	SHOOT
Steinthal-1875-1565-979	979	zielen	zielen	to aim		
Steinthal-1875-1565-980	980	treffen	treffen	to hit	3307	HIT (A TARGET)
Steinthal-1875-1565-981	981	fehlen	fehlen	to miss	161	MISS (A TARGET)
Steinthal-1875-1565-982	982	Flinte	Flinte	shotgun		
Steinthal-1875-1565-983	983	Pulver	Pulver	gunpowder	1798	GUNPOWDER
Steinthal-1875-1565-984	984	Kugel	Kugel	bullet	1114	BULLET
Steinthal-1875-1565-985	985	Fahne (sonstige Werkzeuge zum Kriege, zur Vertheidigung wie zum Angriff, etwa bei Belagerungen)	Fahne	flag	2623	FLAG
Steinthal-1875-1565-986	986	Fahne (sonstige Werkzeuge zum Kriege, zur Vertheidigung wie zum Angriff, etwa bei Belagerungen)	sonstige Werkzeuge zum Kriege, zur Vertheidigung wie zum Angriff, etwa bei Belagerungen	other warfare equipment		
Steinthal-1875-1565-987	987	Friede	Friede	peace	1338	PEACE
Steinthal-1875-1565-988	988	Gefahr	Gefahr	danger	1810	DANGER
Steinthal-1875-1565-989	989	Glück	Glück	luck	720	GOOD LUCK
Steinthal-1875-1565-990	990	tapfer	tapfer	brave	3	BRAVE
Steinthal-1875-1565-991	991	feige	feige	cowardly		
Steinthal-1875-1565-992	992	sich fürchten	sich fürchten	to be afraid	1419	FEAR (BE AFRAID)
Steinthal-1875-1565-993	993	gut und schlecht, von Personen und Sachen	gut (Personen)	good (of people)	1035	GOOD
Steinthal-1875-1565-994	994	gut und schlecht, von Personen und Sachen	gut (Sachen)	good (of things)	1035	GOOD
Steinthal-1875-1565-995	995	gut und schlecht, von Personen und Sachen	schlecht (Personen)	bad (of people)	3764	BAD OR EVIL
Steinthal-1875-1565-996	996	gut und schlecht, von Personen und Sachen	schlecht (Sachen)	bad (of things)	1292	BAD
Steinthal-1875-1565-997	997	angenehm	angenehm	pleasant		
Steinthal-1875-1565-998	998	unangenehm	unangenehm	unpleasant	26	UNPLEASANT
Steinthal-1875-1565-999	999	nützlich	nützlich	useful		
Steinthal-1875-1565-1000	1000	unnütz	unnütz	useless		
Steinthal-1875-1565-1001	1001	gerecht	gerecht	just		
Steinthal-1875-1565-1002	1002	ungerecht	ungerecht	unjust		
Steinthal-1875-1565-1003	1003	Tugend	Tugend	virtue		
Steinthal-1875-1565-1004	1004	Laster	Laster	vice		
Steinthal-1875-1565-1005	1005	Sünde	Sünde	sin	2971	SIN
Steinthal-1875-1565-1006	1006	sündigen	sündigen	to sin		
Steinthal-1875-1565-1007	1007	Schuld	Schuld	guilt	134	FAULT
Steinthal-1875-1565-1008	1008	Das ist nicht meine Schuld.	Das ist nicht meine Schuld.	That is not my fault.		
Steinthal-1875-1565-1009	1009	Gewissen	Gewissen	conscience		
Steinthal-1875-1565-1010	1010	Wahrheit	Wahrheit	truth	1638	TRUTH
Steinthal-1875-1565-1011	1011	Wahrhaftigkeit	Wahrhaftigkeit	truthfulness		
Steinthal-1875-1565-1012	1012	Lüge	Lüge	lie	2826	LIE (FALSEHOOD)
Steinthal-1875-1565-1013	1013	Lügner	Lügner	liar	3470	LIAR
Steinthal-1875-1565-1014	1014	Irrthum	Irrthum	mistake	1293	MISTAKE
Steinthal-1875-1565-1015	1015	Gesetz	Gesetz	law	1062	LAW
Steinthal-1875-1565-1016	1016	Sitte	Sitte	custom	1747	CUSTOM
Steinthal-1875-1565-1017	1017	verboten	verboten	forbidden		
Steinthal-1875-1565-1018	1018	erlaubt	erlaubt	allowed		
Steinthal-1875-1565-1019	1019	loben	loben	to praise	3455	COMMEND
Steinthal-1875-1565-1020	1020	tadeln	tadeln	to reprimand		
Steinthal-1875-1565-1021	1021	spotten	spotten	to mock		
Steinthal-1875-1565-1022	1022	anklagen	anklagen	to accuse	1814	ACCUSE
Steinthal-1875-1565-1023	1023	strafen	strafen	to punish	3649	PUNISH
Steinthal-1875-1565-1024	1024	lieben	lieben	to love	923	LOVE
Steinthal-1875-1565-1025	1025	wählen	wählen	to choose	1750	CHOOSE
Steinthal-1875-1565-1026	1026	vorziehen	vorziehen	to favour		
Steinthal-1875-1565-1027	1027	hassen	hassen	to hate	1607	HATE
Steinthal-1875-1565-1028	1028	dankbar	dankbar	thankful		
Steinthal-1875-1565-1029	1029	Dank	Dank	gratitude		
Steinthal-1875-1565-1030	1030	habgierig	habgierig	greedy	2018	GREEDY
Steinthal-1875-1565-1031	1031	Neid	Neid	envy	40	ENVY
Steinthal-1875-1565-1032	1032	wohlthätig	wohlthätig	benevolent		
Steinthal-1875-1565-1033	1033	verschwenden	verschwenden	to waste	79	WASTE
Steinthal-1875-1565-1034	1034	sparsam	sparsam	economical		
Steinthal-1875-1565-1035	1035	geizig	geizig	stingy	1774	STINGY
Steinthal-1875-1565-1036	1036	Grossmuth	Grossmuth	generosity		
Steinthal-1875-1565-1037	1037	grossmüthig	grossmüthig	generous	3632	GENEROUS
Steinthal-1875-1565-1038	1038	verzeihen	verzeihen	to forgive	1528	FORGIVE
Steinthal-1875-1565-1039	1039	geben (Ich gebe dir.)	geben	to give	1447	GIVE
Steinthal-1875-1565-1040	1040	geben (Ich gebe dir.)	Ich gebe dir.	I give to you.		
Steinthal-1875-1565-1041	1041	nehmen	nehmen	to take	1749	TAKE
Steinthal-1875-1565-1042	1042	suchen	suchen	to search	1468	LOOK FOR
Steinthal-1875-1565-1043	1043	finden	finden	to find	719	FIND
Steinthal-1875-1565-1044	1044	empfangen	empfangen	to receive	694	GET
Steinthal-1875-1565-1045	1045	halten	halten	to hold	1448	HOLD
Steinthal-1875-1565-1046	1046	festhalten	festhalten	to clutch		
Steinthal-1875-1565-1047	1047	zurückhalten	zurückhalten	to restrain		
Steinthal-1875-1565-1048	1048	zurückgeben	zurückgeben	to return something		
Steinthal-1875-1565-1049	1049	bringen	bringen	to bring	692	BRING
Steinthal-1875-1565-1050	1050	holen	holen	to get	694	GET
Steinthal-1875-1565-1051	1051	verlieren	verlieren	to lose	1660	LOSE
Steinthal-1875-1565-1052	1052	hergeben	hergeben	to hand something over		
Steinthal-1875-1565-1053	1053	verweigern	verweigern	to refuse	49	REFUSE
Steinthal-1875-1565-1054	1054	hinlegen	hinlegen	to put something down	998	PUT
Steinthal-1875-1565-1055	1055	hinstellen	hinstellen	to put something down	998	PUT
Steinthal-1875-1565-1056	1056	heben	heben	to lift	501	LIFT
Steinthal-1875-1565-1057	1057	etwas aufheben (aufnehmen)	etwas aufheben (aufnehmen)	to pick up something	371	PICK UP
Steinthal-1875-1565-1058	1058	ablegen	ablegen	to cast off		
Steinthal-1875-1565-1059	1059	gehen	gehen	to walk	1443	WALK
Steinthal-1875-1565-1060	1060	treten	treten	to kick	1135	KICK
Steinthal-1875-1565-1061	1061	stehen	stehen	to stand	1442	STAND
Steinthal-1875-1565-1062	1062	sitzen	sitzen	to sit	1416	SIT
Steinthal-1875-1565-1063	1063	sich setzen	sich setzen	to sit down	1649	SIT DOWN
Steinthal-1875-1565-1064	1064	liegen	liegen	to lie	1411	LIE (REST)
Steinthal-1875-1565-1065	1065	sich legen	sich legen	to lie down	215	LIE DOWN
Steinthal-1875-1565-1066	1066	laufen	laufen	to run	1519	RUN
Steinthal-1875-1565-1067	1067	knien	knien	to kneel	66	KNEEL
Steinthal-1875-1565-1068	1068	kriechen	kriechen	to crawl	3456	CRAWL OR CREEP
Steinthal-1875-1565-1069	1069	springen	springen	to jump	1829	JUMP
Steinthal-1875-1565-1070	1070	sich anlehnen	sich anlehnen	to lean on someone or something		
Steinthal-1875-1565-1071	1071	hängen	hängen	to hang	2884	HANG
Steinthal-1875-1565-1072	1072	sinken	sinken	to sink	1088	SINK (DESCEND)
Steinthal-1875-1565-1073	1073	fallen	fallen	to fall	1280	FALL
Steinthal-1875-1565-1074	1074	sich neigen	sich neigen	to tilt		
Steinthal-1875-1565-1075	1075	bücken	bücken	to bend down	2761	BEND (ONESELF)
Steinthal-1875-1565-1076	1076	kommen	kommen	to come	1446	COME
Steinthal-1875-1565-1077	1077	weggehn	weggehn	to go away	1752	LEAVE
Steinthal-1875-1565-1078	1078	hereinkommen	hereinkommen	to come inside		
Steinthal-1875-1565-1079	1079	hinausgehn	hinausgehn	to go outside	1107	GO OUT
Steinthal-1875-1565-1080	1080	hineingehen	hineingehen	to go inside		
Steinthal-1875-1565-1081	1081	spazieren gehen	spazieren gehen	to stroll	2890	WALK (TAKE A WALK)
Steinthal-1875-1565-1082	1082	zurückkehren	zurückkehren	to return	581	COME BACK
Steinthal-1875-1565-1083	1083	wohnen (zu Hause sein)	wohnen (zu Hause sein)	to reside	1099	RESIDE
Steinthal-1875-1565-1084	1084	wohnen (zu Hause sein)	zu Hause sein	to be at home		
Steinthal-1875-1565-1085	1085	Reise	Reise	journey	2393	JOURNEY
Steinthal-1875-1565-1086	1086	Gepäck	Gepäck	baggage		
Steinthal-1875-1565-1087	1087	Stab	Stab	cane	1296	WALKING STICK
Steinthal-1875-1565-1088	1088	Wagen	Wagen	carriage	2620	CARRIAGE
Steinthal-1875-1565-1089	1089	Peitsche	Peitsche	whip	2630	WHIP
Steinthal-1875-1565-1090	1090	Zügel	Zügel	reins		
Steinthal-1875-1565-1091	1091	Weg	Weg	way	2457	PATH OR ROAD
Steinthal-1875-1565-1092	1092	Brücke	Brücke	bridge	1011	BRIDGE
Steinthal-1875-1565-1093	1093	reiten	reiten	to ride	367	RIDE
Steinthal-1875-1565-1094	1094	fahren	fahren	to drive	741	DRIVE
Steinthal-1875-1565-1095	1095	übersetzen	übersetzen	to ferry over		
Steinthal-1875-1565-1096	1096	absteigen	absteigen	to dismount		
Steinthal-1875-1565-1097	1097	hinauf-, hinabsteigen	hinaufsteigen	to ascend	705	GO UP (ASCEND)
Steinthal-1875-1565-1098	1098	hinauf-, hinabsteigen	hinabsteigen	to descend	2014	GO DOWN (DESCEND)
Steinthal-1875-1565-1099	1099	ausruhen	ausruhen	to rest	168	REST
Steinthal-1875-1565-1100	1100	zurückbleiben	zurückbleiben	to stay behind		
Steinthal-1875-1565-1101	1101	entgegengehn	entgegengehn	to approach	1778	APPROACH
Steinthal-1875-1565-1102	1102	begegnen	begegnen	to meet	1831	MEET
Steinthal-1875-1565-1103	1103	sich trennen	sich trennen	to split up		
Steinthal-1875-1565-1104	1104	grüssen	grüssen	to greet	3552	GREET
Steinthal-1875-1565-1105	1105	Ceremonien beim Grüssen (etwa: Hand geben)	Ceremonien beim Grüssen	ceremonies of greeting		
Steinthal-1875-1565-1106	1106	Ceremonien beim Grüssen (etwa: Hand geben)	Hand geben	to shake hands		
Steinthal-1875-1565-1107	1107	Abschied nehmen	Abschied nehmen	to say farewell		
Steinthal-1875-1565-1108	1108	sich auf der Reise irren	sich auf der Reise irren	to lose one‘s way		
Steinthal-1875-1565-1109	1109	den Weg zeigen (überhaupt etwas zeigen)	den Weg zeigen	to show the way		
Steinthal-1875-1565-1110	1110	den Weg zeigen (überhaupt etwas zeigen)	überhaupt etwas zeigen	to show something	1039	SHOW
Steinthal-1875-1565-1111	1111	führen	führen	to lead	43	LEAD (GUIDE)
Steinthal-1875-1565-1112	1112	schicken	schicken	to send	1127	SEND
Steinthal-1875-1565-1113	1113	Bote	Bote	messenger		
Steinthal-1875-1565-1114	1114	Er hat mich gut aufgenommen.	Er hat mich gut aufgenommen.	He accommodated me well.		
Steinthal-1875-1565-1115	1115	an einem Orte verweilen	an einem Orte verweilen	to stay in one place		
Steinthal-1875-1565-1116	1116	Du bist lange geblieben.	Du bist lange geblieben.	You have stayed long.		
Steinthal-1875-1565-1117	1117	schneiden	schneiden	to cut	1432	CUT
Steinthal-1875-1565-1118	1118	Ein Stock bricht.	Ein Stock bricht.	A stick breaks.		
Steinthal-1875-1565-1119	1119	den Stock zerbrechen	den Stock zerbrechen	to break a stick		
Steinthal-1875-1565-1120	1120	Er ist zerbrochen.	Er ist zerbrochen.	It is broken.	588	BROKEN
Steinthal-1875-1565-1121	1121	etwas zerreissen	etwas zerreissen	to tear apart		
Steinthal-1875-1565-1122	1122	Es ist zerrissen.	Es ist zerrissen.	It is torn.		
Steinthal-1875-1565-1123	1123	Das Kleid ist abgetragen.	Das Kleid ist abgetragen.	The dress is worn out.		
Steinthal-1875-1565-1124	1124	Der Krug ist gespalten.	Der Krug ist gespalten.	The jug is split in two.		
Steinthal-1875-1565-1125	1125	Der Schlauch platzt.	Der Schlauch platzt.	The pipe bursts.		
Steinthal-1875-1565-1126	1126	werfen	werfen	to throw	1456	THROW
Steinthal-1875-1565-1127	1127	setzen	setzen	to sit down	1649	SIT DOWN
Steinthal-1875-1565-1128	1128	legen	legen	to lay	2071	LAY (VERB)
Steinthal-1875-1565-1129	1129	sitzen	sitzen	to sit	1416	SIT
Steinthal-1875-1565-1130	1130	liegen	liegen	to lie	1411	LIE (REST)
Steinthal-1875-1565-1131	1131	binden	binden	to bind	1917	TIE
Steinthal-1875-1565-1132	1132	knüpfen	knüpfen	to tie	1917	TIE
Steinthal-1875-1565-1133	1133	Knoten	Knoten	knot	760	KNOT
Steinthal-1875-1565-1134	1134	lösen	lösen	to untie	352	UNTIE
Steinthal-1875-1565-1135	1135	drehen	drehen	to turn	1445	TURN (SOMETHING)
Steinthal-1875-1565-1136	1136	schlagen	schlagen	to beat	2133	STRIKE OR BEAT
Steinthal-1875-1565-1137	1137	drücken	drücken	to push	1452	PUSH
Steinthal-1875-1565-1138	1138	ziehen	ziehen	to pull	1455	PULL
Steinthal-1875-1565-1139	1139	wegziehen	wegziehen	to pull away		
Steinthal-1875-1565-1140	1140	stossen	stossen	to push, to thrust	1452	PUSH
Steinthal-1875-1565-1141	1141	tragen	tragen	to carry	700	CARRY
Steinthal-1875-1565-1142	1142	reiben	reiben	to rub	1449	RUB
Steinthal-1875-1565-1143	1143	mengen	mengen	to mix	2017	MIX
Steinthal-1875-1565-1144	1144	Speise mit dem Löffel umrühren	Speise mit dem Löffel umrühren	to stir food with a spoon		
Steinthal-1875-1565-1145	1145	Wasser schöpfen	Wasser schöpfen	to scoop water		
Steinthal-1875-1565-1146	1146	ein-, ausgiessen	eingiessen	to pour in	1487	POUR
Steinthal-1875-1565-1147	1147	ein-, ausgiessen	ausgiessen	to pour out		
Steinthal-1875-1565-1148	1148	retten aus der Gefahr, aus dem Wasser	retten aus der Gefahr	to rescue from danger	2008	RESCUE
Steinthal-1875-1565-1149	1149	retten aus der Gefahr, aus dem Wasser	retten aus dem Wasser	to rescue from drowning		
Steinthal-1875-1565-1150	1150	verbrennen	verbrennen	to burn	2102	BURN
Steinthal-1875-1565-1151	1151	bewachen	bewachen	to guard		
Steinthal-1875-1565-1152	1152	bewahren	bewahren	to preserve	1997	PRESERVE
Steinthal-1875-1565-1153	1153	verbergen	verbergen	to hide	602	HIDE (CONCEAL)
Steinthal-1875-1565-1154	1154	verschliessen, etwas in einem Behälter	verschliessen	to seal		
Steinthal-1875-1565-1155	1155	verschliessen, etwas in einem Behälter	etwas in einem Behälter verschliessen	to seal off in a container		
Steinthal-1875-1565-1156	1156	bedecken	bedecken	to cover	761	COVER
Steinthal-1875-1565-1157	1157	einen Topf zudecken	einen Topf zudecken	to cover a pot		
Steinthal-1875-1565-1158	1158	öffnen	öffnen	to open	1156	OPEN
Steinthal-1875-1565-1159	1159	einhüllen	einhüllen	to wrap	1113	WRAP
Steinthal-1875-1565-1160	1160	auswickeln	auswickeln	to unwrap		
Steinthal-1875-1565-1161	1161	offen	offen	open	3235	OPEN (STATE)
Steinthal-1875-1565-1162	1162	bloss	bloss	bare		
Steinthal-1875-1565-1163	1163	anfangen	anfangen	to begin	3447	BEGIN OR START
Steinthal-1875-1565-1164	1164	enden	enden	to end	1766	FINISH
Steinthal-1875-1565-1165	1165	aufhören zu singen	aufhören zu singen	to stop singing		
Steinthal-1875-1565-1166	1166	Der Sommer ist vorüber.	Der Sommer ist vorüber.	The summer is over.		
Steinthal-1875-1565-1167	1167	Der Monat geht zu Ende.	Der Monat geht zu Ende.	The month draws to an end.		
Steinthal-1875-1565-1168	1168	voranschreiten	voranschreiten	to march on		
Steinthal-1875-1565-1169	1169	folgen	folgen	to follow	1085	FOLLOW
Steinthal-1875-1565-1170	1170	gehorchen	gehorchen	to obey	1635	OBEY
Steinthal-1875-1565-1171	1171	gehorsam	gehorsam	obedient		
Steinthal-1875-1565-1172	1172	ungehorsam	ungehorsam	disobedient		
Steinthal-1875-1565-1173	1173	messen	messen	to measure	1506	MEASURE
Steinthal-1875-1565-1174	1174	theilen	theilen	to divide	1119	DIVIDE
Steinthal-1875-1565-1175	1175	wägen (besondere Maasse)	wägen	to weigh (something)	1098	WEIGH
Steinthal-1875-1565-1176	1176	weit	weit	wide	1243	WIDE
Steinthal-1875-1565-1177	1177	eng	eng	tight	3053	TIGHT
Steinthal-1875-1565-1178	1178	breit	breit	broad	2531	BROAD
Steinthal-1875-1565-1179	1179	schmal	schmal	narrow	1267	NARROW
Steinthal-1875-1565-1180	1180	dick	dick	thick	1244	THICK
Steinthal-1875-1565-1181	1181	dünn	dünn	thin	2308	THIN
Steinthal-1875-1565-1182	1182	hoch	hoch	high	2790	HIGH OR TALL
Steinthal-1875-1565-1183	1183	niedrig	niedrig	low	3348	LOW (POSITION OR HEIGHT)
Steinthal-1875-1565-1184	1184	tief	tief	deep	1593	DEEP
Steinthal-1875-1565-1185	1185	flach	flach	flat	1633	FLAT
Steinthal-1875-1565-1186	1186	gross	gross	large	1202	BIG
Steinthal-1875-1565-1187	1187	klein	klein	small	1246	SMALL
Steinthal-1875-1565-1188	1188	lang	lang	long	1203	LONG
Steinthal-1875-1565-1189	1189	kurz	kurz	short	1645	SHORT
Steinthal-1875-1565-1190	1190	entfernt	entfernt	far away	1406	FAR
Steinthal-1875-1565-1191	1191	nahe	nahe	near	1942	NEAR
Steinthal-1875-1565-1192	1192	rechts	rechts	right	1019	RIGHT
Steinthal-1875-1565-1193	1193	links	links	left	244	LEFT
Steinthal-1875-1565-1194	1194	gerade	gerade	straight	1404	STRAIGHT
Steinthal-1875-1565-1195	1195	krumm	krumm	bent	297	CROOKED
Steinthal-1875-1565-1196	1196	einfach	einfach	simple	686	EASY
Steinthal-1875-1565-1197	1197	doppelt	doppelt	double	1546	TWICE
Steinthal-1875-1565-1198	1198	viel	viel	much, many	1198	MANY
Steinthal-1875-1565-1199	1199	wenig	wenig	little, few	1242	FEW
Steinthal-1875-1565-1200	1200	oft	oft	often	1852	OFTEN
Steinthal-1875-1565-1201	1201	selten	selten	rare	209	RARE
Steinthal-1875-1565-1202	1202	alt	alt	old	2113	OLD (USED)
Steinthal-1875-1565-1203	1203	neu	neu	new	1231	NEW
Steinthal-1875-1565-1204	1204	ganz	ganz	whole	2277	WHOLE
Steinthal-1875-1565-1205	1205	halb	halb	half	816	HALF
Steinthal-1875-1565-1206	1206	voll	voll	full	1429	FULL
Steinthal-1875-1565-1207	1207	leer	leer	empty	1624	EMPTY
Steinthal-1875-1565-1208	1208	stark	stark	strong	785	STRONG
Steinthal-1875-1565-1209	1209	schwach	schwach	weak	1601	WEAK
Steinthal-1875-1565-1210	1210	früh	früh	early	672	EARLY
Steinthal-1875-1565-1211	1211	spät	spät	late	477	LATE
Steinthal-1875-1565-1212	1212	Er übertrifft dich an Grösse (ist grösser als du).	Er übertrifft dich an Grösse (ist grösser als du).	He is taller than you.		
Steinthal-1875-1565-1213	1213	Sie übertreffen euch an Zahl (sind zahlreicher als ihr).	Sie übertreffen euch an Zahl (sind zahlreicher als ihr).	They are more than you.		
Steinthal-1875-1565-1214	1214	Ich bin stärker als du.	Ich bin stärker als du.	I am stronger than you.		
Steinthal-1875-1565-1215	1215	Er ist ausgezeichnet an Grösse, Schönheit.	Er ist ausgezeichnet an Grösse.	He is outstandingly tall.		
Steinthal-1875-1565-1216	1216	Er ist ausgezeichnet an Grösse, Schönheit.	Er ist ausgezeichnet an Schönheit.	He is outstandingly beautiful.		
Steinthal-1875-1565-1217	1217	heiter	heiter	cheerful	1976	MERRY
Steinthal-1875-1565-1218	1218	ernst	ernst	serious		
Steinthal-1875-1565-1219	1219	lustig	lustig	funny	1976	MERRY
Steinthal-1875-1565-1220	1220	betrübt	betrübt	sad	699	SAD
Steinthal-1875-1565-1221	1221	Er betrauert seinen Vater.	Er betrauert seinen Vater.	He mourns his father.		
Steinthal-1875-1565-1222	1222	Ich bedaure dich.	Ich bedaure dich.	I pity you.		
Steinthal-1875-1565-1223	1223	glücklich	glücklich	happy	1495	HAPPY
Steinthal-1875-1565-1224	1224	unglücklich	unglücklich	unhappy	699	SAD
Steinthal-1875-1565-1225	1225	Glück	Glück	happiness	2941	HAPPINESS
Steinthal-1875-1565-1226	1226	Unglück	Unglück	misfortune	56	BAD LUCK
Steinthal-1875-1565-1227	1227	geduldig	geduldig	patient		
Steinthal-1875-1565-1228	1228	Geduld	Geduld	patience		
Steinthal-1875-1565-1229	1229	überdrüssig	überdrüssig	weary		
Steinthal-1875-1565-1230	1230	Ich bin es zufrieden.	Ich bin es zufrieden.	I am satisfied.		
Steinthal-1875-1565-1231	1231	Ich bin dagegen.	Ich bin dagegen.	I am against it.		
Steinthal-1875-1565-1232	1232	Das gefällt mir.	Das gefällt mir.	I like it.		
Steinthal-1875-1565-1233	1233	Gefällt dir das Mädchen?	Gefällt dir das Mädchen?	Do you like the girl?		
Steinthal-1875-1565-1234	1234	Ich habe dich gern.	Ich habe dich gern.	I like you.		
Steinthal-1875-1565-1235	1235	Nach deinem Belieben.	Nach deinem Belieben.	As you like it.		
Steinthal-1875-1565-1236	1236	Ich ziehe dieses vor, es ist besser als jenes.	Ich ziehe dieses vor, es ist besser als jenes.	I prefer this, it is better than that.		
Steinthal-1875-1565-1237	1237	Ich freue mich, es freut mich.	Ich freue mich, es freut mich.	I‘m pleased.		
Steinthal-1875-1565-1238	1238	Ich habe genug.	Ich habe genug.	I have enough.		
Steinthal-1875-1565-1239	1239	Warum bist du so traurig?	Warum bist du so traurig?	Why are you so sad?		
Steinthal-1875-1565-1240	1240	Was weinst du?	Was weinst du?	Why do you cry?		
Steinthal-1875-1565-1241	1241	Kummer	Kummer	grief	1668	GRIEF
Steinthal-1875-1565-1242	1242	Sorge	Sorge	sorrow	1668	GRIEF
Steinthal-1875-1565-1243	1243	helfen	helfen	to help	1897	HELP
Steinthal-1875-1565-1244	1244	Mitleid	Mitleid	compassion		
Steinthal-1875-1565-1245	1245	Aerger	Aerger	anger	82	ANGER
Steinthal-1875-1565-1246	1246	Freude	Freude	joy	2524	JOY
Steinthal-1875-1565-1247	1247	Zorn	Zorn	rage	82	ANGER
Steinthal-1875-1565-1248	1248	zürnen	zürnen	to be angry	2223	BE ANGRY
Steinthal-1875-1565-1249	1249	Scham	Scham	shame	1776	SHAME
Steinthal-1875-1565-1250	1250	wünschen	wünschen	to wish	1784	WANT
Steinthal-1875-1565-1251	1251	wollen	wollen	to want	1784	WANT
Steinthal-1875-1565-1252	1252	nicht wollen	nicht wollen	to not want		
Steinthal-1875-1565-1253	1253	hoffen	hoffen	to hope	1092	HOPE
Steinthal-1875-1565-1254	1254	nachdenken (überlegen)	nachdenken (überlegen)	to reflect	1415	THINK (REFLECT)
Steinthal-1875-1565-1255	1255	versuchen	versuchen	to try	1812	TRY
Steinthal-1875-1565-1256	1256	prüfen	prüfen	to examine		
Steinthal-1875-1565-1257	1257	Gib Acht.	Gib Acht.	Take care.		
Steinthal-1875-1565-1258	1258	sich erinnern	sich erinnern	to remember	707	REMEMBER
Steinthal-1875-1565-1259	1259	vergessen	vergessen	to forget	1523	FORGET
Steinthal-1875-1565-1260	1260	vermuthen	vermuthen	to suspect	1841	SUSPECT
Steinthal-1875-1565-1261	1261	glauben	glauben	to believe	1890	BELIEVE
Steinthal-1875-1565-1262	1262	zweifeln	zweifeln	to doubt	3536	DOUBT (SOMETHING)
Steinthal-1875-1565-1263	1263	lernen	lernen	to learn	504	LEARN
Steinthal-1875-1565-1264	1264	verstehn	verstehn	to understand	1536	UNDERSTAND
Steinthal-1875-1565-1265	1265	können	können	to be able to	972	BE ABLE
Steinthal-1875-1565-1266	1266	lehren	lehren	to teach	709	TEACH
Steinthal-1875-1565-1267	1267	zeigen	zeigen	to show	1039	SHOW
Steinthal-1875-1565-1268	1268	wissen	wissen	to know	1410	KNOW (SOMETHING)
Steinthal-1875-1565-1269	1269	gestehn	gestehn	to confess	2022	ADMIT
Steinthal-1875-1565-1270	1270	läugnen	läugnen	to deny	755	DENY
Steinthal-1875-1565-1271	1271	die Zahlen von eins bis hundert	eins	one	1493	ONE
Steinthal-1875-1565-1272	1272	die Zahlen von eins bis hundert	zwei	two	1498	TWO
Steinthal-1875-1565-1273	1273	die Zahlen von eins bis hundert	drei	three	492	THREE
Steinthal-1875-1565-1274	1274	die Zahlen von eins bis hundert	vier	four	1500	FOUR
Steinthal-1875-1565-1275	1275	die Zahlen von eins bis hundert	fünf	five	493	FIVE
Steinthal-1875-1565-1276	1276	die Zahlen von eins bis hundert	sechs	six	1703	SIX
Steinthal-1875-1565-1277	1277	die Zahlen von eins bis hundert	sieben	seven	1704	SEVEN
Steinthal-1875-1565-1278	1278	die Zahlen von eins bis hundert	acht	eight	1705	EIGHT
Steinthal-1875-1565-1279	1279	die Zahlen von eins bis hundert	neun	nine	1483	NINE
Steinthal-1875-1565-1280	1280	die Zahlen von eins bis hundert	zehn	ten	1515	TEN
Steinthal-1875-1565-1281	1281	die Zahlen von eins bis hundert	elf	eleven	1706	ELEVEN
Steinthal-1875-1565-1282	1282	die Zahlen von eins bis hundert	zwölf	twelve	1707	TWELVE
Steinthal-1875-1565-1283	1283	die Zahlen von eins bis hundert	dreizehn	thirteen	1708	THIRTEEN
Steinthal-1875-1565-1284	1284	die Zahlen von eins bis hundert	vierzehn	fourteen	2451	FOURTEEN
Steinthal-1875-1565-1285	1285	die Zahlen von eins bis hundert	fünfzehn	fifteen	1709	FIFTEEN
Steinthal-1875-1565-1286	1286	die Zahlen von eins bis hundert	sechzehn	sixteen	2454	SIXTEEN
Steinthal-1875-1565-1287	1287	die Zahlen von eins bis hundert	siebzehn	seventeen	2453	SEVENTEEN
Steinthal-1875-1565-1288	1288	die Zahlen von eins bis hundert	achtzehn	eighteen	1713	EIGHTEEN
Steinthal-1875-1565-1289	1289	die Zahlen von eins bis hundert	neunzehn	nineteen	1714	NINETEEN
Steinthal-1875-1565-1290	1290	die Zahlen von eins bis hundert	zwanzig	twenty	1710	TWENTY
Steinthal-1875-1565-1291	1291	die Zahlen von eins bis hundert	einundzwanzig	twenty one	1734	TWENTY ONE
Steinthal-1875-1565-1292	1292	die Zahlen von eins bis hundert	zweiundzwanzig	twenty two	3166	TWENTY TWO
Steinthal-1875-1565-1293	1293	die Zahlen von eins bis hundert	dreiundzwanzig	twenty three	3165	TWENTY THREE
Steinthal-1875-1565-1294	1294	die Zahlen von eins bis hundert	vierundzwanzig	twenty four	1736	TWENTY FOUR
Steinthal-1875-1565-1295	1295	die Zahlen von eins bis hundert	fünfundzwanzig	twenty five	1738	TWENTY FIVE
Steinthal-1875-1565-1296	1296	die Zahlen von eins bis hundert	sechsundzwanzig	twenty six	3476	TWENTY SIX
