ID	NUMBER	ENGLISH	WORDPAIR	POS	SIM_LEX_999	CONCRETENESS_WORD1	CONCRETENESS_WORD2	CONCRETENESS	ASSOCIATION_STRENGTH	SIM_ASSOCIATION_333	CONCEPTICON_ID	CONCEPTICON_GLOSS
Hill-2015-999-853	853	menu	word1-427	N	3.62	4.67	2.79	3	0.29	0		
Hill-2015-999-854	854	order	word2-427	N	3.62	4.67	2.79	3	0.29	0	1128	ORDER
Hill-2015-999-855	855	king	word1-428	N	3.27	4.1	4.72	3	0.29	0	1508	KING
Hill-2015-999-856	856	princess	word2-428	N	3.27	4.1	4.72	3	0.29	0		
Hill-2015-999-857	857	wealth	word1-429	N	6.07	2.63	1.61	1	0.28	0	2996	WEALTH
Hill-2015-999-858	858	prestige	word2-429	N	6.07	2.63	1.61	1	0.28	0		
Hill-2015-999-859	859	endurance	word1-430	N	6.58	2	2.96	1	0.28	0		
Hill-2015-999-860	860	strength	word2-430	N	6.58	2	2.96	1	0.28	0	202	STRENGTH
Hill-2015-999-861	861	danger	word1-431	N	8.78	2.68	2.52	2	0.28	0	1810	DANGER
Hill-2015-999-862	862	threat	word2-431	N	8.78	2.68	2.52	2	0.28	0		
Hill-2015-999-863	863	god	word1-432	N	4.5	2.07	4.77	2	0.28	0	1944	GOD
Hill-2015-999-864	864	priest	word2-432	N	4.5	2.07	4.77	2	0.28	0	852	PRIEST
Hill-2015-999-865	865	men	word1-433	N	3.13	4.75	2.46	2	0.28	0		
Hill-2015-999-866	866	fraternity	word2-433	N	3.13	4.75	2.46	2	0.28	0		
Hill-2015-999-867	867	buddy	word1-434	N	8.65	3.48	3.75	2	0.28	0		
Hill-2015-999-868	868	companion	word2-434	N	8.65	3.48	3.75	2	0.28	0	3978	COMPANION
Hill-2015-999-869	869	teacher	word1-435	N	4.28	4.52	3.39	3	0.28	0	1038	TEACHER
Hill-2015-999-870	870	helper	word2-435	N	4.28	4.52	3.39	3	0.28	0		
Hill-2015-999-871	871	body	word1-436	N	3.93	4.79	4.89	4	0.28	0	1480	BODY
Hill-2015-999-872	872	stomach	word2-436	N	3.93	4.79	4.89	4	0.28	0	819	STOMACH
Hill-2015-999-873	873	tongue	word1-437	N	3.1	4.93	4.97	4	0.28	0	1205	TONGUE
Hill-2015-999-874	874	throat	word2-437	N	3.1	4.93	4.97	4	0.28	0	1346	THROAT
Hill-2015-999-875	875	house	word1-438	N	1.38	5	4.96	4	0.28	0	1252	HOUSE
Hill-2015-999-876	876	carpet	word2-438	N	1.38	5	4.96	4	0.28	0		
Hill-2015-999-877	877	intelligence	word1-439	N	5.35	2.24	2.17	1	0.27	0		
Hill-2015-999-878	878	skill	word2-439	N	5.35	2.24	2.17	1	0.27	0		
Hill-2015-999-879	879	journey	word1-440	N	4.72	2.57	2.54	1	0.27	0	2393	JOURNEY
Hill-2015-999-880	880	conquest	word2-440	N	4.72	2.57	2.54	1	0.27	0		
Hill-2015-999-881	881	god	word1-441	N	1.23	2.07	3.61	2	0.27	0	1944	GOD
Hill-2015-999-882	882	prey	word2-441	N	1.23	2.07	3.61	2	0.27	0		
Hill-2015-999-883	883	brother	word1-442	N	0.97	4.43	1.86	2	0.27	0	1262	BROTHER
Hill-2015-999-884	884	soul	word2-442	N	0.97	4.43	1.86	2	0.27	0	811	SOUL
Hill-2015-999-885	885	adversary	word1-443	N	9.05	2.93	3.52	2	0.27	0		
Hill-2015-999-886	886	opponent	word2-443	N	9.05	2.93	3.52	2	0.27	0		
Hill-2015-999-887	887	death	word1-444	N	4.13	3.73	2.96	2	0.27	0	910	DEATH
Hill-2015-999-888	888	catastrophe	word2-444	N	4.13	3.73	2.96	2	0.27	0		
Hill-2015-999-889	889	monster	word1-445	N	6.95	3.72	3.32	2	0.27	0		
Hill-2015-999-890	890	demon	word2-445	N	6.95	3.72	3.32	2	0.27	0	1973	DEMON
Hill-2015-999-891	891	day	word1-446	N	4.87	3.92	3.44	2	0.27	0	1225	DAY (NOT NIGHT)
Hill-2015-999-892	892	morning	word2-446	N	4.87	3.92	3.44	2	0.27	0	1339	MORNING
Hill-2015-999-893	893	man	word1-447	N	1.9	4.79	2.88	3	0.27	0	1554	MAN
Hill-2015-999-894	894	victor	word2-447	N	1.9	4.79	2.88	3	0.27	0		
Hill-2015-999-895	895	friend	word1-448	N	3.88	3.07	4.68	3	0.27	0	1325	FRIEND
Hill-2015-999-896	896	guy	word2-448	N	3.88	3.07	4.68	3	0.27	0		
Hill-2015-999-897	897	song	word1-449	N	3.97	4.46	3.3	3	0.27	0	1096	SONG
Hill-2015-999-898	898	story	word2-449	N	3.97	4.46	3.3	3	0.27	0	2060	STORY
Hill-2015-999-899	899	ray	word1-450	N	6.83	3.57	4.21	3	0.27	0		
Hill-2015-999-900	900	sunshine	word2-450	N	6.83	3.57	4.21	3	0.27	0	3276	SUNSHINE
Hill-2015-999-901	901	guy	word1-451	N	5.83	4.68	4	3	0.27	0		
Hill-2015-999-902	902	stud	word2-451	N	5.83	4.68	4	3	0.27	0		
Hill-2015-999-903	903	chicken	word1-452	N	1.43	4.8	4.86	4	0.27	0	1318	CHICKEN
Hill-2015-999-904	904	rice	word2-452	N	1.43	4.8	4.86	4	0.27	0	926	RICE
Hill-2015-999-905	905	box	word1-453	N	1.32	4.9	4.79	4	0.27	0	1465	BOX
Hill-2015-999-906	906	elevator	word2-453	N	1.32	4.9	4.79	4	0.27	0	4033	ELEVATOR
Hill-2015-999-907	907	butter	word1-454	N	1.22	4.9	4.85	4	0.27	0	1245	BUTTER
Hill-2015-999-908	908	potato	word2-454	N	1.22	4.9	4.85	4	0.27	0	593	POTATO
Hill-2015-999-909	909	apartment	word1-455	N	1.28	4.9	4.89	4	0.27	0		
Hill-2015-999-910	910	furniture	word2-455	N	1.28	4.9	4.89	4	0.27	0		
Hill-2015-999-911	911	lake	word1-456	N	4.92	4.88	4.96	4	0.27	0	624	LAKE
Hill-2015-999-912	912	swamp	word2-456	N	4.92	4.88	4.96	4	0.27	0	1145	SWAMP
Hill-2015-999-913	913	salad	word1-457	N	1.13	4.97	4.89	4	0.27	0	4041	SALAD
Hill-2015-999-914	914	vinegar	word2-457	N	1.13	4.97	4.89	4	0.27	0	985	VINEGAR
Hill-2015-999-915	915	flower	word1-458	N	4.48	5	4.93	4	0.27	0	239	FLOWER
Hill-2015-999-916	916	bulb	word2-458	N	4.48	5	4.93	4	0.27	0	2617	BULB
Hill-2015-999-917	917	cloud	word1-459	N	6.67	4.54	4.51	3	0.26	0	1489	CLOUD
Hill-2015-999-918	918	mist	word2-459	N	6.67	4.54	4.51	3	0.26	0		
Hill-2015-999-919	919	driver	word1-460	N	6.28	4.71	4.67	3	0.26	0		
Hill-2015-999-920	920	pilot	word2-460	N	6.28	4.71	4.67	3	0.26	0		
Hill-2015-999-921	921	sugar	word1-461	N	5.13	4.87	4.88	4	0.26	0	862	SUGAR
Hill-2015-999-922	922	honey	word2-461	N	5.13	4.87	4.88	4	0.26	0	942	HONEY
Hill-2015-999-923	923	body	word1-462	N	2.88	4.79	4.93	4	0.25	0	1480	BODY
Hill-2015-999-924	924	shoulder	word2-462	N	2.88	4.79	4.93	4	0.25	0	1482	SHOULDER
Hill-2015-999-925	925	idea	word1-463	N	3.55	1.61	3.85	2	0.24	0	1609	IDEA
Hill-2015-999-926	926	image	word2-463	N	3.55	1.61	3.85	2	0.24	0		
Hill-2015-999-927	927	father	word1-464	N	4.2	4.52	4.43	3	0.24	0	1217	FATHER
Hill-2015-999-928	928	brother	word2-464	N	4.2	4.52	4.43	3	0.24	0	1262	BROTHER
Hill-2015-999-929	929	moon	word1-465	N	5.87	4.9	4.58	4	0.24	0	1313	MOON
Hill-2015-999-930	930	planet	word2-465	N	5.87	4.9	4.58	4	0.24	0	4042	PLANET
Hill-2015-999-931	931	ball	word1-466	N	2.32	5	4.57	4	0.24	0	1845	BALL
Hill-2015-999-932	932	costume	word2-466	N	2.32	5	4.57	4	0.24	0		
Hill-2015-999-933	933	rail	word1-467	N	5.22	4.9	4.82	4	0.24	0		
Hill-2015-999-934	934	fence	word2-467	N	5.22	4.9	4.82	4	0.24	0	1690	FENCE
Hill-2015-999-935	935	room	word1-468	N	2.35	4.79	5	4	0.24	0	1450	ROOM
Hill-2015-999-936	936	bed	word2-468	N	2.35	4.79	5	4	0.24	0	1663	BED
Hill-2015-999-937	937	flower	word1-469	N	4.25	5	4.9	4	0.24	0	239	FLOWER
Hill-2015-999-938	938	bush	word2-469	N	4.25	5	4.9	4	0.24	0	1683	BUSH
Hill-2015-999-939	939	bone	word1-470	N	4.17	4.9	5	4	0.24	0	1394	BONE
Hill-2015-999-940	940	knee	word2-470	N	4.17	4.9	5	4	0.24	0	1371	KNEE
Hill-2015-999-941	941	arm	word1-471	N	2.75	4.96	5	4	0.24	0	1673	ARM
Hill-2015-999-942	942	knee	word2-471	N	2.75	4.96	5	4	0.24	0	1371	KNEE
Hill-2015-999-943	943	bottom	word1-472	N	2.63	4.25	3.68	3	0.22	0	690	BOTTOM
Hill-2015-999-944	944	side	word2-472	N	2.63	4.25	3.68	3	0.22	0	682	SIDE
Hill-2015-999-945	945	vessel	word1-473	N	5.15	4.66	4.63	3	0.22	0		
Hill-2015-999-946	946	vein	word2-473	N	5.15	4.66	4.63	3	0.22	0	1924	VEIN
Hill-2015-999-947	947	cat	word1-474	N	2.37	4.86	4.93	4	0.22	0	1208	CAT
Hill-2015-999-948	948	rabbit	word2-474	N	2.37	4.86	4.93	4	0.22	0	1136	RABBIT
Hill-2015-999-949	949	meat	word1-475	N	2.35	4.9	4.9	4	0.22	0	634	MEAT
Hill-2015-999-950	950	sandwich	word2-475	N	2.35	4.9	4.9	4	0.22	0		
Hill-2015-999-951	951	belief	word1-476	N	5.08	1.19	1.41	1	0.21	0	3333	BELIEF (RELIGIOUS)
Hill-2015-999-952	952	concept	word2-476	N	5.08	1.19	1.41	1	0.21	0	3966	CONCEPT
Hill-2015-999-953	953	intelligence	word1-477	N	5.9	2.24	1.72	1	0.21	0		
Hill-2015-999-954	954	insight	word2-477	N	5.9	2.24	1.72	1	0.21	0		
Hill-2015-999-955	955	attention	word1-478	N	7.22	2.3	1.8	1	0.21	0		
Hill-2015-999-956	956	interest	word2-478	N	7.22	2.3	1.8	1	0.21	0	3847	INTEREST (FEELING)
Hill-2015-999-957	957	attitude	word1-479	N	4.35	1.97	2.17	1	0.21	0		
Hill-2015-999-958	958	confidence	word2-479	N	4.35	1.97	2.17	1	0.21	0		
Hill-2015-999-959	959	right	word1-480	N	7.05	3.47	1.45	1	0.21	0	1019	RIGHT
Hill-2015-999-960	960	justice	word2-480	N	7.05	3.47	1.45	1	0.21	0		
Hill-2015-999-961	961	argument	word1-481	N	1.45	2.85	2.22	1	0.21	0		
Hill-2015-999-962	962	agreement	word2-481	N	1.45	2.85	2.22	1	0.21	0	3644	AGREEMENT
Hill-2015-999-963	963	depth	word1-482	N	6.12	3.11	2.43	2	0.21	0	2534	DEPTH
Hill-2015-999-964	964	magnitude	word2-482	N	6.12	3.11	2.43	2	0.21	0		
Hill-2015-999-965	965	medium	word1-483	N	3.65	3	3.41	2	0.21	0		
Hill-2015-999-966	966	news	word2-483	N	3.65	3	3.41	2	0.21	0	2964	NEWS
Hill-2015-999-967	967	winner	word1-484	N	2.78	3.21	3.81	2	0.21	0		
Hill-2015-999-968	968	candidate	word2-484	N	2.78	3.21	3.81	2	0.21	0		
Hill-2015-999-969	969	birthday	word1-485	N	5.08	3.2	3.9	2	0.21	0	2407	BIRTHDAY
Hill-2015-999-970	970	date	word2-485	N	5.08	3.2	3.9	2	0.21	0		
Hill-2015-999-971	971	fee	word1-486	N	7.15	3.89	3.91	3	0.21	0		
Hill-2015-999-972	972	payment	word2-486	N	7.15	3.89	3.91	3	0.21	0		
Hill-2015-999-973	973	bible	word1-487	N	5.15	4.61	4.04	3	0.21	0		
Hill-2015-999-974	974	hymn	word2-487	N	5.15	4.61	4.04	3	0.21	0		
Hill-2015-999-975	975	exit	word1-488	N	5.5	3.93	4.75	3	0.21	0		
Hill-2015-999-976	976	doorway	word2-488	N	5.5	3.93	4.75	3	0.21	0		
Hill-2015-999-977	977	man	word1-489	N	3.25	4.79	4.04	3	0.21	0	1554	MAN
Hill-2015-999-978	978	sentry	word2-489	N	3.25	4.79	4.04	3	0.21	0		
Hill-2015-999-979	979	aisle	word1-490	N	6.35	4.35	4.67	3	0.21	0		
Hill-2015-999-980	980	hall	word2-490	N	6.35	4.35	4.67	3	0.21	0		
Hill-2015-999-981	981	whiskey	word1-491	N	6.28	4.74	4.46	3	0.21	0		
Hill-2015-999-982	982	gin	word2-491	N	6.28	4.74	4.46	3	0.21	0		
Hill-2015-999-983	983	blood	word1-492	N	3.4	4.86	4.48	3	0.21	0	946	BLOOD
Hill-2015-999-984	984	marrow	word2-492	N	3.4	4.86	4.48	3	0.21	0	1835	MARROW
Hill-2015-999-985	985	oil	word1-493	N	1.23	4.93	4.58	4	0.21	0	1484	OIL (ORGANIC SUBSTANCE)
Hill-2015-999-986	986	mink	word2-493	N	1.23	4.93	4.58	4	0.21	0		
Hill-2015-999-987	987	floor	word1-494	N	5.55	4.8	4.77	4	0.21	0	1632	FLOOR
Hill-2015-999-988	988	deck	word2-494	N	5.55	4.8	4.77	4	0.21	0		
Hill-2015-999-989	989	roof	word1-495	N	2.62	4.79	4.8	4	0.21	0	769	ROOF
Hill-2015-999-990	990	floor	word2-495	N	2.62	4.79	4.8	4	0.21	0	1632	FLOOR
Hill-2015-999-991	991	door	word1-496	N	1.67	4.81	4.8	4	0.21	0	1567	DOOR
Hill-2015-999-992	992	floor	word2-496	N	1.67	4.81	4.8	4	0.21	0	1632	FLOOR
Hill-2015-999-993	993	shoulder	word1-497	N	3.42	4.93	4.75	4	0.21	0	1482	SHOULDER
Hill-2015-999-994	994	head	word2-497	N	3.42	4.93	4.75	4	0.21	0	1256	HEAD
Hill-2015-999-995	995	wagon	word1-498	N	7.7	4.89	4.86	4	0.21	0		
Hill-2015-999-996	996	carriage	word2-498	N	7.7	4.89	4.86	4	0.21	0	2620	CARRIAGE
Hill-2015-999-997	997	car	word1-499	N	5.13	4.89	4.86	4	0.21	0	1111	CAR
Hill-2015-999-998	998	carriage	word2-499	N	5.13	4.89	4.86	4	0.21	0	2620	CARRIAGE
Hill-2015-999-999	999	elbow	word1-500	N	3.13	5	4.81	4	0.21	0	981	ELBOW
Hill-2015-999-1000	1000	ankle	word2-500	N	3.13	5	4.81	4	0.21	0	803	ANKLE
Hill-2015-999-1001	1001	wealth	word1-501	N	4.02	2.63	1.96	1	0.2	0	2996	WEALTH
Hill-2015-999-1002	1002	fame	word2-501	N	4.02	2.63	1.96	1	0.2	0	865	FAME
Hill-2015-999-1003	1003	sorrow	word1-502	N	4.77	2.36	2.24	1	0.2	0		
Hill-2015-999-1004	1004	shame	word2-502	N	4.77	2.36	2.24	1	0.2	0	1776	SHAME
Hill-2015-999-1005	1005	administration	word1-503	N	7.25	2.78	2.72	2	0.2	0		
Hill-2015-999-1006	1006	management	word2-503	N	7.25	2.78	2.72	2	0.2	0		
Hill-2015-999-1007	1007	communication	word1-504	N	8.02	2.9	3.28	2	0.2	0		
Hill-2015-999-1008	1008	conversation	word2-504	N	8.02	2.9	3.28	2	0.2	0	2933	CONVERSATION
Hill-2015-999-1009	1009	pollution	word1-505	N	4.25	3.75	3.04	2	0.2	0		
Hill-2015-999-1010	1010	atmosphere	word2-505	N	4.25	3.75	3.04	2	0.2	0		
Hill-2015-999-1011	1011	anatomy	word1-506	N	5.33	3.59	3.48	2	0.2	0		
Hill-2015-999-1012	1012	biology	word2-506	N	5.33	3.59	3.48	2	0.2	0		
Hill-2015-999-1013	1013	college	word1-507	N	3.12	4.62	2.83	3	0.2	0		
Hill-2015-999-1014	1014	profession	word2-507	N	3.12	4.62	2.83	3	0.2	0		
Hill-2015-999-1015	1015	book	word1-508	N	2.07	4.9	2.59	3	0.2	0	963	BOOK
Hill-2015-999-1016	1016	topic	word2-508	N	2.07	4.9	2.59	3	0.2	0		
Hill-2015-999-1017	1017	formula	word1-509	N	7.95	4.11	3.65	3	0.2	0		
Hill-2015-999-1018	1018	equation	word2-509	N	7.95	4.11	3.65	3	0.2	0		
Hill-2015-999-1019	1019	book	word1-510	N	5	4.9	2.87	3	0.2	0	963	BOOK
Hill-2015-999-1020	1020	information	word2-510	N	5	4.9	2.87	3	0.2	0	4044	INFORMATION
Hill-2015-999-1021	1021	boy	word1-511	N	1.9	4.76	3.53	3	0.2	0	1366	BOY
Hill-2015-999-1022	1022	partner	word2-511	N	1.9	4.76	3.53	3	0.2	0		
Hill-2015-999-1023	1023	sky	word1-512	N	4.68	4.45	3.85	3	0.2	0	1732	SKY
Hill-2015-999-1024	1024	universe	word2-512	N	4.68	4.45	3.85	3	0.2	0		
Hill-2015-999-1025	1025	population	word1-513	N	7.68	3.64	4.82	3	0.2	0		
Hill-2015-999-1026	1026	people	word2-513	N	7.68	3.64	4.82	3	0.2	0	789	PEOPLE
Hill-2015-999-1027	1027	college	word1-514	N	4.13	4.62	3.85	3	0.2	0		
Hill-2015-999-1028	1028	class	word2-514	N	4.13	4.62	3.85	3	0.2	0		
Hill-2015-999-1029	1029	chief	word1-515	N	4.85	4.26	4.37	3	0.2	0	301	CHIEFTAIN
Hill-2015-999-1030	1030	mayor	word2-515	N	4.85	4.26	4.37	3	0.2	0		
Hill-2015-999-1031	1031	rabbi	word1-516	N	7.62	4.64	4.22	3	0.2	0		
Hill-2015-999-1032	1032	minister	word2-516	N	7.62	4.64	4.22	3	0.2	0	486	MINISTER
Hill-2015-999-1033	1033	meter	word1-517	N	5.08	4.7	4.37	3	0.2	0		
Hill-2015-999-1034	1034	inch	word2-517	N	5.08	4.7	4.37	3	0.2	0		
Hill-2015-999-1035	1035	polyester	word1-518	N	5.63	4.12	4.97	3	0.2	0		
Hill-2015-999-1036	1036	cotton	word2-518	N	5.63	4.12	4.97	3	0.2	0	1850	COTTON
Hill-2015-999-1037	1037	lawyer	word1-519	N	1.88	4.7	4.43	3	0.2	0		
Hill-2015-999-1038	1038	banker	word2-519	N	1.88	4.7	4.43	3	0.2	0		
Hill-2015-999-1039	1039	violin	word1-520	N	6.58	4.96	4.27	3	0.2	0	4023	VIOLIN
Hill-2015-999-1040	1040	instrument	word2-520	N	6.58	4.96	4.27	3	0.2	0		
Hill-2015-999-1041	1041	camp	word1-521	N	4.2	4.35	4.92	3	0.2	0	1105	CAMP
Hill-2015-999-1042	1042	cabin	word2-521	N	4.2	4.35	4.92	3	0.2	0		
Hill-2015-999-1043	1043	pot	word1-522	N	2.53	4.81	4.57	3	0.2	0	1462	POT
Hill-2015-999-1044	1044	appliance	word2-522	N	2.53	4.81	4.57	3	0.2	0		
Hill-2015-999-1045	1045	linen	word1-523	N	7.47	4.8	4.63	3	0.2	0	916	LINEN
Hill-2015-999-1046	1046	fabric	word2-523	N	7.47	4.8	4.63	3	0.2	0	1641	SILK
Hill-2015-999-1047	1047	whiskey	word1-524	N	5.33	4.74	4.82	4	0.2	0		
Hill-2015-999-1048	1048	champagne	word2-524	N	5.33	4.74	4.82	4	0.2	0		
Hill-2015-999-1049	1049	girl	word1-525	N	5.38	4.85	4.78	4	0.2	0	1646	GIRL
Hill-2015-999-1050	1050	child	word2-525	N	5.38	4.85	4.78	4	0.2	0	2099	CHILD
Hill-2015-999-1051	1051	cottage	word1-526	N	7.72	4.85	4.92	4	0.2	0		
Hill-2015-999-1052	1052	cabin	word2-526	N	7.72	4.85	4.92	4	0.2	0		
Hill-2015-999-1053	1053	bird	word1-527	N	7.03	5	4.9	4	0.2	0	937	BIRD
Hill-2015-999-1054	1054	hen	word2-527	N	7.03	5	4.9	4	0.2	0	1514	HEN
Hill-2015-999-1055	1055	racket	word1-528	N	8.1	4.26	3.52	3	0.19	0	3096	RACKET
Hill-2015-999-1056	1056	noise	word2-528	N	8.1	4.26	3.52	3	0.19	0	1182	NOISE
Hill-2015-999-1057	1057	sunset	word1-529	N	5.98	4.54	3.26	3	0.19	0	2295	SUNSET
Hill-2015-999-1058	1058	evening	word2-529	N	5.98	4.54	3.26	3	0.19	0	1629	EVENING
Hill-2015-999-1059	1059	drizzle	word1-530	N	9.17	4.21	4.97	3	0.19	0	1016	DRIZZLE
Hill-2015-999-1060	1060	rain	word2-530	N	9.17	4.21	4.97	3	0.19	0	658	RAIN (PRECIPITATION)
Hill-2015-999-1061	1061	adult	word1-531	N	2.22	4.4	5	3	0.19	0	3635	ADULT
Hill-2015-999-1062	1062	baby	word2-531	N	2.22	4.4	5	3	0.19	0	1289	BABY
Hill-2015-999-1063	1063	charcoal	word1-532	N	7.63	4.85	4.66	4	0.19	0	1188	CHARCOAL
Hill-2015-999-1064	1064	coal	word2-532	N	7.63	4.85	4.66	4	0.19	0	2658	COAL
Hill-2015-999-1065	1065	body	word1-533	N	4.78	4.79	4.88	4	0.19	0	1480	BODY
Hill-2015-999-1066	1066	spine	word2-533	N	4.78	4.79	4.88	4	0.19	0	805	SPINE
Hill-2015-999-1067	1067	head	word1-534	N	2.47	4.75	4.93	4	0.19	0	1256	HEAD
Hill-2015-999-1068	1068	nail	word2-534	N	2.47	4.75	4.93	4	0.19	0	1896	FINGERNAIL OR TOENAIL
Hill-2015-999-1069	1069	log	word1-535	N	8.05	4.96	4.9	4	0.19	0		
Hill-2015-999-1070	1070	timber	word2-535	N	8.05	4.96	4.9	4	0.19	0		
Hill-2015-999-1071	1071	spoon	word1-536	N	2.02	4.96	5	4	0.19	0	1378	SPOON
Hill-2015-999-1072	1072	cup	word2-536	N	2.02	4.96	5	4	0.19	0	476	CUP
Hill-2015-999-1073	1073	body	word1-537	N	3.13	4.79	3.89	3	0.18	0	1480	BODY
Hill-2015-999-1074	1074	nerve	word2-537	N	3.13	4.79	3.89	3	0.18	0	2626	NERVE
Hill-2015-999-1075	1075	man	word1-538	N	5.32	4.79	4.11	3	0.18	0	1554	MAN
Hill-2015-999-1076	1076	husband	word2-538	N	5.32	4.79	4.11	3	0.18	0	1200	HUSBAND
Hill-2015-999-1077	1077	bone	word1-539	N	2.53	4.9	5	4	0.18	0	1394	BONE
Hill-2015-999-1078	1078	neck	word2-539	N	2.53	4.9	5	4	0.18	0	1333	NECK
Hill-2015-999-1079	1079	frustration	word1-540	N	6.5	2.06	2.41	1	0.17	0		
Hill-2015-999-1080	1080	anger	word2-540	N	6.5	2.06	2.41	1	0.17	0	82	ANGER
Hill-2015-999-1081	1081	river	word1-541	N	5.72	4.89	4.79	4	0.17	0	666	RIVER
Hill-2015-999-1082	1082	sea	word2-541	N	5.72	4.89	4.79	4	0.17	0	1474	SEA
Hill-2015-999-1083	1083	task	word1-542	N	8.87	2.84	3.19	2	0.16	0		
Hill-2015-999-1084	1084	job	word2-542	N	8.87	2.84	3.19	2	0.16	0		
Hill-2015-999-1085	1085	club	word1-543	N	5.23	3.78	2.54	2	0.16	0	1763	CLUB
Hill-2015-999-1086	1086	society	word2-543	N	5.23	3.78	2.54	2	0.16	0	3958	SOCIETY
Hill-2015-999-1087	1087	reflection	word1-544	N	7.27	3.29	3.85	2	0.16	0		
Hill-2015-999-1088	1088	image	word2-544	N	7.27	3.29	3.85	2	0.16	0		
Hill-2015-999-1089	1089	prince	word1-545	N	5.92	4.44	4.1	3	0.16	0	2554	PRINCE (RULER)
Hill-2015-999-1090	1090	king	word2-545	N	5.92	4.44	4.1	3	0.16	0	1508	KING
Hill-2015-999-1091	1091	snow	word1-546	N	5.48	4.85	3.83	3	0.16	0	784	SNOW
Hill-2015-999-1092	1092	weather	word2-546	N	5.48	4.85	3.83	3	0.16	0	952	WEATHER
Hill-2015-999-1093	1093	people	word1-547	N	2.2	4.82	3.89	3	0.16	0	789	PEOPLE
Hill-2015-999-1094	1094	party	word2-547	N	2.2	4.82	3.89	3	0.16	0		
Hill-2015-999-1095	1095	boy	word1-548	N	6.67	4.76	4.43	3	0.16	0	1366	BOY
Hill-2015-999-1096	1096	brother	word2-548	N	6.67	4.76	4.43	3	0.16	0	1262	BROTHER
Hill-2015-999-1097	1097	root	word1-549	N	3.55	4.34	4.93	3	0.16	0	670	ROOT
Hill-2015-999-1098	1098	grass	word2-549	N	3.55	4.34	4.93	3	0.16	0	606	GRASS
Hill-2015-999-1099	1099	brow	word1-550	N	3.82	4.39	4.9	3	0.16	0		
Hill-2015-999-1100	1100	eye	word2-550	N	3.82	4.39	4.9	3	0.16	0	1248	EYE
Hill-2015-999-1101	1101	money	word1-551	N	2.1	4.54	4.87	3	0.16	0	1559	MONEY
Hill-2015-999-1102	1102	pearl	word2-551	N	2.1	4.54	4.87	3	0.16	0	3325	PEARL
Hill-2015-999-1103	1103	money	word1-552	N	3.42	4.54	4.89	3	0.16	0	1559	MONEY
Hill-2015-999-1104	1104	diamond	word2-552	N	3.42	4.54	4.89	3	0.16	0		
Hill-2015-999-1105	1105	vehicle	word1-553	N	6.47	4.64	4.9	4	0.16	0	2549	VEHICLE
Hill-2015-999-1106	1106	bus	word2-553	N	6.47	4.64	4.9	4	0.16	0	1070	BUS
Hill-2015-999-1107	1107	cab	word1-554	N	5.6	4.88	4.9	4	0.16	0		
Hill-2015-999-1108	1108	bus	word2-554	N	5.6	4.88	4.9	4	0.16	0	1070	BUS
Hill-2015-999-1109	1109	house	word1-555	N	4.33	5	4.79	4	0.16	0	1252	HOUSE
Hill-2015-999-1110	1110	barn	word2-555	N	4.33	5	4.79	4	0.16	0	3025	BARN OR SHED
Hill-2015-999-1111	1111	finger	word1-556	N	3.33	5	4.83	4	0.16	0	1303	FINGER
Hill-2015-999-1112	1112	palm	word2-556	N	3.33	5	4.83	4	0.16	0	1183	PALM OF HAND
Hill-2015-999-1113	1113	car	word1-557	N	0.95	4.89	4.97	4	0.16	0	1111	CAR
Hill-2015-999-1114	1114	bridge	word2-557	N	0.95	4.89	4.97	4	0.16	0	1011	BRIDGE
Hill-2015-999-1115	1115	effort	word1-558	N	4.45	2.33	1.9	1	0.15	0		
Hill-2015-999-1116	1116	difficulty	word2-558	N	4.45	2.33	1.9	1	0.15	0		
Hill-2015-999-1117	1117	fact	word1-559	N	4.77	2.72	1.72	1	0.15	0		
Hill-2015-999-1118	1118	insight	word2-559	N	4.77	2.72	1.72	1	0.15	0		
Hill-2015-999-1119	1119	job	word1-560	N	3.97	3.19	2.72	2	0.15	0		
Hill-2015-999-1120	1120	management	word2-560	N	3.97	3.19	2.72	2	0.15	0		
Hill-2015-999-1121	1121	cancer	word1-561	N	7.93	3.86	3.45	2	0.15	0		
Hill-2015-999-1122	1122	sickness	word2-561	N	7.93	3.86	3.45	2	0.15	0		
Hill-2015-999-1123	1123	word	word1-562	N	2.47	3.56	4.82	3	0.15	0	1599	WORD
Hill-2015-999-1124	1124	newspaper	word2-562	N	2.47	3.56	4.82	3	0.15	0	1298	NEWSPAPER
Hill-2015-999-1125	1125	composer	word1-563	N	6.58	4.37	4.32	3	0.15	0		
Hill-2015-999-1126	1126	writer	word2-563	N	6.58	4.37	4.32	3	0.15	0		
Hill-2015-999-1127	1127	actor	word1-564	N	4.52	4.57	4.62	3	0.15	0		
Hill-2015-999-1128	1128	singer	word2-564	N	4.52	4.57	4.62	3	0.15	0		
Hill-2015-999-1129	1129	shelter	word1-565	N	6.47	4.64	4.65	3	0.15	0		
Hill-2015-999-1130	1130	hut	word2-565	N	6.47	4.64	4.65	3	0.15	0	1678	HUT
Hill-2015-999-1131	1131	bathroom	word1-566	N	3.1	4.52	4.97	4	0.15	0		
Hill-2015-999-1132	1132	kitchen	word2-566	N	3.1	4.52	4.97	4	0.15	0	1365	KITCHEN
Hill-2015-999-1133	1133	cabin	word1-567	N	6.53	4.92	4.65	4	0.15	0		
